"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agricult.trabaj. calif. agrop. y pesqueros (032)",656,7,176,194,227,52
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",3569,14,1025,1523,941,66
"Obreros construc., conf., papel, fab., instr. (034)",503,11,166,194,119,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",13708,383,4716,4891,3249,469
"Otra (036)",47,,3,20,24,
"Ocupación no especificada (037)",1311,2,398,497,343,71
"Desocupado (038)",2140,22,1182,667,240,29
,,,,,,
"URBANA (039)",141972,1084,45330,54686,35430,5442
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",310,,13,106,170,21
"Profes., científicos e intelectuales (041)",14200,,3212,7170,3599,219
"Técnicos de nivel medio y trab.asimilados (042)",8060,6,2542,3295,2022,195
"Jefes y empleados de oficina (043)",6772,,2420,2738,1539,75
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",26241,117,7690,9917,7087,1430
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5655,24,1373,1989,1723,546
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",17534,73,5970,6278,4630,583
"Obreros construc., conf., papel, fab., instr. (047)",17797,40,5115,7543,4488,611
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",33712,754,12175,11743,7664,1376
"Otra (049)",935,,116,456,363,
"Ocupación no especificada (050)",3579,12,1244,1298,850,175
"Desocupado (051)",7177,58,3460,2153,1295,211
"Hombres (052)",92614,684,29578,34971,23394,3987
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",200,,5,72,109,14
"Profes., científicos e intelectuales (054)",6802,,1255,3310,2054,183
"Técnicos de nivel medio y trab.asimilados (055)",5025,3,1486,2080,1297,159
"Jefes y empleados de oficina (056)",3327,,1012,1339,913,63
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",11426,62,3554,4267,2857,686
"Agricult.trabaj. calif. agrop. y pesqueros (058)",5217,21,1258,1855,1565,518
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",14008,59,4964,4774,3692,519
"Obreros construc., conf., papel, fab., instr. (060)",17344,33,4965,7368,4379,599
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",20968,459,7793,7157,4606,953
"Otra (062)",888,,113,436,339,
"Ocupación no especificada (063)",2326,10,859,821,525,111
"Desocupado (064)",5083,37,2314,1492,1058,182
"Mujeres (065)",49358,400,15752,19715,12036,1455
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",110,,8,34,61,7
"Profes., científicos e intelectuales (067)",7398,,1957,3860,1545,36
"Técnicos de nivel medio y trab.asimilados (068)",3035,3,1056,1215,725,36
"Jefes y empleados de oficina (069)",3445,,1408,1399,626,12
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",14815,55,4136,5650,4230,744
"Agricult.trabaj. calif. agrop. y pesqueros (071)",438,3,115,134,158,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",3526,14,1006,1504,938,64
"Obreros construc., conf., papel, fab., instr. (073)",453,7,150,175,109,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",12744,295,4382,4586,3058,423
"Otra (075)",47,,3,20,24,
"Ocupación no especificada (076)",1253,2,385,477,325,64
"Desocupado (077)",2094,21,1146,661,237,29
,,,,,,
"RURAL (078)",9588,326,3275,2936,2279,772
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,1,4,,
"Profes., científicos e intelectuales (080)",93,,28,52,13,
"Técnicos de nivel medio y trab.asimilados (081)",48,,17,16,13,2
"Jefes y empleados de oficina (082)",38,,18,15,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",359,1,102,127,100,29
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3545,23,746,1110,1173,493
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",165,1,88,44,25,7
"Obreros construc., conf., papel, fab., instr. (086)",459,8,171,166,95,19
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4406,277,1915,1278,758,178
"Ocupación no especificada (089)",99,,22,34,27,16
"Desocupado (090)",371,16,167,90,70,28
"Hombres (091)",7921,229,2705,2396,1912,679
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,,,4,,
"Profes., científicos e intelectuales (093)",41,,7,27,7,
"Técnicos de nivel medio y trab.asimilados (094)",35,,13,12,8,2
"Jefes y empleados de oficina (095)",22,,9,8,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",153,1,46,52,38,16
"Agricult.trabaj. calif. agrop. y pesqueros (097)",3327,19,685,1050,1104,469
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",122,1,69,25,22,5
"Obreros construc., conf., papel, fab., instr. (099)",409,4,155,147,85,18
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",3442,189,1581,973,567,132
"Ocupación no especificada (102)",41,,9,14,9,9
"Desocupado (103)",325,15,131,84,67,28
"Mujeres (104)",1667,97,570,540,367,93
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,1,,,
"Profes., científicos e intelectuales (106)",52,,21,25,6,
"Técnicos de nivel medio y trab.asimilados (107)",13,,4,4,5,
"Jefes y empleados de oficina (108)",16,,9,7,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",206,,56,75,62,13
"Agricult.trabaj. calif. agrop. y pesqueros (110)",218,4,61,60,69,24
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",43,,19,19,3,2
"Obreros construc., conf., papel, fab., instr. (112)",50,4,16,19,10,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",964,88,334,305,191,46
"Ocupación no especificada (115)",58,,13,20,18,7
"Desocupado (116)",46,1,36,6,3,
