"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TALARA (000)",46279,13303,11870,14643,848,1021,974,3620
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",88,77,,,11,,,
"Profes., científicos e intelectuales (002)",3625,2991,,547,69,18,,
"Técnicos de nivel medio y trab. asimilados (003)",2939,1996,,798,134,11,,
"Jefes y empleados de oficina (004)",2151,2109,,28,,14,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",7126,2928,151,3421,193,433,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2870,1,598,2084,176,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",5693,,3587,1966,100,40,,
"Obreros construc.,conf.,papel, fab., instr. (008)",6391,661,2460,3152,98,20,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",10278,1840,4785,2230,31,418,974,
"Otra (010)",356,356,,,,,,
"Ocupaciñn no especificada (011)",1142,344,289,417,36,56,,
"Desocupado (012)",3620,,,,,,,3620
"Hombres (013)",33756,8005,11146,10694,637,529,53,2692
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",60,52,,,8,,,
"Profes., científicos e intelectuales (015)",1752,1370,,325,53,4,,
"Técnicos de nivel medio y trab. asimilados (016)",2042,1415,,527,92,8,,
"Jefes y empleados de oficina (017)",1023,1007,,10,,6,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",3791,1899,109,1592,98,93,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2809,1,590,2032,175,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",5237,,3441,1681,88,27,,
"Obreros construc.,conf.,papel, fab., instr. (021)",6240,647,2415,3063,97,18,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",7154,1114,4391,1250,8,338,53,
"Otra (023)",341,341,,,,,,
"Ocupaciñn no especificada (024)",615,159,200,214,18,24,,
"Desocupado (025)",2692,,,,,,,2692
"Mujeres (026)",12523,5298,724,3949,211,492,921,928
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",28,25,,,3,,,
"Profes., científicos e intelectuales (028)",1873,1621,,222,16,14,,
"Técnicos de nivel medio y trab. asimilados (029)",897,581,,271,42,3,,
"Jefes y empleados de oficina (030)",1128,1102,,18,,8,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",3335,1029,42,1829,95,340,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",61,,8,52,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",456,,146,285,12,13,,
"Obreros construc.,conf.,papel, fab., instr. (034)",151,14,45,89,1,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",3124,726,394,980,23,80,921,
"Otra (036)",15,15,,,,,,
"Ocupaciñn no especificada (037)",527,185,89,203,18,32,,
"Desocupado (038)",928,,,,,,,928
,,,,,,,,
"URBANA (039)",45219,13111,11575,14203,800,1004,951,3575
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",83,72,,,11,,,
"Profes., científicos e intelectuales (041)",3545,2945,,525,57,18,,
"Técnicos de nivel medio y trab. asimilados (042)",2881,1971,,777,122,11,,
"Jefes y empleados de oficina (043)",2122,2080,,28,,14,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",7036,2895,147,3374,188,432,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2594,1,577,1841,164,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",5661,,3579,1943,99,40,,
"Obreros construc.,conf.,papel, fab., instr. (047)",6333,658,2434,3124,97,20,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",9926,1810,4551,2181,31,402,951,
"Otra (049)",338,338,,,,,,
"Ocupaciñn no especificada (050)",1125,341,287,410,31,56,,
"Desocupado (051)",3575,,,,,,,3575
"Hombres (052)",32871,7880,10867,10309,597,515,50,2653
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",56,48,,,8,,,
"Profes., científicos e intelectuales (054)",1707,1347,,312,44,4,,
"Técnicos de nivel medio y trab. asimilados (055)",2007,1403,,514,82,8,,
"Jefes y empleados de oficina (056)",1009,993,,10,,6,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",3728,1870,107,1564,94,93,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2535,1,569,1791,163,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",5208,,3434,1660,87,27,,
"Obreros construc.,conf.,papel, fab., instr. (060)",6184,644,2390,3036,96,18,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",6853,1092,4168,1211,8,324,50,
"Otra (062)",325,325,,,,,,
"Ocupaciñn no especificada (063)",606,157,199,211,15,24,,
"Desocupado (064)",2653,,,,,,,2653
"Mujeres (065)",12348,5231,708,3894,203,489,901,922
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",27,24,,,3,,,
"Profes., científicos e intelectuales (067)",1838,1598,,213,13,14,,
"Técnicos de nivel medio y trab. asimilados (068)",874,568,,263,40,3,,
"Jefes y empleados de oficina (069)",1113,1087,,18,,8,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",3308,1025,40,1810,94,339,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",59,,8,50,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",453,,145,283,12,13,,
"Obreros construc.,conf.,papel, fab., instr. (073)",149,14,44,88,1,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",3073,718,383,970,23,78,901,
"Otra (075)",13,13,,,,,,
"Ocupaciñn no especificada (076)",519,184,88,199,16,32,,
"Desocupado (077)",922,,,,,,,922
,,,,,,,,
"RURAL (078)",1060,192,295,440,48,17,23,45
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,5,,,,,,
"Profes., científicos e intelectuales (080)",80,46,,22,12,,,
"Técnicos de nivel medio y trab. asimilados (081)",58,25,,21,12,,,
"Jefes y empleados de oficina (082)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",90,33,4,47,5,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",276,,21,243,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",32,,8,23,1,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",58,3,26,28,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",352,30,234,49,,16,23,
"Otra (088)",18,18,,,,,,
"Ocupaciñn no especificada (089)",17,3,2,7,5,,,
"Desocupado (090)",45,,,,,,,45
"Hombres (091)",885,125,279,385,40,14,3,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,4,,,,,,
"Profes., científicos e intelectuales (093)",45,23,,13,9,,,
