"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ASUNCION (000)",2260,448,431,1065,43,205,68
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",3,3,,,,,
"Profes., científicos e intelectuales (002)",273,254,,18,,1,
"Técnicos de nivel medio y trab. asimilados (003)",56,46,,10,,,
"Jefes y empleados de oficina (004)",45,45,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",148,24,1,98,1,24,
"Agricult.trabaj. calif.agrop. y pesqueros (006)",765,,,728,37,,
"Obreros y oper.minas, cant., ind.manuf.y otros (007)",221,,101,115,4,1,
"Obreros construc.,conf., papel, fab., instr. (008)",108,10,66,30,1,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (009)",520,52,247,24,,129,68
"Otra (010)",6,6,,,,,
"Ocupación no especificada (011)",115,8,16,42,,49,
"Hombres (012)",1681,241,378,914,41,102,5
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (013)",2,2,,,,,
"Profes., científicos e intelectuales (014)",141,132,,8,,1,
"Técnicos de nivel medio y trab. asimilados (015)",31,22,,9,,,
"Jefes y empleados de oficina (016)",22,22,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (017)",58,14,,37,,7,
"Agricult.trabaj. calif.agrop. y pesqueros (018)",747,,,711,36,,
"Obreros y oper.minas, cant., ind.manuf.y otros (019)",201,,93,103,4,1,
"Obreros construc.,conf., papel, fab., instr. (020)",107,10,65,30,1,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (021)",337,31,213,9,,79,5
"Otra (022)",6,6,,,,,
"Ocupación no especificada (023)",29,2,7,7,,13,
"Mujeres (024)",579,207,53,151,2,103,63
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (025)",1,1,,,,,
"Profes., científicos e intelectuales (026)",132,122,,10,,,
"Técnicos de nivel medio y trab. asimilados (027)",25,24,,1,,,
"Jefes y empleados de oficina (028)",23,23,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (029)",90,10,1,61,1,17,
"Agricult.trabaj. calif.agrop. y pesqueros (030)",18,,,17,1,,
"Obreros y oper.minas, cant., ind.manuf.y otros (031)",20,,8,12,,,
"Obreros construc.,conf., papel, fab., instr. (032)",1,,1,,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (033)",183,21,34,15,,50,63
"Ocupación no especificada (035)",86,6,9,35,,36,
,,,,,,,
"URBANA (036)",814,328,161,247,11,42,25
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",1,1,,,,,
"Profes., científicos e intelectuales (038)",198,185,,13,,,
"Técnicos de nivel medio y trab. asimilados (039)",51,44,,7,,,
"Jefes y empleados de oficina (040)",33,33,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",107,13,1,72,1,20,
"Agricult.trabaj. calif.agrop. y pesqueros (042)",47,,,41,6,,
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",131,,54,73,4,,
"Obreros construc.,conf., papel, fab., instr. (044)",65,8,36,20,,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (045)",156,35,64,18,,14,25
"Otra (046)",6,6,,,,,
"Ocupación no especificada (047)",19,3,6,3,,7,
"Hombres (048)",511,163,145,177,10,15,1
"Profes., científicos e intelectuales (050)",98,90,,8,,,
"Técnicos de nivel medio y trab. asimilados (051)",26,20,,6,,,
"Jefes y empleados de oficina (052)",13,13,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",42,6,,29,,7,
"Agricult.trabaj. calif.agrop. y pesqueros (054)",47,,,41,6,,
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",116,,47,65,4,,
"Obreros construc.,conf., papel, fab., instr. (056)",64,8,35,20,,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (057)",93,20,59,8,,5,1
"Otra (058)",6,6,,,,,
"Ocupación no especificada (059)",6,,4,,,2,
"Mujeres (060)",303,165,16,70,1,27,24
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",1,1,,,,,
"Profes., científicos e intelectuales (062)",100,95,,5,,,
"Técnicos de nivel medio y trab. asimilados (063)",25,24,,1,,,
"Jefes y empleados de oficina (064)",20,20,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",65,7,1,43,1,13,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",15,,7,8,,,
"Obreros construc.,conf., papel, fab., instr. (068)",1,,1,,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (069)",63,15,5,10,,9,24
"Ocupación no especificada (071)",13,3,2,3,,5,
,,,,,,,
"RURAL (072)",1446,120,270,818,32,163,43
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",2,2,,,,,
"Profes., científicos e intelectuales (074)",75,69,,5,,1,
"Técnicos de nivel medio y trab. asimilados (075)",5,2,,3,,,
"Jefes y empleados de oficina (076)",12,12,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",41,11,,26,,4,
"Agricult.trabaj. calif.agrop. y pesqueros (078)",718,,,687,31,,
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",90,,47,42,,1,
"Obreros construc.,conf., papel, fab., instr. (080)",43,2,30,10,1,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (081)",364,17,183,6,,115,43
"Ocupación no especificada (083)",96,5,10,39,,42,
"Hombres (084)",1170,78,233,737,31,87,4
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",2,2,,,,,
"Profes., científicos e intelectuales (086)",43,42,,,,1,
"Técnicos de nivel medio y trab. asimilados (087)",5,2,,3,,,
"Jefes y empleados de oficina (088)",9,9,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",16,8,,8,,,
"Agricult.trabaj. calif.agrop. y pesqueros (090)",700,,,670,30,,
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",85,,46,38,,1,
"Obreros construc.,conf., papel, fab., instr. (092)",43,2,30,10,1,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (093)",244,11,154,1,,74,4
"Ocupación no especificada (095)",23,2,3,7,,11,
"Mujeres (096)",276,42,37,81,1,76,39
"Profes., científicos e intelectuales (098)",32,27,,5,,,
"Jefes y empleados de oficina (100)",3,3,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",25,3,,18,,4,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",18,,,17,1,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",5,,1,4,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",120,6,29,5,,41,39
"Ocupación no especificada (107)",73,3,7,32,,31,
