"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia SAN IGNACIO",,,,
"Viviendas particulares (001)",17444,7267,9221,956
"Ocupantes presentes (002)",78593,32605,41726,4262
"Casa independiente",,,,
"Viviendas particulares (004)",16930,7017,8993,920
"Ocupantes presentes (005)",76749,31703,40950,4096
"Departamento en edificio",,,,
"Viviendas particulares (007)",24,21,3,
"Ocupantes presentes (008)",89,81,8,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",178,116,62,
"Ocupantes presentes (011)",657,413,244,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",261,99,158,4
"Ocupantes presentes (014)",885,359,510,16
"Choza o cabaña",,,,
"Viviendas particulares (016)",31,,,31
"Ocupantes presentes (017)",142,,,142
"Vivienda improvisada",,,,
"Viviendas particulares (019)",4,3,1,
"Ocupantes presentes (020)",19,16,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",16,11,4,1
"Ocupantes presentes (023)",52,33,11,8
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",15749,6663,8270,816
"Ocupantes presentes (029)",71050,29904,37489,3657
"Casa independiente",,,,
"Viviendas particulares (031)",15266,6423,8063,780
"Ocupantes presentes (032)",69315,29033,36791,3491
"Departamento en edificio",,,,
"Viviendas particulares (034)",24,21,3,
"Ocupantes presentes (035)",89,81,8,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",164,110,54,
"Ocupantes presentes (038)",614,398,216,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",244,95,145,4
"Ocupantes presentes (041)",819,343,460,16
"Choza o cabaña",,,,
"Viviendas particulares (043)",31,,,31
"Ocupantes presentes (044)",142,,,142
"Vivienda improvisada",,,,
"Viviendas particulares (046)",4,3,1,
"Ocupantes presentes (047)",19,16,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",16,11,4,1
"Ocupantes presentes (050)",52,33,11,8
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1695,604,951,140
"Ocupantes presentes (056)",7543,2701,4237,605
"Casa independiente",,,,
"Viviendas particulares (058)",1664,594,930,140
"Ocupantes presentes (059)",7434,2670,4159,605
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",14,6,8,
"Ocupantes presentes (065)",43,15,28,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",17,4,13,
"Ocupantes presentes (068)",66,16,50,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",4268,2775,1420,73
"Ocupantes presentes (110)",17696,11581,5836,279
"Casa independiente",,,,
"Viviendas particulares (112)",3794,2531,1195,68
"Ocupantes presentes (113)",16021,10696,5070,255
"Departamento en edificio",,,,
"Viviendas particulares (115)",24,21,3,
"Ocupantes presentes (116)",89,81,8,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",178,116,62,
"Ocupantes presentes (119)",657,413,244,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",261,99,158,4
"Ocupantes presentes (122)",885,359,510,16
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",4,3,1,
"Ocupantes presentes (128)",19,16,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",7,5,1,1
"Ocupantes presentes (131)",25,16,1,8
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",3970,2611,1310,49
"Ocupantes presentes (137)",16556,10924,5418,214
"Casa independiente",,,,
"Viviendas particulares (139)",3527,2377,1106,44
"Ocupantes presentes (140)",14990,10070,4730,190
"Departamento en edificio",,,,
"Viviendas particulares (142)",24,21,3,
"Ocupantes presentes (143)",89,81,8,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",164,110,54,
"Ocupantes presentes (146)",614,398,216,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",244,95,145,4
"Ocupantes presentes (149)",819,343,460,16
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",4,3,1,
"Ocupantes presentes (155)",19,16,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",7,5,1,1
"Ocupantes presentes (158)",25,16,1,8
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",298,164,110,24
"Ocupantes presentes (164)",1140,657,418,65
"Casa independiente",,,,
"Viviendas particulares (166)",267,154,89,24
"Ocupantes presentes (167)",1031,626,340,65
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",14,6,8,
"Ocupantes presentes (173)",43,15,28,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",17,4,13,
"Ocupantes presentes (176)",66,16,50,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",13176,4492,7801,883
"Ocupantes presentes (218)",60897,21024,35890,3983
"Casa independiente",,,,
"Viviendas particulares (220)",13136,4486,7798,852
"Ocupantes presentes (221)",60728,21007,35880,3841
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",31,,,31
"Ocupantes presentes (233)",142,,,142
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",9,6,3,
"Ocupantes presentes (239)",27,17,10,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",11779,4052,6960,767
"Ocupantes presentes (245)",54494,18980,32071,3443
"Casa independiente",,,,
"Viviendas particulares (247)",11739,4046,6957,736
"Ocupantes presentes (248)",54325,18963,32061,3301
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",31,,,31
"Ocupantes presentes (260)",142,,,142
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",9,6,3,
"Ocupantes presentes (266)",27,17,10,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",1397,440,841,116
"Ocupantes presentes (272)",6403,2044,3819,540
"Casa independiente",,,,
"Viviendas particulares (274)",1397,440,841,116
"Ocupantes presentes (275)",6403,2044,3819,540
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
