"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CHUMBIVILCAS (000)",23561,581,6194,7950,6585,2251
"Empleado (001)",1665,19,453,866,319,8
"Obrero (002)",1791,12,639,648,423,69
"Trabajador independiente (003)",12590,58,2470,4280,4153,1629
"Empleador o patrono (004)",135,,37,42,39,17
"Trabajador familiar no remunerado (005)",6828,467,2293,1971,1595,502
"Trabajador del hogar (006)",110,12,67,13,10,8
"Desocupado (008)",442,13,235,130,46,18
"Hombres (009)",14680,320,3630,5024,4242,1464
"Empleado (010)",1052,11,239,557,241,4
"Obrero (011)",1513,10,539,544,365,55
"Trabajador independiente (012)",9366,38,1666,3244,3184,1234
"Empleador o patrono (013)",90,,22,30,27,11
"Trabajador familiar no remunerado (014)",2311,248,991,539,389,144
"Trabajador del hogar (015)",34,5,18,6,2,3
"Desocupado (017)",314,8,155,104,34,13
"Mujeres (018)",8881,261,2564,2926,2343,787
"Empleado (019)",613,8,214,309,78,4
"Obrero (020)",278,2,100,104,58,14
"Trabajador independiente (021)",3224,20,804,1036,969,395
"Empleador o patrono (022)",45,,15,12,12,6
"Trabajador familiar no remunerado (023)",4517,219,1302,1432,1206,358
"Trabajador del hogar (024)",76,7,49,7,8,5
"Desocupado (026)",128,5,80,26,12,5
,,,,,,
"URBANA (027)",6025,189,1862,2285,1375,314
"Empleado (028)",1319,17,331,711,254,6
"Obrero (029)",757,8,311,267,150,21
"Trabajador independiente (030)",2660,33,692,944,769,222
"Empleador o patrono (031)",49,,18,19,9,3
"Trabajador familiar no remunerado (032)",928,121,332,257,167,51
"Trabajador del hogar (033)",56,5,43,3,4,1
"Desocupado (035)",256,5,135,84,22,10
"Hombres (036)",3666,121,1071,1405,878,191
"Empleado (037)",819,9,171,449,187,3
"Obrero (038)",671,7,277,237,131,19
"Trabajador independiente (039)",1607,24,375,562,502,144
"Empleador o patrono (040)",28,,6,12,7,3
"Trabajador familiar no remunerado (041)",346,73,145,74,38,16
"Trabajador del hogar (042)",17,3,11,2,1,
"Desocupado (044)",178,5,86,69,12,6
"Mujeres (045)",2359,68,791,880,497,123
"Empleado (046)",500,8,160,262,67,3
"Obrero (047)",86,1,34,30,19,2
"Trabajador independiente (048)",1053,9,317,382,267,78
"Empleador o patrono (049)",21,,12,7,2,
"Trabajador familiar no remunerado (050)",582,48,187,183,129,35
"Trabajador del hogar (051)",39,2,32,1,3,1
"Desocupado (053)",78,,49,15,10,4
,,,,,,
"RURAL (054)",17536,392,4332,5665,5210,1937
"Empleado (055)",346,2,122,155,65,2
"Obrero (056)",1034,4,328,381,273,48
"Trabajador independiente (057)",9930,25,1778,3336,3384,1407
"Empleador o patrono (058)",86,,19,23,30,14
"Trabajador familiar no remunerado (059)",5900,346,1961,1714,1428,451
"Trabajador del hogar (060)",54,7,24,10,6,7
"Desocupado (062)",186,8,100,46,24,8
"Hombres (063)",11014,199,2559,3619,3364,1273
"Empleado (064)",233,2,68,108,54,1
"Obrero (065)",842,3,262,307,234,36
"Trabajador independiente (066)",7759,14,1291,2682,2682,1090
"Empleador o patrono (067)",62,,16,18,20,8
"Trabajador familiar no remunerado (068)",1965,175,846,465,351,128
"Trabajador del hogar (069)",17,2,7,4,1,3
"Desocupado (071)",136,3,69,35,22,7
"Mujeres (072)",6522,193,1773,2046,1846,664
"Empleado (073)",113,,54,47,11,1
"Obrero (074)",192,1,66,74,39,12
"Trabajador independiente (075)",2171,11,487,654,702,317
"Empleador o patrono (076)",24,,3,5,10,6
"Trabajador familiar no remunerado (077)",3935,171,1115,1249,1077,323
"Trabajador del hogar (078)",37,5,17,6,5,4
"Desocupado (080)",50,5,31,11,2,1
