"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",1690,35,499,616,449,91
"Otra (034)",4,,3,1,,
"Ocupación no especificada (035)",282,1,85,116,65,15
,,,,,,
"URBANA (036)",16261,86,4835,6681,4252,407
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",38,,3,16,18,1
"Profes., científicos e intelectuales (038)",1332,,316,667,338,11
"Técnicos de nivel medio y trab. asimilados (039)",1126,1,344,441,329,11
"Jefes y empleados de oficina (040)",659,,238,222,194,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2337,15,740,908,570,104
"Agricult. trabaj. calif.agrop. y pesqueros (042)",258,1,52,83,86,36
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",3612,5,936,1542,1094,35
"Obreros construc., conf., papel, fab., instr. (044)",2507,2,688,1175,601,41
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3635,60,1312,1300,829,134
"Otra (046)",103,,16,69,18,
"Ocupación no especificada (047)",654,2,190,258,175,29
"Hombres (048)",11792,48,3395,4904,3194,251
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",29,,2,9,17,1
"Profes., científicos e intelectuales (050)",714,,161,327,217,9
"Técnicos de nivel medio y trab. asimilados (051)",852,1,228,336,280,7
"Jefes y empleados de oficina (052)",372,,85,138,144,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1004,7,299,403,247,48
"Agricult. trabaj. calif.agrop. y pesqueros (054)",212,1,44,68,71,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",3441,4,888,1484,1038,27
"Obreros construc., conf., papel, fab., instr. (056)",2462,2,676,1153,591,40
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2214,32,888,766,457,71
"Otra (058)",99,,13,68,18,
"Ocupación no especificada (059)",393,1,111,152,114,15
"Mujeres (060)",4469,38,1440,1777,1058,156
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",9,,1,7,1,
"Profes., científicos e intelectuales (062)",618,,155,340,121,2
"Técnicos de nivel medio y trab. asimilados (063)",274,,116,105,49,4
"Jefes y empleados de oficina (064)",287,,153,84,50,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1333,8,441,505,323,56
"Agricult. trabaj. calif.agrop. y pesqueros (066)",46,,8,15,15,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",171,1,48,58,56,8
"Obreros construc., conf., papel, fab., instr. (068)",45,,12,22,10,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1421,28,424,534,372,63
"Otra (070)",4,,3,1,,
"Ocupación no especificada (071)",261,1,79,106,61,14
,,,,,,
"RURAL (072)",2535,17,835,896,644,143
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,1,1,,
"Profes., científicos e intelectuales (074)",77,,22,36,19,
"Técnicos de nivel medio y trab. asimilados (075)",97,,39,43,14,1
"Jefes y empleados de oficina (076)",47,,16,27,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",176,1,89,50,33,3
"Agricult. trabaj. calif.agrop. y pesqueros (078)",412,1,53,101,190,67
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",451,,187,179,82,3
"Obreros construc., conf., papel, fab., instr. (080)",243,,64,118,59,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",976,15,346,318,234,63
"Otra (082)",2,,1,1,,
"Ocupación no especificada (083)",52,,17,22,9,4
"Hombres (084)",2033,8,680,754,496,95
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,1,1,,
"Profes., científicos e intelectuales (086)",71,,18,35,18,
"Técnicos de nivel medio y trab. asimilados (087)",81,,29,39,12,1
"Jefes y empleados de oficina (088)",36,,10,23,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",106,,56,33,14,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",315,,36,80,151,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",444,,184,178,79,3
"Obreros construc., conf., papel, fab., instr. (092)",238,,63,116,57,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",707,8,271,236,157,35
"Otra (094)",2,,1,1,,
"Ocupación no especificada (095)",31,,11,12,5,3
"Mujeres (096)",502,9,155,142,148,48
"Profes., científicos e intelectuales (098)",6,,4,1,1,
"Técnicos de nivel medio y trab. asimilados (099)",16,,10,4,2,
"Jefes y empleados de oficina (100)",11,,6,4,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",70,1,33,17,19,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",97,1,17,21,39,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",7,,3,1,3,
"Obreros construc., conf., papel, fab., instr. (104)",5,,1,2,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",269,7,75,82,77,28
"Ocupación no especificada (107)",21,,6,10,4,1
