"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia CASTROVIRREYNA (000)",14259,2758,2216,322,8992
"Conviviente (001)",3172,358,541,77,2199
"Separado(a) (002)",433,71,38,6,322
"Casado(a) (003)",4788,433,944,145,3280
"Viudo(a) (004)",1110,97,86,14,913
"Divorciado(a) (005)",76,9,23,2,42
"Soltero(a) (006)",4680,1790,584,78,2236
"Hombres (008)",7540,1274,1515,261,4513
"Conviviente (009)",1759,138,413,67,1144
"Separado(a) (010)",133,8,21,6,102
"Casado(a) (011)",2685,196,675,122,1703
"Viudo(a) (012)",264,19,24,7,214
"Divorciado(a) (013)",52,4,22,2,24
"Soltero(a) (014)",2647,909,360,57,1326
"Mujeres (016)",6719,1484,701,61,4479
"Conviviente (017)",1413,220,128,10,1055
"Separado(a) (018)",300,63,17,,220
"Casado(a) (019)",2103,237,269,23,1577
"Viudo(a) (020)",846,78,62,7,699
"Divorciado(a) (021)",24,5,1,,18
"Soltero(a) (022)",2033,881,224,21,910
,,,,,
"URBANA (024)",4804,743,1490,213,2379
"Conviviente (025)",1063,114,347,49,555
"Separado(a) (026)",121,20,26,5,73
"Casado(a) (027)",1633,89,660,95,799
"Viudo(a) (028)",346,30,50,10,256
"Divorciado(a) (029)",31,1,19,,11
"Soltero(a) (030)",1610,489,388,54,685
"Hombres (032)",2656,328,1002,174,1169
"Conviviente (033)",627,53,255,43,278
"Separado(a) (034)",42,3,15,5,22
"Casado(a) (035)",1003,37,477,81,416
"Viudo(a) (036)",86,5,15,5,61
"Divorciado(a) (037)",25,,18,,7
"Soltero(a) (038)",873,230,222,40,385
"Mujeres (040)",2148,415,488,39,1210
"Conviviente (041)",436,61,92,6,277
"Separado(a) (042)",79,17,11,,51
"Casado(a) (043)",630,52,183,14,383
"Viudo(a) (044)",260,25,35,5,195
"Divorciado(a) (045)",6,1,1,,4
"Soltero(a) (046)",737,259,166,14,300
,,,,,
"RURAL (048)",9455,2015,726,109,6613
"Conviviente (049)",2109,244,194,28,1644
"Separado(a) (050)",312,51,12,1,249
"Casado(a) (051)",3155,344,284,50,2481
"Viudo(a) (052)",764,67,36,4,657
"Divorciado(a) (053)",45,8,4,2,31
"Soltero(a) (054)",3070,1301,196,24,1551
"Hombres (056)",4884,946,513,87,3344
"Conviviente (057)",1132,85,158,24,866
"Separado(a) (058)",91,5,6,1,80
"Casado(a) (059)",1682,159,198,41,1287
"Viudo(a) (060)",178,14,9,2,153
"Divorciado(a) (061)",27,4,4,2,17
"Soltero(a) (062)",1774,679,138,17,941
"Mujeres (064)",4571,1069,213,22,3269
"Conviviente (065)",977,159,36,4,778
"Separado(a) (066)",221,46,6,,169
"Casado(a) (067)",1473,185,86,9,1194
"Viudo(a) (068)",586,53,27,2,504
"Divorciado(a) (069)",18,4,,,14
"Soltero(a) (070)",1296,622,58,7,610
