"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SANTA CRUZ (000)",11054,1644,1379,5404,233,2186,208
"Agric., ganadería, caza y silvicultura (001)",7516,3,1074,4308,196,1935,
"Explotación de minas y canteras (003)",12,8,4,,,,
"Industrias manufactureras (004)",266,6,55,186,1,18,
"Suministro de electricidad, gas y agua (005)",8,8,,,,,
"Construcción (006)",197,11,131,51,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",521,38,4,411,10,58,
"Venta, mant.y rep. veh.autom y motoc. (008)",26,4,2,18,,2,
"Comercio al por mayor (009)",17,3,,11,,3,
"Comercio al por menor (010)",478,31,2,382,10,53,
"Hoteles y restaurantes (011)",132,24,8,88,3,9,
"Trans., almac. y comunicaciones (012)",202,64,16,117,3,2,
"Activid.inmobil., empres. y alquileres (014)",69,45,1,19,2,2,
"Admin.pub. y defensa; p. segur soc.afil (015)",242,213,29,,,,
"Enseñanza (016)",1026,950,2,68,,6,
"Servicios sociales y de salud (017)",118,109,,8,1,,
"Otras activ. serv.comun.soc y personales (018)",117,72,10,29,1,5,
"Hogares privados con servicio doméstico (019)",208,,,,,,208
"Actividad economica no especificada (021)",420,93,45,119,14,149,
"Hombres (022)",8817,930,1231,4836,211,1600,9
"Agric., ganadería, caza y silvicultura (023)",6848,2,975,4173,186,1512,
"Explotación de minas y canteras (025)",12,8,4,,,,
"Industrias manufactureras (026)",217,5,48,145,1,18,
"Suministro de electricidad, gas y agua (027)",8,8,,,,,
"Construcción (028)",196,11,130,51,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",277,17,4,236,5,15,
"Venta, mant.y rep. veh.autom y motoc. (030)",26,4,2,18,,2,
"Comercio al por mayor (031)",10,1,,8,,1,
"Comercio al por menor (032)",241,12,2,210,5,12,
"Hoteles y restaurantes (033)",22,5,1,13,1,2,
"Trans., almac. y comunicaciones (034)",196,60,15,116,3,2,
"Activid.inmobil., empres. y alquileres (036)",42,24,1,16,1,,
"Admin.pub. y defensa; p. segur soc.afil (037)",202,178,24,,,,
"Enseñanza (038)",538,498,2,34,,4,
"Servicios sociales y de salud (039)",41,36,,4,1,,
"Otras activ. serv.comun.soc y personales (040)",65,42,7,12,1,3,
"Hogares privados con servicio doméstico (041)",9,,,,,,9
"Actividad economica no especificada (043)",144,36,20,36,10,42,
"Mujeres (044)",2237,714,148,568,22,586,199
"Agric., ganadería, caza y silvicultura (045)",668,1,99,135,10,423,
"Industrias manufactureras (048)",49,1,7,41,,,
"Construcción (050)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",244,21,,175,5,43,
"Comercio al por mayor (053)",7,2,,3,,2,
"Comercio al por menor (054)",237,19,,172,5,41,
"Hoteles y restaurantes (055)",110,19,7,75,2,7,
"Trans., almac. y comunicaciones (056)",6,4,1,1,,,
"Activid.inmobil., empres. y alquileres (058)",27,21,,3,1,2,
"Admin.pub. y defensa; p. segur soc.afil (059)",40,35,5,,,,
"Enseñanza (060)",488,452,,34,,2,
"Servicios sociales y de salud (061)",77,73,,4,,,
"Otras activ. serv.comun.soc y personales (062)",52,30,3,17,,2,
"Hogares privados con servicio doméstico (063)",199,,,,,,199
"Actividad economica no especificada (065)",276,57,25,83,4,107,
,,,,,,,
"URBANA (066)",3049,1176,356,1159,42,209,107
"Agric., ganadería, caza y silvicultura (067)",722,2,167,410,18,125,
"Explotación de minas y canteras (069)",12,8,4,,,,
"Industrias manufactureras (070)",172,5,35,120,1,11,
"Suministro de electricidad, gas y agua (071)",5,5,,,,,
"Construcción (072)",141,10,90,38,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",395,30,4,303,10,48,
"Venta, mant.y rep. veh.autom y motoc. (074)",25,3,2,18,,2,
"Comercio al por mayor (075)",15,3,,10,,2,
"Comercio al por menor (076)",355,24,2,275,10,44,
"Hoteles y restaurantes (077)",95,18,5,63,3,6,
"Trans., almac. y comunicaciones (078)",162,55,14,90,3,,
"Activid.inmobil., empres. y alquileres (080)",53,35,,15,1,2,
"Admin.pub. y defensa; p. segur soc.afil (081)",199,181,18,,,,
"Enseñanza (082)",689,638,2,47,,2,
"Servicios sociales y de salud (083)",92,86,,5,1,,
"Otras activ. serv.comun.soc y personales (084)",85,52,7,24,1,1,
"Hogares privados con servicio doméstico (085)",107,,,,,,107
"Actividad economica no especificada (087)",120,51,10,44,2,13,
"Hombres (088)",2014,675,315,857,34,127,6
"Agric., ganadería, caza y silvicultura (089)",643,2,146,384,18,93,
"Explotación de minas y canteras (091)",12,8,4,,,,
"Industrias manufactureras (092)",145,4,31,98,1,11,
"Suministro de electricidad, gas y agua (093)",5,5,,,,,
"Construcción (094)",140,10,89,38,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",205,14,4,170,5,12,
"Venta, mant.y rep. veh.autom y motoc. (096)",25,3,2,18,,2,
"Comercio al por mayor (097)",8,1,,7,,,
"Comercio al por menor (098)",172,10,2,145,5,10,
"Hoteles y restaurantes (099)",18,4,1,10,1,2,
"Trans., almac. y comunicaciones (100)",157,51,13,90,3,,
"Activid.inmobil., empres. y alquileres (102)",30,18,,12,,,
"Admin.pub. y defensa; p. segur soc.afil (103)",165,152,13,,,,
"Enseñanza (104)",350,323,2,24,,1,
"Servicios sociales y de salud (105)",29,25,,3,1,,
"Otras activ. serv.comun.soc y personales (106)",52,35,5,10,1,1,
"Hogares privados con servicio doméstico (107)",6,,,,,,6
"Actividad economica no especificada (109)",57,24,7,18,2,6,
"Mujeres (110)",1035,501,41,302,8,82,101
"Agric., ganadería, caza y silvicultura (111)",79,,21,26,,32,
"Industrias manufactureras (114)",27,1,4,22,,,
"Construcción (116)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",190,16,,133,5,36,
"Comercio al por mayor (119)",7,2,,3,,2,
"Comercio al por menor (120)",183,14,,130,5,34,
"Hoteles y restaurantes (121)",77,14,4,53,2,4,
"Trans., almac. y comunicaciones (122)",5,4,1,,,,
"Activid.inmobil., empres. y alquileres (124)",23,17,,3,1,2,
"Admin.pub. y defensa; p. segur soc.afil (125)",34,29,5,,,,
"Enseñanza (126)",339,315,,23,,1,
"Servicios sociales y de salud (127)",63,61,,2,,,
"Otras activ. serv.comun.soc y personales (128)",33,17,2,14,,,
"Hogares privados con servicio doméstico (129)",101,,,,,,101
"Actividad economica no especificada (131)",63,27,3,26,,7,
,,,,,,,
"RURAL (132)",8005,468,1023,4245,191,1977,101
"Agric., ganadería, caza y silvicultura (133)",6794,1,907,3898,178,1810,
"Industrias manufactureras (136)",94,1,20,66,,7,
"Suministro de electricidad, gas y agua (137)",3,3,,,,,
"Construcción (138)",56,1,41,13,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",126,8,,108,,10,
"Venta, mant.y rep. veh.autom y motoc. (140)",1,1,,,,,
