"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia SAN MARCOS (000)",37787,9384,2052,498,25887
"Conviviente (001)",15027,3022,551,109,11353
"Separado(a) (002)",1019,175,30,9,805
"Casado(a) (003)",7468,1128,764,166,5426
"Viudo(a) (004)",1647,191,43,16,1398
"Divorciado(a) (005)",186,32,18,3,133
"Soltero(a) (006)",12440,4836,646,195,6772
"Hombres (008)",18832,4370,1036,298,13152
"Conviviente (009)",7425,1184,280,75,5893
"Separado(a) (010)",242,25,9,5,203
"Casado(a) (011)",3745,512,387,103,2753
"Viudo(a) (012)",435,34,16,1,384
"Divorciado(a) (013)",48,5,5,1,37
"Soltero(a) (014)",6937,2610,339,113,3882
"Mujeres (016)",18955,5014,1016,200,12735
"Conviviente (017)",7602,1838,271,34,5460
"Separado(a) (018)",777,150,21,4,602
"Casado(a) (019)",3723,616,377,63,2673
"Viudo(a) (020)",1212,157,27,15,1014
"Divorciado(a) (021)",138,27,13,2,96
"Soltero(a) (022)",5503,2226,307,82,2890
,,,,,
"URBANA (024)",9246,1369,1554,340,6003
"Conviviente (025)",2863,329,368,76,2094
"Separado(a) (026)",272,28,25,7,212
"Casado(a) (027)",2322,215,605,126,1387
"Viudo(a) (028)",379,32,35,9,303
"Divorciado(a) (029)",54,3,16,2,33
"Soltero(a) (030)",3356,762,505,120,1974
"Hombres (032)",4640,667,776,208,3004
"Conviviente (033)",1452,139,180,57,1080
"Separado(a) (034)",78,8,7,5,58
"Casado(a) (035)",1190,108,304,78,707
"Viudo(a) (036)",91,2,12,1,76
"Divorciado(a) (037)",17,2,5,1,9
"Soltero(a) (038)",1812,408,268,66,1074
"Mujeres (040)",4606,702,778,132,2999
"Conviviente (041)",1411,190,188,19,1014
"Separado(a) (042)",194,20,18,2,154
"Casado(a) (043)",1132,107,301,48,680
"Viudo(a) (044)",288,30,23,8,227
"Divorciado(a) (045)",37,1,11,1,24
"Soltero(a) (046)",1544,354,237,54,900
,,,,,
"RURAL (048)",28541,8015,498,158,19884
"Conviviente (049)",12164,2693,183,33,9259
"Separado(a) (050)",747,147,5,2,593
"Casado(a) (051)",5146,913,159,40,4039
"Viudo(a) (052)",1268,159,8,7,1095
"Divorciado(a) (053)",132,29,2,1,100
"Soltero(a) (054)",9084,4074,141,75,4798
"Hombres (056)",14192,3703,260,90,10148
"Conviviente (057)",5973,1045,100,18,4813
"Separado(a) (058)",164,17,2,,145
"Casado(a) (059)",2555,404,83,25,2046
"Viudo(a) (060)",344,32,4,,308
"Divorciado(a) (061)",31,3,,,28
"Soltero(a) (062)",5125,2202,71,47,2808
"Mujeres (064)",14349,4312,238,68,9736
"Conviviente (065)",6191,1648,83,15,4446
"Separado(a) (066)",583,130,3,2,448
"Casado(a) (067)",2591,509,76,15,1993
"Viudo(a) (068)",924,127,4,7,787
"Divorciado(a) (069)",101,26,2,1,72
"Soltero(a) (070)",3959,1872,70,28,1990
