"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia CAJATAMBO (000)",6113,948,760,993,1034,798,1580
"Conviviente (001)",2032,11,208,589,544,289,391
"Separado(a) (002)",187,1,14,28,40,38,66
"Casado(a) (003)",1459,2,16,141,284,348,668
"Viudo(a) (004)",407,,,6,22,36,343
"Divorciado(a) (005)",40,,1,3,11,8,17
"Soltero(a) (006)",1988,934,521,226,133,79,95
"Hombres (008)",3145,488,409,506,539,431,772
"Conviviente (009)",1034,3,72,287,290,163,219
"Separado(a) (010)",66,,2,5,14,15,30
"Casado(a) (011)",768,,6,60,146,185,371
"Viudo(a) (012)",98,,,1,4,9,84
"Divorciado(a) (013)",22,,,1,7,7,7
"Soltero(a) (014)",1157,485,329,152,78,52,61
"Mujeres (016)",2968,460,351,487,495,367,808
"Conviviente (017)",998,8,136,302,254,126,172
"Separado(a) (018)",121,1,12,23,26,23,36
"Casado(a) (019)",691,2,10,81,138,163,297
"Viudo(a) (020)",309,,,5,18,27,259
"Divorciado(a) (021)",18,,1,2,4,1,10
"Soltero(a) (022)",831,449,192,74,55,27,34
,,,,,,,
"URBANA (024)",3739,642,410,580,638,491,978
"Conviviente (025)",1057,8,97,316,288,153,195
"Separado(a) (026)",133,1,9,21,32,23,47
"Casado(a) (027)",1027,1,11,100,210,237,468
"Viudo(a) (028)",251,,,4,15,25,207
"Divorciado(a) (029)",16,,,,8,3,5
"Soltero(a) (030)",1255,632,293,139,85,50,56
"Hombres (032)",1837,327,220,275,325,242,448
"Conviviente (033)",521,3,35,145,147,86,105
"Separado(a) (034)",37,,1,3,10,7,16
"Casado(a) (035)",519,,3,40,111,111,254
"Viudo(a) (036)",46,,,,3,5,38
"Divorciado(a) (037)",10,,,,5,3,2
"Soltero(a) (038)",704,324,181,87,49,30,33
"Mujeres (040)",1902,315,190,305,313,249,530
"Conviviente (041)",536,5,62,171,141,67,90
"Separado(a) (042)",96,1,8,18,22,16,31
"Casado(a) (043)",508,1,8,60,99,126,214
"Viudo(a) (044)",205,,,4,12,20,169
"Divorciado(a) (045)",6,,,,3,,3
"Soltero(a) (046)",551,308,112,52,36,20,23
,,,,,,,
"RURAL (048)",2374,306,350,413,396,307,602
"Conviviente (049)",975,3,111,273,256,136,196
"Separado(a) (050)",54,,5,7,8,15,19
"Casado(a) (051)",432,1,5,41,74,111,200
"Viudo(a) (052)",156,,,2,7,11,136
"Divorciado(a) (053)",24,,1,3,3,5,12
"Soltero(a) (054)",733,302,228,87,48,29,39
"Hombres (056)",1308,161,189,231,214,189,324
"Conviviente (057)",513,,37,142,143,77,114
"Separado(a) (058)",29,,1,2,4,8,14
"Casado(a) (059)",249,,3,20,35,74,117
"Viudo(a) (060)",52,,,1,1,4,46
"Divorciado(a) (061)",12,,,1,2,4,5
"Soltero(a) (062)",453,161,148,65,29,22,28
"Mujeres (064)",1066,145,161,182,182,118,278
"Conviviente (065)",462,3,74,131,113,59,82
"Separado(a) (066)",25,,4,5,4,7,5
"Casado(a) (067)",183,1,2,21,39,37,83
"Viudo(a) (068)",104,,,1,6,7,90
"Divorciado(a) (069)",12,,1,2,1,1,7
"Soltero(a) (070)",280,141,80,22,19,7,11
