"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia DOS DE MAYO (000)",12132,1417,2992,5083,323,2152,165
"Sin nivel (001)",1226,6,291,551,34,322,22
"Educación inicial (002)",13,1,1,8,1,1,1
"Primaria (003)",5984,58,1712,2758,187,1195,74
"Secundaria (004)",3028,160,836,1336,82,552,62
"Superior no univ. incompleta (005)",280,64,49,122,5,37,3
"Superior no univ. completa (006)",1017,693,73,213,10,26,2
"Superior univ. incompleta (007)",126,57,15,38,3,12,1
"Superior univ. completa (008)",458,378,15,57,1,7,
"Hombres (010)",9014,809,2803,3983,266,1129,24
"Sin nivel (011)",692,2,238,344,24,83,1
"Educación inicial (012)",9,,1,7,1,,
"Primaria (013)",4676,30,1606,2275,154,602,9
"Secundaria (014)",2473,114,815,1066,72,392,14
"Superior no univ. incompleta (015)",215,40,49,93,3,30,
"Superior no univ. completa (016)",560,355,66,123,8,8,
"Superior univ. incompleta (017)",96,35,15,32,3,11,
"Superior univ. completa (018)",293,233,13,43,1,3,
"Mujeres (020)",3118,608,189,1100,57,1023,141
"Sin nivel (021)",534,4,53,207,10,239,21
"Educación inicial (022)",4,1,,1,,1,1
"Primaria (023)",1308,28,106,483,33,593,65
"Secundaria (024)",555,46,21,270,10,160,48
"Superior no univ. incompleta (025)",65,24,,29,2,7,3
"Superior no univ. completa (026)",457,338,7,90,2,18,2
"Superior univ. incompleta (027)",30,22,,6,,1,1
"Superior univ. completa (028)",165,145,2,14,,4,
,,,,,,,
"URBANA (030)",4626,1204,754,2086,50,426,106
"Sin nivel (031)",222,2,49,114,2,41,14
"Educación inicial (032)",3,1,,2,,,
"Primaria (033)",1434,35,308,853,15,180,43
"Secundaria (034)",1401,125,300,752,24,155,45
"Superior no univ. incompleta (035)",204,54,26,103,2,17,2
"Superior no univ. completa (036)",869,605,53,187,4,18,2
"Superior univ. incompleta (037)",101,52,7,29,3,10,
"Superior univ. completa (038)",392,330,11,46,,5,
"Hombres (040)",3141,678,698,1475,40,237,13
"Sin nivel (041)",111,1,41,59,2,8,
"Educación inicial (042)",2,,,2,,,
"Primaria (043)",1039,23,280,626,12,95,3
"Secundaria (044)",1064,91,288,550,20,105,10
"Superior no univ. incompleta (045)",149,30,26,79,1,13,
"Superior no univ. completa (046)",457,299,47,103,2,6,
"Superior univ. incompleta (047)",76,34,7,23,3,9,
"Superior univ. completa (048)",243,200,9,33,,1,
"Mujeres (050)",1485,526,56,611,10,189,93
"Sin nivel (051)",111,1,8,55,,33,14
"Educación inicial (052)",1,1,,,,,
"Primaria (053)",395,12,28,227,3,85,40
"Secundaria (054)",337,34,12,202,4,50,35
"Superior no univ. incompleta (055)",55,24,,24,1,4,2
"Superior no univ. completa (056)",412,306,6,84,2,12,2
"Superior univ. incompleta (057)",25,18,,6,,1,
"Superior univ. completa (058)",149,130,2,13,,4,
,,,,,,,
"RURAL (060)",7506,213,2238,2997,273,1726,59
"Sin nivel (061)",1004,4,242,437,32,281,8
"Educación inicial (062)",10,,1,6,1,1,1
"Primaria (063)",4550,23,1404,1905,172,1015,31
"Secundaria (064)",1627,35,536,584,58,397,17
"Superior no univ. incompleta (065)",76,10,23,19,3,20,1
"Superior no univ. completa (066)",148,88,20,26,6,8,
"Superior univ. incompleta (067)",25,5,8,9,,2,1
"Superior univ. completa (068)",66,48,4,11,1,2,
"Hombres (070)",5873,131,2105,2508,226,892,11
"Sin nivel (071)",581,1,197,285,22,75,1
"Educación inicial (072)",7,,1,5,1,,
"Primaria (073)",3637,7,1326,1649,142,507,6
"Secundaria (074)",1409,23,527,516,52,287,4
"Superior no univ. incompleta (075)",66,10,23,14,2,17,
"Superior no univ. completa (076)",103,56,19,20,6,2,
"Superior univ. incompleta (077)",20,1,8,9,,2,
"Superior univ. completa (078)",50,33,4,10,1,2,
"Mujeres (080)",1633,82,133,489,47,834,48
"Sin nivel (081)",423,3,45,152,10,206,7
"Educación inicial (082)",3,,,1,,1,1
"Primaria (083)",913,16,78,256,30,508,25
"Secundaria (084)",218,12,9,68,6,110,13
"Superior no univ. incompleta (085)",10,,,5,1,3,1
"Superior no univ. completa (086)",45,32,1,6,,6,
"Superior univ. incompleta (087)",5,4,,,,,1
"Superior univ. completa (088)",16,15,,1,,,
