"CUADRO Nº 9: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA",,,,,,,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)","CAMIÓN-CISTERNA U OTRO SIMILAR",POZO,"RÍO, ACEQUIA, MANANTIAL O SIMILAR",VECINO,OTRO
,,,,,,,,,
"Provincia DOS DE MAYO",,,,,,,,,
"Viviendas particulares (001)",10450,3238,383,561,2,656,5204,360,46
"Ocupantes presentes (002)",46797,14429,1757,2554,15,3023,23537,1271,211
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",9027,3186,377,466,2,487,4127,339,43
"Ocupantes presentes (005)",40611,14240,1730,2174,15,2259,18812,1192,189
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",25,22,2,,,,,1,
"Ocupantes presentes (011)",87,76,4,,,,,7,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",42,29,2,8,,,,3,
"Ocupantes presentes (014)",131,103,6,10,,,,12,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",1333,,,87,,165,1064,14,3
"Ocupantes presentes (017)",5878,,,370,,746,4684,56,22
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",5,,2,,,,,3,
"Ocupantes presentes (020)",21,,17,,,,,4,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",16,1,,,,4,11,,
"Ocupantes presentes (023)",65,10,,,,18,37,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",2,,,,,,2,,
"Ocupantes presentes (026)",4,,,,,,4,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",3791,2556,247,114,,69,503,292,10
"Ocupantes presentes (029)",16222,11198,1053,523,,292,2101,1026,29
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",3711,2504,241,106,,66,499,285,10
"Ocupantes presentes (032)",15942,11009,1026,513,,278,2084,1003,29
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",25,22,2,,,,,1,
"Ocupantes presentes (038)",87,76,4,,,,,7,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",42,29,2,8,,,,3,
"Ocupantes presentes (041)",131,103,6,10,,,,12,
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",5,,2,,,,,3,
"Ocupantes presentes (047)",21,,17,,,,,4,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",7,1,,,,3,3,,
"Ocupantes presentes (050)",38,10,,,,14,14,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (052)",1,,,,,,1,,
"Ocupantes presentes (053)",3,,,,,,3,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",6659,682,136,447,2,587,4701,68,36
"Ocupantes presentes (056)",30575,3231,704,2031,15,2731,21436,245,182
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",5316,682,136,360,2,421,3628,54,33
"Ocupantes presentes (059)",24669,3231,704,1661,15,1981,16728,189,160
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",1333,,,87,,165,1064,14,3
"Ocupantes presentes (071)",5878,,,370,,746,4684,56,22
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",9,,,,,1,8,,
"Ocupantes presentes (077)",27,,,,,4,23,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (079)",1,,,,,,1,,
"Ocupantes presentes (080)",1,,,,,,1,,
