"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CAJAMARCA (000)",106196,31708,20286,40396,2266,7784,3756
"Sin nivel (001)",7060,354,1088,3941,84,1164,429
"Educación inicial (002)",149,23,43,36,1,30,16
"Primaria (003)",34930,2355,8046,17745,607,4322,1855
"Secundaria (004)",31126,7527,7878,12001,690,1826,1204
"Superior no univ. incompleta (005)",3835,1771,717,1074,102,93,78
"Superior no univ. completa (006)",9725,6077,1363,1842,227,139,77
"Superior univ. incompleta (007)",4188,2303,510,1101,142,87,45
"Superior univ. completa (008)",15183,11298,641,2656,413,123,52
"Hombres (010)",74123,18305,18784,30649,1717,4550,118
"Sin nivel (011)",3630,82,789,2341,52,359,7
"Educación inicial (012)",84,10,37,22,1,14,
"Primaria (013)",26760,1341,7461,14622,512,2783,41
"Secundaria (014)",23457,5018,7476,9176,526,1212,49
"Superior no univ. incompleta (015)",2541,1033,667,720,77,40,4
"Superior no univ. completa (016)",5665,3009,1292,1162,141,56,5
"Superior univ. incompleta (017)",2825,1433,469,775,110,34,4
"Superior univ. completa (018)",9161,6379,593,1831,298,52,8
"Mujeres (020)",32073,13403,1502,9747,549,3234,3638
"Sin nivel (021)",3430,272,299,1600,32,805,422
"Educación inicial (022)",65,13,6,14,,16,16
"Primaria (023)",8170,1014,585,3123,95,1539,1814
"Secundaria (024)",7669,2509,402,2825,164,614,1155
"Superior no univ. incompleta (025)",1294,738,50,354,25,53,74
"Superior no univ. completa (026)",4060,3068,71,680,86,83,72
"Superior univ. incompleta (027)",1363,870,41,326,32,53,41
"Superior univ. completa (028)",6022,4919,48,825,115,71,44
,,,,,,,
"URBANA (030)",66155,28656,10099,20803,1703,1992,2902
"Sin nivel (031)",2002,275,278,1004,20,143,282
"Educación inicial (032)",90,21,21,22,,14,12
"Primaria (033)",12332,1843,2913,5240,291,674,1371
"Secundaria (034)",21833,6517,4732,8262,550,770,1002
"Superior no univ. incompleta (035)",3248,1564,485,958,91,77,73
"Superior no univ. completa (036)",8365,5482,769,1709,218,116,71
"Superior univ. incompleta (037)",3876,2183,376,1052,138,85,42
"Superior univ. completa (038)",14409,10771,525,2556,395,113,49
"Hombres (040)",41102,16124,9376,13470,1212,823,97
"Sin nivel (041)",554,57,192,269,7,24,5
"Educación inicial (042)",46,8,19,12,,7,
"Primaria (043)",7519,995,2713,3258,221,302,30
"Secundaria (044)",15255,4230,4472,5770,398,343,42
"Superior no univ. incompleta (045)",2053,886,446,623,67,28,3
"Superior no univ. completa (046)",4551,2603,711,1058,132,42,5
"Superior univ. incompleta (047)",2556,1342,340,732,106,32,4
"Superior univ. completa (048)",8568,6003,483,1748,281,45,8
"Mujeres (050)",25053,12532,723,7333,491,1169,2805
"Sin nivel (051)",1448,218,86,735,13,119,277
"Educación inicial (052)",44,13,2,10,,7,12
"Primaria (053)",4813,848,200,1982,70,372,1341
"Secundaria (054)",6578,2287,260,2492,152,427,960
"Superior no univ. incompleta (055)",1195,678,39,335,24,49,70
"Superior no univ. completa (056)",3814,2879,58,651,86,74,66
"Superior univ. incompleta (057)",1320,841,36,320,32,53,38
"Superior univ. completa (058)",5841,4768,42,808,114,68,41
,,,,,,,
"RURAL (060)",40041,3052,10187,19593,563,5792,854
"Sin nivel (061)",5058,79,810,2937,64,1021,147
"Educación inicial (062)",59,2,22,14,1,16,4
"Primaria (063)",22598,512,5133,12505,316,3648,484
"Secundaria (064)",9293,1010,3146,3739,140,1056,202
"Superior no univ. incompleta (065)",587,207,232,116,11,16,5
"Superior no univ. completa (066)",1360,595,594,133,9,23,6
"Superior univ. incompleta (067)",312,120,134,49,4,2,3
"Superior univ. completa (068)",774,527,116,100,18,10,3
"Hombres (070)",33021,2181,9408,17179,505,3727,21
"Sin nivel (071)",3076,25,597,2072,45,335,2
"Educación inicial (072)",38,2,18,10,1,7,
"Primaria (073)",19241,346,4748,11364,291,2481,11
"Secundaria (074)",8202,788,3004,3406,128,869,7
"Superior no univ. incompleta (075)",488,147,221,97,10,12,1
"Superior no univ. completa (076)",1114,406,581,104,9,14,
"Superior univ. incompleta (077)",269,91,129,43,4,2,
"Superior univ. completa (078)",593,376,110,83,17,7,
"Mujeres (080)",7020,871,779,2414,58,2065,833
"Sin nivel (081)",1982,54,213,865,19,686,145
"Educación inicial (082)",21,,4,4,,9,4
"Primaria (083)",3357,166,385,1141,25,1167,473
"Secundaria (084)",1091,222,142,333,12,187,195
"Superior no univ. incompleta (085)",99,60,11,19,1,4,4
"Superior no univ. completa (086)",246,189,13,29,,9,6
"Superior univ. incompleta (087)",43,29,5,6,,,3
"Superior univ. completa (088)",181,151,6,17,1,3,3
