"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUAYLAS (000)",16819,355,5359,5688,4151,1266
"Empleado (001)",2281,8,633,1030,583,27
"Obrero (002)",3067,39,1255,1080,576,117
"Trabajador independiente (003)",7862,42,1806,2718,2383,913
"Empleador o patrono (004)",255,,36,88,96,35
"Trabajador familiar no remunerado (005)",2417,240,1127,537,376,137
"Trabajador del hogar (006)",215,4,111,55,35,10
"Desocupado (008)",722,22,391,180,102,27
"Hombres (009)",12259,239,3898,4111,3018,993
"Empleado (010)",1301,6,336,578,364,17
"Obrero (011)",2508,25,999,886,497,101
"Trabajador independiente (012)",6281,30,1458,2195,1844,754
"Empleador o patrono (013)",216,,29,75,81,31
"Trabajador familiar no remunerado (014)",1380,162,785,233,135,65
"Trabajador del hogar (015)",5,1,3,,,1
"Desocupado (017)",568,15,288,144,97,24
"Mujeres (018)",4560,116,1461,1577,1133,273
"Empleado (019)",980,2,297,452,219,10
"Obrero (020)",559,14,256,194,79,16
"Trabajador independiente (021)",1581,12,348,523,539,159
"Empleador o patrono (022)",39,,7,13,15,4
"Trabajador familiar no remunerado (023)",1037,78,342,304,241,72
"Trabajador del hogar (024)",210,3,108,55,35,9
"Desocupado (026)",154,7,103,36,5,3
,,,,,,
"URBANA (027)",6988,75,2101,2576,1828,408
"Empleado (028)",1915,6,509,867,512,21
"Obrero (029)",1191,6,485,432,232,36
"Trabajador independiente (030)",2825,13,648,988,895,281
"Empleador o patrono (031)",90,,12,32,34,12
"Trabajador familiar no remunerado (032)",434,43,163,114,79,35
"Trabajador del hogar (033)",164,2,87,38,29,8
"Desocupado (035)",369,5,197,105,47,15
"Hombres (036)",4333,57,1332,1537,1125,282
"Empleado (037)",1063,5,264,472,309,13
"Obrero (038)",944,6,380,329,197,32
"Trabajador independiente (039)",1788,9,454,605,524,196
"Empleador o patrono (040)",69,,11,25,25,8
"Trabajador familiar no remunerado (041)",212,34,99,32,26,21
"Trabajador del hogar (042)",2,,2,,,
"Desocupado (044)",255,3,122,74,44,12
"Mujeres (045)",2655,18,769,1039,703,126
"Empleado (046)",852,1,245,395,203,8
"Obrero (047)",247,,105,103,35,4
"Trabajador independiente (048)",1037,4,194,383,371,85
"Empleador o patrono (049)",21,,1,7,9,4
"Trabajador familiar no remunerado (050)",222,9,64,82,53,14
"Trabajador del hogar (051)",162,2,85,38,29,8
"Desocupado (053)",114,2,75,31,3,3
,,,,,,
"RURAL (054)",9831,280,3258,3112,2323,858
"Empleado (055)",366,2,124,163,71,6
"Obrero (056)",1876,33,770,648,344,81
"Trabajador independiente (057)",5037,29,1158,1730,1488,632
"Empleador o patrono (058)",165,,24,56,62,23
"Trabajador familiar no remunerado (059)",1983,197,964,423,297,102
"Trabajador del hogar (060)",51,2,24,17,6,2
"Desocupado (062)",353,17,194,75,55,12
"Hombres (063)",7926,182,2566,2574,1893,711
"Empleado (064)",238,1,72,106,55,4
"Obrero (065)",1564,19,619,557,300,69
"Trabajador independiente (066)",4493,21,1004,1590,1320,558
"Empleador o patrono (067)",147,,18,50,56,23
"Trabajador familiar no remunerado (068)",1168,128,686,201,109,44
"Trabajador del hogar (069)",3,1,1,,,1
"Desocupado (071)",313,12,166,70,53,12
"Mujeres (072)",1905,98,692,538,430,147
"Empleado (073)",128,1,52,57,16,2
"Obrero (074)",312,14,151,91,44,12
"Trabajador independiente (075)",544,8,154,140,168,74
"Empleador o patrono (076)",18,,6,6,6,
"Trabajador familiar no remunerado (077)",815,69,278,222,188,58
"Trabajador del hogar (078)",48,1,23,17,6,1
"Desocupado (080)",40,5,28,5,2,
