"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia PICOTA (000)",27178,4604,4945,5684,5038,3164,3743
"Conviviente (001)",9078,228,1987,3229,2155,933,546
"Separado(a) (002)",461,6,68,90,112,90,95
"Casado(a) (003)",8423,21,387,1434,2283,1886,2412
"Viudo(a) (004)",643,2,2,10,48,62,519
"Divorciado(a) (005)",47,,3,4,9,15,16
"Soltero(a) (006)",8526,4347,2498,917,431,178,155
"Hombres (008)",14596,2443,2502,2996,2786,1859,2010
"Conviviente (009)",4499,45,619,1671,1274,573,317
"Separado(a) (010)",217,,13,40,55,57,52
"Casado(a) (011)",4246,8,101,573,1099,1056,1409
"Viudo(a) (012)",160,1,,,18,15,126
"Divorciado(a) (013)",31,,2,2,7,10,10
"Soltero(a) (014)",5443,2389,1767,710,333,148,96
"Mujeres (016)",12582,2161,2443,2688,2252,1305,1733
"Conviviente (017)",4579,183,1368,1558,881,360,229
"Separado(a) (018)",244,6,55,50,57,33,43
"Casado(a) (019)",4177,13,286,861,1184,830,1003
"Viudo(a) (020)",483,1,2,10,30,47,393
"Divorciado(a) (021)",16,,1,2,2,5,6
"Soltero(a) (022)",3083,1958,731,207,98,30,59
,,,,,,,
"URBANA (024)",17561,3028,2912,3513,3436,2123,2549
"Conviviente (025)",5566,121,1105,1977,1418,606,339
"Separado(a) (026)",294,3,42,53,80,57,59
"Casado(a) (027)",5621,16,185,851,1608,1297,1664
"Viudo(a) (028)",445,2,1,8,30,35,369
"Divorciado(a) (029)",32,,3,4,6,9,10
"Soltero(a) (030)",5603,2886,1576,620,294,119,108
"Hombres (032)",9203,1581,1403,1767,1868,1248,1336
"Conviviente (033)",2748,32,331,983,829,379,194
"Separado(a) (034)",135,,11,23,34,36,31
"Casado(a) (035)",2825,8,45,305,775,728,964
"Viudo(a) (036)",101,1,,,12,8,80
"Divorciado(a) (037)",18,,2,2,4,5,5
"Soltero(a) (038)",3376,1540,1014,454,214,92,62
"Mujeres (040)",8358,1447,1509,1746,1568,875,1213
"Conviviente (041)",2818,89,774,994,589,227,145
"Separado(a) (042)",159,3,31,30,46,21,28
"Casado(a) (043)",2796,8,140,546,833,569,700
"Viudo(a) (044)",344,1,1,8,18,27,289
"Divorciado(a) (045)",14,,1,2,2,4,5
"Soltero(a) (046)",2227,1346,562,166,80,27,46
,,,,,,,
"RURAL (048)",9617,1576,2033,2171,1602,1041,1194
"Conviviente (049)",3512,107,882,1252,737,327,207
"Separado(a) (050)",167,3,26,37,32,33,36
"Casado(a) (051)",2802,5,202,583,675,589,748
"Viudo(a) (052)",198,,1,2,18,27,150
"Divorciado(a) (053)",15,,,,3,6,6
"Soltero(a) (054)",2923,1461,922,297,137,59,47
"Hombres (056)",5393,862,1099,1229,918,611,674
"Conviviente (057)",1751,13,288,688,445,194,123
"Separado(a) (058)",82,,2,17,21,21,21
"Casado(a) (059)",1421,,56,268,324,328,445
"Viudo(a) (060)",59,,,,6,7,46
"Divorciado(a) (061)",13,,,,3,5,5
"Soltero(a) (062)",2067,849,753,256,119,56,34
"Mujeres (064)",4224,714,934,942,684,430,520
"Conviviente (065)",1761,94,594,564,292,133,84
"Separado(a) (066)",85,3,24,20,11,12,15
"Casado(a) (067)",1381,5,146,315,351,261,303
"Viudo(a) (068)",139,,1,2,12,20,104
"Divorciado(a) (069)",2,,,,,1,1
"Soltero(a) (070)",856,612,169,41,18,3,13
