"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",469,4,225,173,62,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",10726,349,3813,3695,2397,472
"Otra (034)",23,,18,5,,
"Ocupación no especificada (035)",1174,5,432,459,227,51
,,,,,,
"URBANA (036)",81535,1103,28155,31792,18226,2259
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",115,,8,55,47,5
"Profes., científicos e intelectuales (038)",9956,,1921,5412,2549,74
"Técnicos de nivel medio y trab. asimilados (039)",3451,8,1422,1337,638,46
"Jefes y empleados de oficina (040)",2524,,1152,920,443,9
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",19635,226,6339,7641,4721,708
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1985,13,373,613,711,275
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",12142,158,5704,3871,2137,272
"Obreros construc., conf., papel, fab., instr. (044)",9728,32,3156,4088,2255,197
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",19078,653,6971,6711,4157,586
"Otra (046)",780,,314,342,122,2
"Ocupación no especificada (047)",2141,13,795,802,446,85
"Hombres (048)",47389,625,16103,18317,10988,1356
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",93,,5,46,39,3
"Profes., científicos e intelectuales (050)",6020,,967,3194,1797,62
"Técnicos de nivel medio y trab. asimilados (051)",2197,7,856,869,431,34
"Jefes y empleados de oficina (052)",1239,,434,490,309,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",7188,111,2379,2642,1733,323
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1350,9,242,404,493,202
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",8497,105,4037,2698,1474,183
"Obreros construc., conf., papel, fab., instr. (056)",9263,28,2932,3918,2193,192
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",9791,357,3583,3370,2172,309
"Otra (058)",757,,296,337,122,2
"Ocupación no especificada (059)",994,8,372,349,225,40
"Mujeres (060)",34146,478,12052,13475,7238,903
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",22,,3,9,8,2
"Profes., científicos e intelectuales (062)",3936,,954,2218,752,12
"Técnicos de nivel medio y trab. asimilados (063)",1254,1,566,468,207,12
"Jefes y empleados de oficina (064)",1285,,718,430,134,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",12447,115,3960,4999,2988,385
"Agricult. trabaj. calif.agrop. y pesqueros (066)",635,4,131,209,218,73
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",3645,53,1667,1173,663,89
"Obreros construc., conf., papel, fab., instr. (068)",465,4,224,170,62,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",9287,296,3388,3341,1985,277
"Otra (070)",23,,18,5,,
"Ocupación no especificada (071)",1147,5,423,453,221,45
,,,,,,
"RURAL (072)",8475,167,2378,2313,2458,1159
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",10,,1,7,2,
"Profes., científicos e intelectuales (074)",115,,38,48,27,2
"Técnicos de nivel medio y trab. asimilados (075)",44,,20,12,12,
"Jefes y empleados de oficina (076)",49,,25,15,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",284,1,118,95,54,16
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3081,9,434,753,1194,691
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1929,48,760,584,419,118
"Obreros construc., conf., papel, fab., instr. (080)",423,,140,162,111,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2500,109,827,630,621,313
"Ocupación no especificada (083)",40,,15,7,9,9
"Hombres (084)",4820,90,1378,1313,1374,665
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,,5,2,
"Profes., científicos e intelectuales (086)",70,,16,28,24,2
"Técnicos de nivel medio y trab. asimilados (087)",34,,15,9,10,
"Jefes y empleados de oficina (088)",25,,8,9,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",135,,48,48,27,12
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1926,2,241,437,767,479
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",1130,32,503,341,213,41
"Obreros construc., conf., papel, fab., instr. (092)",419,,139,159,111,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1061,56,402,276,209,118
"Ocupación no especificada (095)",13,,6,1,3,3
"Mujeres (096)",3655,77,1000,1000,1084,494
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,2,,
"Profes., científicos e intelectuales (098)",45,,22,20,3,
"Técnicos de nivel medio y trab. asimilados (099)",10,,5,3,2,
"Jefes y empleados de oficina (100)",24,,17,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",149,1,70,47,27,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1155,7,193,316,427,212
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",799,16,257,243,206,77
"Obreros construc., conf., papel, fab., instr. (104)",4,,1,3,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1439,53,425,354,412,195
"Ocupación no especificada (107)",27,,9,6,6,6
