"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SAN MARTIN (000)",66316,18433,9534,28581,1728,5097,2943
"Conviviente (001)",21509,4787,3445,10703,559,1309,706
"Separado(a) (002)",2113,540,303,1030,46,37,157
"Casado(a) (003)",21112,6504,2305,9809,704,1277,513
"Viudo(a) (004)",1286,161,145,781,57,52,90
"Divorciado(a) (005)",389,162,25,169,13,5,15
"Soltero(a) (006)",19907,6279,3311,6089,349,2417,1462
"Hombres (008)",43637,10414,8275,20857,1368,2601,122
"Conviviente (009)",14921,2932,2951,8214,468,337,19
"Separado(a) (010)",983,169,239,523,33,15,4
"Casado(a) (011)",13718,3937,1924,7014,558,272,13
"Viudo(a) (012)",489,43,98,312,26,7,3
"Divorciado(a) (013)",169,50,18,87,10,2,2
"Soltero(a) (014)",13357,3283,3045,4707,273,1968,81
"Mujeres (016)",22679,8019,1259,7724,360,2496,2821
"Conviviente (017)",6588,1855,494,2489,91,972,687
"Separado(a) (018)",1130,371,64,507,13,22,153
"Casado(a) (019)",7394,2567,381,2795,146,1005,500
"Viudo(a) (020)",797,118,47,469,31,45,87
"Divorciado(a) (021)",220,112,7,82,3,3,13
"Soltero(a) (022)",6550,2996,266,1382,76,449,1381
,,,,,,,
"URBANA (024)",60475,18138,8731,25379,1514,3868,2845
"Conviviente (025)",19057,4696,3135,9148,468,946,664
"Separado(a) (026)",1961,529,277,930,38,31,156
"Casado(a) (027)",19599,6425,2141,8858,632,1058,485
"Viudo(a) (028)",1129,161,113,683,47,38,87
"Divorciado(a) (029)",370,159,21,158,12,5,15
"Soltero(a) (030)",18359,6168,3044,5602,317,1790,1438
"Hombres (032)",39035,10197,7619,18046,1177,1880,116
"Conviviente (033)",13049,2865,2707,6842,382,235,18
"Separado(a) (034)",853,159,216,437,26,11,4
"Casado(a) (035)",12595,3882,1812,6179,494,216,12
"Viudo(a) (036)",395,43,76,246,22,5,3
"Divorciado(a) (037)",154,49,15,77,9,2,2
"Soltero(a) (038)",11989,3199,2793,4265,244,1411,77
"Mujeres (040)",21440,7941,1112,7333,337,1988,2729
"Conviviente (041)",6008,1831,428,2306,86,711,646
"Separado(a) (042)",1108,370,61,493,12,20,152
"Casado(a) (043)",7004,2543,329,2679,138,842,473
"Viudo(a) (044)",734,118,37,437,25,33,84
"Divorciado(a) (045)",216,110,6,81,3,3,13
"Soltero(a) (046)",6370,2969,251,1337,73,379,1361
,,,,,,,
"RURAL (048)",5841,295,803,3202,214,1229,98
"Conviviente (049)",2452,91,310,1555,91,363,42
"Separado(a) (050)",152,11,26,100,8,6,1
"Casado(a) (051)",1513,79,164,951,72,219,28
"Viudo(a) (052)",157,,32,98,10,14,3
"Divorciado(a) (053)",19,3,4,11,1,,
"Soltero(a) (054)",1548,111,267,487,32,627,24
"Hombres (056)",4602,217,656,2811,191,721,6
"Conviviente (057)",1872,67,244,1372,86,102,1
"Separado(a) (058)",130,10,23,86,7,4,
"Casado(a) (059)",1123,55,112,835,64,56,1
"Viudo(a) (060)",94,,22,66,4,2,
"Divorciado(a) (061)",15,1,3,10,1,,
"Soltero(a) (062)",1368,84,252,442,29,557,4
"Mujeres (064)",1239,78,147,391,23,508,92
"Conviviente (065)",580,24,66,183,5,261,41
"Separado(a) (066)",22,1,3,14,1,2,1
"Casado(a) (067)",390,24,52,116,8,163,27
"Viudo(a) (068)",63,,10,32,6,12,3
"Divorciado(a) (069)",4,2,1,1,,,
"Soltero(a) (070)",180,27,15,45,3,70,20
