"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia CARABAYA (000)",26741,31,1015,288,285,1523,9645,1482,830,8504,55,426,2657
"Agric., ganadería, caza y silvicultura (001)",16231,,6,23,1,,9630,,2,6569,,,
"Pesca (002)",16,,,,,,15,,,1,,,
"Explotación de minas y canteras (003)",1555,,32,25,1,4,,1077,31,385,,,
"Industrias manufactureras (004)",287,,5,9,1,,,251,15,6,,,
"Suministro de electricidad, gas y agua (005)",45,1,5,8,4,,,21,3,3,,,
"Construcción (006)",1105,,16,10,11,,,41,366,661,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",1640,,1,19,2,1255,,74,5,284,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",71,,,6,,11,,48,3,3,,,
"Comercio al por mayor (009)",67,,,1,,66,,,,,,,
"Comercio al por menor (010)",1502,,1,12,2,1178,,26,2,281,,,
"Hoteles y restaurantes (011)",349,,1,15,2,210,,,,121,,,
"Trans., almac. y comunicaciones (012)",445,1,1,13,8,,,2,362,58,,,
"Intermediación financiera (013)",5,,,1,3,,,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",175,,57,22,16,22,,6,14,38,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",474,26,28,23,166,7,,5,24,140,55,,
"Enseñanza (016)",850,3,783,7,40,,,,,17,,,
"Servicios sociales y de salud (017)",192,,74,81,17,9,,3,3,5,,,
"Otras activ. serv.comun.soc y personales (018)",134,,6,30,3,16,,2,5,72,,,
"Hogares privados con servicio doméstico (019)",143,,,,,,,,,143,,,
"Actividad economica no especificada (021)",438,,,2,10,,,,,,,426,
"Desocupado (022)",2657,,,,,,,,,,,,2657
"Hombres (023)",17215,24,640,201,195,540,7429,1361,813,3686,55,203,2068
"Agric., ganadería, caza y silvicultura (024)",9721,,5,21,,,7417,,2,2276,,,
"Pesca (025)",13,,,,,,12,,,1,,,
"Explotación de minas y canteras (026)",1498,,30,23,1,,,1040,31,373,,,
"Industrias manufactureras (027)",201,,5,8,1,,,169,13,5,,,
"Suministro de electricidad, gas y agua (028)",41,,4,8,3,,,21,3,2,,,
"Construcción (029)",1051,,15,10,11,,,40,357,618,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",659,,1,15,2,439,,74,5,123,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",62,,,6,,3,,48,3,2,,,
"Comercio al por mayor (032)",27,,,1,,26,,,,,,,
"Comercio al por menor (033)",570,,1,8,2,410,,26,2,121,,,
"Hoteles y restaurantes (034)",95,,,7,1,63,,,,24,,,
"Trans., almac. y comunicaciones (035)",420,1,,8,6,,,1,358,46,,,
"Intermediación financiera (036)",5,,,1,3,,,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",145,,47,18,10,21,,6,13,30,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",383,21,24,17,113,7,,5,24,117,55,,
"Enseñanza (039)",515,2,470,6,24,,,,,13,,,
"Servicios sociales y de salud (040)",96,,35,35,13,5,,3,3,2,,,
"Otras activ. serv.comun.soc y personales (041)",65,,4,22,2,5,,2,4,26,,,
"Hogares privados con servicio doméstico (042)",29,,,,,,,,,29,,,
"Actividad economica no especificada (044)",210,,,2,5,,,,,,,203,
"Desocupado (045)",2068,,,,,,,,,,,,2068
"Mujeres (046)",9526,7,375,87,90,983,2216,121,17,4818,,223,589
"Agric., ganadería, caza y silvicultura (047)",6510,,1,2,1,,2213,,,4293,,,
"Pesca (048)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (049)",57,,2,2,,4,,37,,12,,,
"Industrias manufactureras (050)",86,,,1,,,,82,2,1,,,
"Suministro de electricidad, gas y agua (051)",4,1,1,,1,,,,,1,,,
"Construcción (052)",54,,1,,,,,1,9,43,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",981,,,4,,816,,,,161,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,,,,8,,,,1,,,
"Comercio al por mayor (055)",40,,,,,40,,,,,,,
"Comercio al por menor (056)",932,,,4,,768,,,,160,,,
"Hoteles y restaurantes (057)",254,,1,8,1,147,,,,97,,,
"Trans., almac. y comunicaciones (058)",25,,1,5,2,,,1,4,12,,,
"Activid.inmobil., empres. y alquileres (060)",30,,10,4,6,1,,,1,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",91,5,4,6,53,,,,,23,,,
"Enseñanza (062)",335,1,313,1,16,,,,,4,,,
"Servicios sociales y de salud (063)",96,,39,46,4,4,,,,3,,,
"Otras activ. serv.comun.soc y personales (064)",69,,2,8,1,11,,,1,46,,,
"Hogares privados con servicio doméstico (065)",114,,,,,,,,,114,,,
"Actividad economica no especificada (067)",228,,,,5,,,,,,,223,
"Desocupado (068)",589,,,,,,,,,,,,589
,,,,,,,,,,,,,
"URBANA (069)",9567,21,779,195,230,1139,2096,476,640,2281,25,206,1479
"Agric., ganadería, caza y silvicultura (070)",3191,,5,7,1,,2088,,1,1089,,,
"Pesca (071)",8,,,,,,8,,,,,,
"Explotación de minas y canteras (072)",294,,29,1,1,,,154,3,106,,,
"Industrias manufactureras (073)",226,,4,7,1,,,202,8,4,,,
"Suministro de electricidad, gas y agua (074)",21,,1,1,2,,,16,,1,,,
"Construcción (075)",838,,16,7,9,,,26,301,479,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",1246,,1,14,2,966,,64,5,194,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",62,,,6,,10,,43,3,,,,
"Comercio al por mayor (078)",55,,,1,,54,,,,,,,
"Comercio al por menor (079)",1129,,1,7,2,902,,21,2,194,,,
"Hoteles y restaurantes (080)",230,,1,13,2,123,,,,91,,,
"Trans., almac. y comunicaciones (081)",354,1,1,12,8,,,2,279,51,,,
"Intermediación financiera (082)",5,,,1,3,,,,,1,,,
"Activid.inmobil., empres. y alquileres (083)",143,,44,18,12,22,,5,13,29,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",344,17,28,20,135,5,,4,23,87,25,,
"Enseñanza (085)",623,3,577,4,27,,,,,12,,,
"Servicios sociales y de salud (086)",159,,66,61,15,8,,2,3,4,,,
"Otras activ. serv.comun.soc y personales (087)",114,,6,27,3,15,,1,4,58,,,
"Hogares privados con servicio doméstico (088)",75,,,,,,,,,75,,,
"Actividad economica no especificada (090)",217,,,2,9,,,,,,,206,
"Desocupado (091)",1479,,,,,,,,,,,,1479
"Hombres (092)",6138,17,494,132,153,394,1494,400,624,1184,25,103,1118
"Agric., ganadería, caza y silvicultura (093)",1872,,4,7,,,1488,,1,372,,,
"Pesca (094)",6,,,,,,6,,,,,,
"Explotación de minas y canteras (095)",282,,27,1,1,,,147,3,103,,,
"Industrias manufactureras (096)",156,,4,6,1,,,135,6,4,,,
"Suministro de electricidad, gas y agua (097)",20,,1,1,2,,,16,,,,,
"Construcción (098)",791,,15,7,9,,,25,292,443,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",468,,1,12,2,315,,64,5,69,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",55,,,6,,3,,43,3,,,,
"Comercio al por mayor (101)",19,,,1,,18,,,,,,,
"Comercio al por menor (102)",394,,1,5,2,294,,21,2,69,,,
"Hoteles y restaurantes (103)",71,,,7,1,44,,,,19,,,
"Trans., almac. y comunicaciones (104)",330,1,,7,6,,,1,276,39,,,
"Intermediación financiera (105)",5,,,1,3,,,,,1,,,
"Activid.inmobil., empres. y alquileres (106)",119,,36,15,7,21,,5,12,23,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",265,14,24,14,89,5,,4,23,67,25,,
"Enseñanza (108)",377,2,345,4,15,,,,,11,,,
"Servicios sociales y de salud (109)",83,,33,28,11,4,,2,3,2,,,
"Otras activ. serv.comun.soc y personales (110)",51,,4,20,2,5,,1,3,16,,,
"Hogares privados con servicio doméstico (111)",15,,,,,,,,,15,,,
"Actividad economica no especificada (113)",109,,,2,4,,,,,,,103,
"Desocupado (114)",1118,,,,,,,,,,,,1118
"Mujeres (115)",3429,4,285,63,77,745,602,76,16,1097,,103,361
"Agric., ganadería, caza y silvicultura (116)",1319,,1,,1,,600,,,717,,,
"Pesca (117)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (118)",12,,2,,,,,7,,3,,,
"Industrias manufactureras (119)",70,,,1,,,,67,2,,,,
"Suministro de electricidad, gas y agua (120)",1,,,,,,,,,1,,,
"Construcción (121)",47,,1,,,,,1,9,36,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",778,,,2,,651,,,,125,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,,,,,7,,,,,,,
"Comercio al por mayor (124)",36,,,,,36,,,,,,,
"Comercio al por menor (125)",735,,,2,,608,,,,125,,,
"Hoteles y restaurantes (126)",159,,1,6,1,79,,,,72,,,
"Trans., almac. y comunicaciones (127)",24,,1,5,2,,,1,3,12,,,
"Activid.inmobil., empres. y alquileres (129)",24,,8,3,5,1,,,1,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",79,3,4,6,46,,,,,20,,,
"Enseñanza (131)",246,1,232,,12,,,,,1,,,
"Servicios sociales y de salud (132)",76,,33,33,4,4,,,,2,,,
"Otras activ. serv.comun.soc y personales (133)",63,,2,7,1,10,,,1,42,,,
"Hogares privados con servicio doméstico (134)",60,,,,,,,,,60,,,
"Actividad economica no especificada (136)",108,,,,5,,,,,,,103,
"Desocupado (137)",361,,,,,,,,,,,,361
,,,,,,,,,,,,,
"RURAL (138)",17174,10,236,93,55,384,7549,1006,190,6223,30,220,1178
"Agric., ganadería, caza y silvicultura (139)",13040,,1,16,,,7542,,1,5480,,,
"Pesca (140)",8,,,,,,7,,,1,,,
"Explotación de minas y canteras (141)",1261,,3,24,,4,,923,28,279,,,
"Industrias manufactureras (142)",61,,1,2,,,,49,7,2,,,
"Suministro de electricidad, gas y agua (143)",24,1,4,7,2,,,5,3,2,,,
"Construcción (144)",267,,,3,2,,,15,65,182,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",394,,,5,,289,,10,,90,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,,,,1,,5,,3,,,
