"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CAJAMARCA (000)",112644,1734,42413,40119,23630,4748
"Empleado (001)",31708,139,11687,13319,6247,316
"Obrero (002)",20286,227,8652,7333,3592,482
"Trabajador independiente (003)",40396,266,11902,14248,10784,3196
"Empleador o patrono (004)",2266,3,645,871,625,122
"Trabajador familiar no remunerado (005)",7784,784,3811,1658,1124,407
"Trabajador del hogar (006)",3756,144,2303,858,390,61
"Desocupado (008)",6448,171,3413,1832,868,164
"Hombres (009)",78969,1128,29008,27987,17094,3752
"Empleado (010)",18305,86,6309,7820,3867,223
"Obrero (011)",18784,196,7989,6807,3350,442
"Trabajador independiente (012)",30649,204,9208,10511,8112,2614
"Empleador o patrono (013)",1717,3,484,648,480,102
"Trabajador familiar no remunerado (014)",4550,514,2522,765,524,225
"Trabajador del hogar (015)",118,11,59,23,18,7
"Desocupado (017)",4846,114,2437,1413,743,139
"Mujeres (018)",33675,606,13405,12132,6536,996
"Empleado (019)",13403,53,5378,5499,2380,93
"Obrero (020)",1502,31,663,526,242,40
"Trabajador independiente (021)",9747,62,2694,3737,2672,582
"Empleador o patrono (022)",549,,161,223,145,20
"Trabajador familiar no remunerado (023)",3234,270,1289,893,600,182
"Trabajador del hogar (024)",3638,133,2244,835,372,54
"Desocupado (026)",1602,57,976,419,125,25
,,,,,,
"URBANA (027)",69628,804,25491,26404,14921,2008
"Empleado (028)",28656,129,10335,12041,5855,296
"Obrero (029)",10099,131,4256,3662,1855,195
"Trabajador independiente (030)",20803,146,6161,7738,5586,1172
"Empleador o patrono (031)",1703,,473,674,476,80
"Trabajador familiar no remunerado (032)",1992,239,720,536,372,125
"Trabajador del hogar (033)",2902,114,1764,654,314,56
"Desocupado (035)",3473,45,1782,1099,463,84
"Hombres (036)",43406,514,15464,16433,9613,1382
"Empleado (037)",16124,82,5398,6870,3566,208
"Obrero (038)",9376,124,3949,3385,1732,186
"Trabajador independiente (039)",13470,113,4269,4805,3495,788
"Empleador o patrono (040)",1212,,338,466,343,65
"Trabajador familiar no remunerado (041)",823,154,363,145,100,61
"Trabajador del hogar (042)",97,9,47,19,15,7
"Desocupado (044)",2304,32,1100,743,362,67
"Mujeres (045)",26222,290,10027,9971,5308,626
"Empleado (046)",12532,47,4937,5171,2289,88
"Obrero (047)",723,7,307,277,123,9
"Trabajador independiente (048)",7333,33,1892,2933,2091,384
"Empleador o patrono (049)",491,,135,208,133,15
"Trabajador familiar no remunerado (050)",1169,85,357,391,272,64
"Trabajador del hogar (051)",2805,105,1717,635,299,49
"Desocupado (053)",1169,13,682,356,101,17
,,,,,,
"RURAL (054)",43016,930,16922,13715,8709,2740
"Empleado (055)",3052,10,1352,1278,392,20
"Obrero (056)",10187,96,4396,3671,1737,287
"Trabajador independiente (057)",19593,120,5741,6510,5198,2024
"Empleador o patrono (058)",563,3,172,197,149,42
"Trabajador familiar no remunerado (059)",5792,545,3091,1122,752,282
"Trabajador del hogar (060)",854,30,539,204,76,5
"Desocupado (062)",2975,126,1631,733,405,80
"Hombres (063)",35563,614,13544,11554,7481,2370
"Empleado (064)",2181,4,911,950,301,15
"Obrero (065)",9408,72,4040,3422,1618,256
"Trabajador independiente (066)",17179,91,4939,5706,4617,1826
"Empleador o patrono (067)",505,3,146,182,137,37
"Trabajador familiar no remunerado (068)",3727,360,2159,620,424,164
"Trabajador del hogar (069)",21,2,12,4,3,
"Desocupado (071)",2542,82,1337,670,381,72
"Mujeres (072)",7453,316,3378,2161,1228,370
"Empleado (073)",871,6,441,328,91,5
"Obrero (074)",779,24,356,249,119,31
"Trabajador independiente (075)",2414,29,802,804,581,198
"Empleador o patrono (076)",58,,26,15,12,5
"Trabajador familiar no remunerado (077)",2065,185,932,502,328,118
"Trabajador del hogar (078)",833,28,527,200,73,5
"Desocupado (080)",433,44,294,63,24,8
