"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ZARUMILLA (000)",15455,3769,2329,7987,344,639,387
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",34,27,,,7,,
"Profes., científicos e intelectuales (002)",813,691,,111,8,3,
"Técnicos de nivel medio y trab. asimilados (003)",438,287,,121,25,5,
"Jefes y empleados de oficina (004)",448,440,,4,,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2948,1098,24,1482,102,242,
"Agricult.trabaj. calif.agrop. y pesqueros (006)",1807,1,153,1560,91,2,
"Obreros y oper.minas, cant., ind.manuf.y otros (007)",697,,171,481,30,15,
"Obreros construc.,conf., papel, fab., instr. (008)",1846,167,411,1217,35,16,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (009)",5579,628,1490,2722,35,317,387
"Otra (010)",268,268,,,,,
"Ocupación no especificada (011)",577,162,80,289,11,35,
"Hombres (012)",11379,2272,2180,6297,268,340,22
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (013)",20,15,,,5,,
"Profes., científicos e intelectuales (014)",375,311,,56,7,1,
"Técnicos de nivel medio y trab. asimilados (015)",324,213,,93,14,4,
"Jefes y empleados de oficina (016)",230,229,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (017)",1468,601,12,756,60,39,
"Agricult.trabaj. calif.agrop. y pesqueros (018)",1760,1,152,1517,88,2,
"Obreros y oper.minas, cant., ind.manuf.y otros (019)",597,,153,404,28,12,
"Obreros construc.,conf., papel, fab., instr. (020)",1820,167,402,1201,35,15,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (021)",4206,381,1408,2114,26,255,22
"Otra (022)",263,263,,,,,
"Ocupación no especificada (023)",316,91,53,156,5,11,
"Mujeres (024)",4076,1497,149,1690,76,299,365
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (025)",14,12,,,2,,
"Profes., científicos e intelectuales (026)",438,380,,55,1,2,
"Técnicos de nivel medio y trab. asimilados (027)",114,74,,28,11,1,
"Jefes y empleados de oficina (028)",218,211,,4,,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (029)",1480,497,12,726,42,203,
"Agricult.trabaj. calif.agrop. y pesqueros (030)",47,,1,43,3,,
"Obreros y oper.minas, cant., ind.manuf.y otros (031)",100,,18,77,2,3,
"Obreros construc.,conf., papel, fab., instr. (032)",26,,9,16,,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (033)",1373,247,82,608,9,62,365
"Otra (034)",5,5,,,,,
"Ocupación no especificada (035)",261,71,27,133,6,24,
,,,,,,,
"URBANA (036)",14137,3665,2069,7185,332,515,371
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",33,26,,,7,,
"Profes., científicos e intelectuales (038)",774,658,,105,8,3,
"Técnicos de nivel medio y trab. asimilados (039)",423,276,,118,25,4,
"Jefes y empleados de oficina (040)",438,430,,4,,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2890,1075,23,1450,102,240,
"Agricult.trabaj. calif.agrop. y pesqueros (042)",1144,1,152,910,79,2,
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",675,,165,465,30,15,
"Obreros construc.,conf., papel, fab., instr. (044)",1776,164,399,1162,35,16,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (045)",5157,611,1252,2691,35,197,371
"Otra (046)",266,266,,,,,
"Ocupación no especificada (047)",561,158,78,280,11,34,
"Hombres (048)",10204,2204,1928,5554,256,241,21
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",19,14,,,5,,
"Profes., científicos e intelectuales (050)",359,296,,55,7,1,
"Técnicos de nivel medio y trab. asimilados (051)",315,206,,92,14,3,
"Jefes y empleados de oficina (052)",225,224,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1436,582,12,744,60,38,
"Agricult.trabaj. calif.agrop. y pesqueros (054)",1113,1,151,883,76,2,
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",575,,147,388,28,12,
"Obreros construc.,conf., papel, fab., instr. (056)",1750,164,390,1146,35,15,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (057)",3846,368,1176,2097,26,158,21
"Otra (058)",261,261,,,,,
"Ocupación no especificada (059)",305,88,52,149,5,11,
"Mujeres (060)",3933,1461,141,1631,76,274,350
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",14,12,,,2,,
"Profes., científicos e intelectuales (062)",415,362,,50,1,2,
"Técnicos de nivel medio y trab. asimilados (063)",108,70,,26,11,1,
"Jefes y empleados de oficina (064)",213,206,,4,,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1454,493,11,706,42,202,
"Agricult.trabaj. calif.agrop. y pesqueros (066)",31,,1,27,3,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",100,,18,77,2,3,
"Obreros construc.,conf., papel, fab., instr. (068)",26,,9,16,,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (069)",1311,243,76,594,9,39,350
"Otra (070)",5,5,,,,,
"Ocupación no especificada (071)",256,70,26,131,6,23,
,,,,,,,
"RURAL (072)",1318,104,260,802,12,124,16
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",1,1,,,,,
"Profes., científicos e intelectuales (074)",39,33,,6,,,
"Técnicos de nivel medio y trab. asimilados (075)",15,11,,3,,1,
"Jefes y empleados de oficina (076)",10,10,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",58,23,1,32,,2,
"Agricult.trabaj. calif.agrop. y pesqueros (078)",663,,1,650,12,,
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",22,,6,16,,,
"Obreros construc.,conf., papel, fab., instr. (080)",70,3,12,55,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (081)",422,17,238,31,,120,16
"Otra (082)",2,2,,,,,
"Ocupación no especificada (083)",16,4,2,9,,1,
"Hombres (084)",1175,68,252,743,12,99,1
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",1,1,,,,,
"Profes., científicos e intelectuales (086)",16,15,,1,,,
"Técnicos de nivel medio y trab. asimilados (087)",9,7,,1,,1,
"Jefes y empleados de oficina (088)",5,5,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",32,19,,12,,1,
"Agricult.trabaj. calif.agrop. y pesqueros (090)",647,,1,634,12,,
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",22,,6,16,,,
"Obreros construc.,conf., papel, fab., instr. (092)",70,3,12,55,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (093)",360,13,232,17,,97,1
"Otra (094)",2,2,,,,,
"Ocupación no especificada (095)",11,3,1,7,,,
"Mujeres (096)",143,36,8,59,,25,15
"Profes., científicos e intelectuales (098)",23,18,,5,,,
"Técnicos de nivel medio y trab. asimilados (099)",6,4,,2,,,
