"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia VICTOR FAJARDO (000)",8645,1152,1777,3979,82,1280,57,318
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",44,44,,,,,,
"Profes., científicos e intelectuales (002)",636,575,,59,2,,,
"Técnicos de nivel medio y trab. asimilados (003)",164,141,,16,4,3,,
"Jefes y empleados de oficina (004)",225,225,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",516,27,13,431,5,40,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",3036,1,2,2977,56,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",433,,333,92,3,5,,
"Obreros construc.,conf.,papel, fab., instr. (008)",413,17,249,131,8,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",2593,97,1145,139,1,1154,57,
"Otra (010)",1,1,,,,,,
"Ocupaciñn no especificada (011)",266,24,35,134,3,70,,
"Desocupado (012)",318,,,,,,,318
"Hombres (013)",5796,765,1436,2710,55,603,,227
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",32,32,,,,,,
"Profes., científicos e intelectuales (015)",409,384,,24,1,,,
"Técnicos de nivel medio y trab. asimilados (016)",122,108,,12,1,1,,
"Jefes y empleados de oficina (017)",145,145,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",124,13,6,96,2,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2326,1,1,2283,41,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",407,,327,74,2,4,,
"Obreros construc.,conf.,papel, fab., instr. (021)",399,17,241,127,7,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1508,52,842,46,,568,,
"Otra (023)",1,1,,,,,,
"Ocupaciñn no especificada (024)",96,12,19,48,1,16,,
"Desocupado (025)",227,,,,,,,227
"Mujeres (026)",2849,387,341,1269,27,677,57,91
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",12,12,,,,,,
"Profes., científicos e intelectuales (028)",227,191,,35,1,,,
"Técnicos de nivel medio y trab. asimilados (029)",42,33,,4,3,2,,
"Jefes y empleados de oficina (030)",80,80,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",392,14,7,335,3,33,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",710,,1,694,15,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",26,,6,18,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (034)",14,,8,4,1,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1085,45,303,93,1,586,57,
"Ocupaciñn no especificada (037)",170,12,16,86,2,54,,
"Desocupado (038)",91,,,,,,,91
,,,,,,,,
"URBANA (039)",6747,1037,1499,2862,72,986,55,236
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",42,42,,,,,,
"Profes., científicos e intelectuales (041)",550,504,,44,2,,,
"Técnicos de nivel medio y trab. asimilados (042)",152,131,,16,4,1,,
"Jefes y empleados de oficina (043)",207,207,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",472,25,11,395,4,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2037,1,,1986,50,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",408,,314,87,3,4,,
"Obreros construc.,conf.,papel, fab., instr. (047)",333,15,211,96,5,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",2099,91,931,129,1,892,55,
"Otra (049)",1,1,,,,,,
"Ocupaciñn no especificada (050)",210,20,32,109,3,46,,
"Desocupado (051)",236,,,,,,,236
"Hombres (052)",4431,687,1223,1860,46,438,,177
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",30,30,,,,,,
"Profes., científicos e intelectuales (054)",353,339,,13,1,,,
"Técnicos de nivel medio y trab. asimilados (055)",116,103,,12,1,,,
"Jefes y empleados de oficina (056)",128,128,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",108,11,4,86,1,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1541,1,,1505,35,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",383,,308,70,2,3,,
"Obreros construc.,conf.,papel, fab., instr. (060)",324,15,206,92,5,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1190,48,689,40,,413,,
"Otra (062)",1,1,,,,,,
"Ocupaciñn no especificada (063)",80,11,16,42,1,10,,
"Desocupado (064)",177,,,,,,,177
"Mujeres (065)",2316,350,276,1002,26,548,55,59
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",12,12,,,,,,
"Profes., científicos e intelectuales (067)",197,165,,31,1,,,
"Técnicos de nivel medio y trab. asimilados (068)",36,28,,4,3,1,,
"Jefes y empleados de oficina (069)",79,79,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",364,14,7,309,3,31,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",496,,,481,15,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",25,,6,17,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (073)",9,,5,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",909,43,242,89,1,479,55,
"Ocupaciñn no especificada (076)",130,9,16,67,2,36,,
"Desocupado (077)",59,,,,,,,59
,,,,,,,,
"RURAL (078)",1898,115,278,1117,10,294,2,82
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,2,,,,,,
"Profes., científicos e intelectuales (080)",86,71,,15,,,,
"Técnicos de nivel medio y trab. asimilados (081)",12,10,,,,2,,
"Jefes y empleados de oficina (082)",18,18,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",44,2,2,36,1,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",999,,2,991,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",25,,19,5,,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",80,2,38,35,3,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",494,6,214,10,,262,2,
"Ocupaciñn no especificada (089)",56,4,3,25,,24,,
"Desocupado (090)",82,,,,,,,82
"Hombres (091)",1365,78,213,850,9,165,,50
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",56,45,,11,,,,
"Técnicos de nivel medio y trab. asimilados (094)",6,5,,,,1,,
"Jefes y empleados de oficina (095)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",16,2,2,10,1,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",785,,1,778,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",24,,19,4,,1,,
