"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LIMA (000)",3286770,1415612,504127,1069703,71884,71527,153917
"Sin nivel (001)",35594,5571,5399,18162,544,1815,4103
"Educación inicial (002)",2087,565,494,590,27,204,207
"Primaria (003)",300321,46412,60173,136737,4659,15506,36834
"Secundaria (004)",1331681,393419,305685,493412,22926,33828,82411
"Superior no univ. incompleta (005)",328943,153337,49559,101953,5847,6051,12196
"Superior no univ. completa (006)",416158,235535,41953,114055,9091,5361,10163
"Superior univ. incompleta (007)",268907,156304,20686,75788,8000,4232,3897
"Superior univ. completa (008)",603079,424469,20178,129006,20790,4530,4106
"Hombres (010)",1947635,770266,408539,688283,48095,25207,7245
"Sin nivel (011)",11030,1991,3370,5076,191,282,120
"Educación inicial (012)",1151,310,370,337,19,107,8
"Primaria (013)",156780,24530,49147,74086,2601,5057,1359
"Secundaria (014)",863603,240767,250951,339250,15499,12973,4163
"Superior no univ. incompleta (015)",196365,83630,38745,67402,3791,2193,604
"Superior no univ. completa (016)",216569,110904,32924,65754,5311,1263,413
"Superior univ. incompleta (017)",167527,89465,16980,53223,5764,1784,311
"Superior univ. completa (018)",334610,218669,16052,83155,14919,1548,267
"Mujeres (020)",1339135,645346,95588,381420,23789,46320,146672
"Sin nivel (021)",24564,3580,2029,13086,353,1533,3983
"Educación inicial (022)",936,255,124,253,8,97,199
"Primaria (023)",143541,21882,11026,62651,2058,10449,35475
"Secundaria (024)",468078,152652,54734,154162,7427,20855,78248
"Superior no univ. incompleta (025)",132578,69707,10814,34551,2056,3858,11592
"Superior no univ. completa (026)",199589,124631,9029,48301,3780,4098,9750
"Superior univ. incompleta (027)",101380,66839,3706,22565,2236,2448,3586
"Superior univ. completa (028)",268469,205800,4126,45851,5871,2982,3839
,,,,,,,
"URBANA (030)",3282559,1415201,502690,1067973,71814,71062,153819
"Sin nivel (031)",35382,5565,5334,18064,540,1779,4100
"Educación inicial (032)",2080,564,494,586,27,202,207
"Primaria (033)",299138,46357,59781,136196,4642,15347,36815
"Secundaria (034)",1329496,393269,304848,492552,22894,33585,82348
"Superior no univ. incompleta (035)",328741,153291,49501,101873,5845,6041,12190
"Superior no univ. completa (036)",416002,235488,41916,113997,9089,5352,10160
"Superior univ. incompleta (037)",268784,156266,20659,75737,7998,4229,3895
"Superior univ. completa (038)",602936,424401,20157,128968,20779,4527,4104
"Hombres (040)",1944637,770019,407412,686965,48040,24966,7235
"Sin nivel (041)",10952,1990,3346,5028,190,278,120
"Educación inicial (042)",1148,309,370,336,19,106,8
"Primaria (043)",155952,24492,48852,73677,2586,4988,1357
"Secundaria (044)",861926,240660,250260,338557,15474,12819,4156
"Superior no univ. incompleta (045)",196221,83601,38700,67339,3789,2188,604
"Superior no univ. completa (046)",216474,110885,32892,65717,5309,1258,413
"Superior univ. incompleta (047)",167435,89442,16955,53184,5763,1781,310
"Superior univ. completa (048)",334529,218640,16037,83127,14910,1548,267
"Mujeres (050)",1337922,645182,95278,381008,23774,46096,146584
"Sin nivel (051)",24430,3575,1988,13036,350,1501,3980
"Educación inicial (052)",932,255,124,250,8,96,199
"Primaria (053)",143186,21865,10929,62519,2056,10359,35458
"Secundaria (054)",467570,152609,54588,153995,7420,20766,78192
"Superior no univ. incompleta (055)",132520,69690,10801,34534,2056,3853,11586
"Superior no univ. completa (056)",199528,124603,9024,48280,3780,4094,9747
"Superior univ. incompleta (057)",101349,66824,3704,22553,2235,2448,3585
"Superior univ. completa (058)",268407,205761,4120,45841,5869,2979,3837
,,,,,,,
"RURAL (060)",4211,411,1437,1730,70,465,98
"Sin nivel (061)",212,6,65,98,4,36,3
"Educación inicial (062)",7,1,,4,,2,
"Primaria (063)",1183,55,392,541,17,159,19
"Secundaria (064)",2185,150,837,860,32,243,63
"Superior no univ. incompleta (065)",202,46,58,80,2,10,6
"Superior no univ. completa (066)",156,47,37,58,2,9,3
"Superior univ. incompleta (067)",123,38,27,51,2,3,2
"Superior univ. completa (068)",143,68,21,38,11,3,2
"Hombres (070)",2998,247,1127,1318,55,241,10
"Sin nivel (071)",78,1,24,48,1,4,
"Educación inicial (072)",3,1,,1,,1,
"Primaria (073)",828,38,295,409,15,69,2
"Secundaria (074)",1677,107,691,693,25,154,7
"Superior no univ. incompleta (075)",144,29,45,63,2,5,
"Superior no univ. completa (076)",95,19,32,37,2,5,
"Superior univ. incompleta (077)",92,23,25,39,1,3,1
"Superior univ. completa (078)",81,29,15,28,9,,
"Mujeres (080)",1213,164,310,412,15,224,88
"Sin nivel (081)",134,5,41,50,3,32,3
"Educación inicial (082)",4,,,3,,1,
"Primaria (083)",355,17,97,132,2,90,17
"Secundaria (084)",508,43,146,167,7,89,56
"Superior no univ. incompleta (085)",58,17,13,17,,5,6
"Superior no univ. completa (086)",61,28,5,21,,4,3
"Superior univ. incompleta (087)",31,15,2,12,1,,1
"Superior univ. completa (088)",62,39,6,10,2,3,2
