"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia JULCAN (000)",8808,483,468,5363,43,1450,66,935
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",8,8,,,,,,
"Profes., científicos e intelectuales (002)",340,290,,49,,1,,
"Técnicos de nivel medio y trab. asimilados (003)",36,26,,9,,1,,
"Jefes y empleados de oficina (004)",48,48,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",243,34,4,175,4,26,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",4905,,,4869,36,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",83,,22,57,2,2,,
"Obreros construc.,conf.,papel, fab., instr. (008)",96,12,37,43,,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",1715,38,393,62,,1156,66,
"Otra (010)",13,13,,,,,,
"Ocupaciñn no especificada (011)",386,14,12,99,1,260,,
"Desocupado (012)",935,,,,,,,935
"Hombres (013)",7766,217,416,5091,42,1215,7,778
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",6,6,,,,,,
"Profes., científicos e intelectuales (015)",134,108,,26,,,,
"Técnicos de nivel medio y trab. asimilados (016)",24,15,,8,,1,,
"Jefes y empleados de oficina (017)",30,30,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",107,10,,86,4,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",4845,,,4810,35,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",79,,22,53,2,2,,
"Obreros construc.,conf.,papel, fab., instr. (021)",96,12,37,43,,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1492,22,351,34,,1078,7,
"Otra (023)",12,12,,,,,,
"Ocupaciñn no especificada (024)",163,2,6,31,1,123,,
"Desocupado (025)",778,,,,,,,778
"Mujeres (026)",1042,266,52,272,1,235,59,157
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",2,2,,,,,,
"Profes., científicos e intelectuales (028)",206,182,,23,,1,,
"Técnicos de nivel medio y trab. asimilados (029)",12,11,,1,,,,
"Jefes y empleados de oficina (030)",18,18,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",136,24,4,89,,19,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",60,,,59,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",4,,,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",223,16,42,28,,78,59,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",223,12,6,68,,137,,
"Desocupado (038)",157,,,,,,,157
,,,,,,,,
"URBANA (039)",1357,241,176,619,26,76,26,193
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",5,5,,,,,,
"Profes., científicos e intelectuales (041)",133,117,,15,,1,,
"Técnicos de nivel medio y trab. asimilados (042)",19,15,,3,,1,,
"Jefes y empleados de oficina (043)",34,34,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",177,19,3,134,3,18,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",348,,,326,22,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",53,,13,38,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (047)",47,10,12,23,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",291,26,139,54,,46,26,
"Otra (049)",13,13,,,,,,
"Ocupaciñn no especificada (050)",44,2,9,26,,7,,
"Desocupado (051)",193,,,,,,,193
"Hombres (052)",1005,131,152,487,25,52,1,157
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",4,4,,,,,,
"Profes., científicos e intelectuales (054)",67,57,,10,,,,
"Técnicos de nivel medio y trab. asimilados (055)",12,8,,3,,1,,
"Jefes y empleados de oficina (056)",19,19,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",75,6,,61,3,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",340,,,319,21,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",51,,13,36,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (060)",47,10,12,23,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",206,15,122,29,,39,1,
"Otra (062)",12,12,,,,,,
"Ocupaciñn no especificada (063)",15,,5,6,,4,,
"Desocupado (064)",157,,,,,,,157
"Mujeres (065)",352,110,24,132,1,24,25,36
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",1,1,,,,,,
"Profes., científicos e intelectuales (067)",66,60,,5,,1,,
"Técnicos de nivel medio y trab. asimilados (068)",7,7,,,,,,
"Jefes y empleados de oficina (069)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",102,13,3,73,,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",8,,,7,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",85,11,17,25,,7,25,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",29,2,4,20,,3,,
"Desocupado (077)",36,,,,,,,36
,,,,,,,,
"RURAL (078)",7451,242,292,4744,17,1374,40,742
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,3,,,,,,
"Profes., científicos e intelectuales (080)",207,173,,34,,,,
"Técnicos de nivel medio y trab. asimilados (081)",17,11,,6,,,,
"Jefes y empleados de oficina (082)",14,14,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",66,15,1,41,1,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",4557,,,4543,14,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",30,,9,19,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",49,2,25,20,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",1424,12,254,8,,1110,40,
"Ocupaciñn no especificada (089)",342,12,3,73,1,253,,
"Desocupado (090)",742,,,,,,,742
"Hombres (091)",6761,86,264,4604,17,1163,6,621
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",67,51,,16,,,,
"Técnicos de nivel medio y trab. asimilados (094)",12,7,,5,,,,
"Jefes y empleados de oficina (095)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",32,4,,25,1,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4505,,,4491,14,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",28,,9,17,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",49,2,25,20,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1286,7,229,5,,1039,6,
"Ocupaciñn no especificada (102)",148,2,1,25,1,119,,
