"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Desocupado (137)",1442,,,,,,,,,,,,1442
,,,,,,,,,,,,,
"RURAL (138)",33502,13,288,103,87,1011,15947,971,1334,11677,6,385,1680
"Agric., ganadería, caza y silvicultura (139)",26076,,2,4,,,15945,,6,10119,,,
"Pesca (140)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (141)",34,,,,,,,23,3,8,,,
"Industrias manufactureras (142)",1185,,,5,2,10,,849,317,2,,,
"Suministro de electricidad, gas y agua (143)",24,,,1,1,,,8,1,13,,,
"Construcción (144)",689,,6,2,,,,6,431,244,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1388,,,11,3,794,,80,12,488,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",99,,,1,1,23,,60,12,2,,,
"Comercio al por mayor (147)",44,,,1,,40,,,,3,,,
"Comercio al por menor (148)",1245,,,9,2,731,,20,,483,,,
"Hoteles y restaurantes (149)",277,,1,5,2,153,,,,116,,,
"Trans., almac. y comunicaciones (150)",648,,2,1,5,3,,,554,83,,,
"Intermediación financiera (151)",6,,,1,,,,,,5,,,
"Activid.inmobil., empres. y alquileres (152)",99,,19,11,12,31,,1,5,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",112,10,6,2,33,7,,2,3,43,6,,
"Enseñanza (154)",241,3,207,,16,,,1,,14,,,
"Servicios sociales y de salud (155)",85,,42,31,3,2,,1,,6,,,
"Otras activ. serv.comun.soc y personales (156)",122,,2,29,2,11,,,2,76,,,
"Hogares privados con servicio doméstico (157)",440,,,,,,,,,440,,,
"Actividad economica no especificada (159)",394,,1,,8,,,,,,,385,
"Desocupado (160)",1680,,,,,,,,,,,,1680
"Hombres (161)",27164,9,144,67,44,382,14674,689,1305,8566,5,85,1194
"Agric., ganadería, caza y silvicultura (162)",22604,,2,3,,,14672,,6,7921,,,
"Pesca (163)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (164)",33,,,,,,,23,3,7,,,
"Industrias manufactureras (165)",875,,,4,1,8,,567,294,1,,,
"Suministro de electricidad, gas y agua (166)",24,,,1,1,,,8,1,13,,,
"Construcción (167)",686,,6,2,,,,6,429,243,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",548,,,7,,310,,80,12,139,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",93,,,,,19,,60,12,2,,,
"Comercio al por mayor (170)",25,,,1,,21,,,,3,,,
"Comercio al por menor (171)",430,,,6,,270,,20,,134,,,
"Hoteles y restaurantes (172)",42,,,2,,23,,,,17,,,
"Trans., almac. y comunicaciones (173)",635,,2,1,2,1,,,550,79,,,
"Intermediación financiera (174)",5,,,,,,,,,5,,,
"Activid.inmobil., empres. y alquileres (175)",79,,14,9,8,31,,1,5,11,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",82,6,4,2,13,7,,2,3,40,5,,
"Enseñanza (177)",132,3,100,,15,,,1,,13,,,
"Servicios sociales y de salud (178)",32,,15,8,3,,,1,,5,,,
"Otras activ. serv.comun.soc y personales (179)",60,,1,28,,2,,,2,27,,,
"Hogares privados con servicio doméstico (180)",45,,,,,,,,,45,,,
"Actividad economica no especificada (182)",86,,,,1,,,,,,,85,
"Desocupado (183)",1194,,,,,,,,,,,,1194
"Mujeres (184)",6338,4,144,36,43,629,1273,282,29,3111,1,300,486
"Agric., ganadería, caza y silvicultura (185)",3472,,,1,,,1273,,,2198,,,
"Explotación de minas y canteras (187)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",310,,,1,1,2,,282,23,1,,,
"Construcción (190)",3,,,,,,,,2,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",840,,,4,3,484,,,,349,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",6,,,1,1,4,,,,,,,
"Comercio al por mayor (193)",19,,,,,19,,,,,,,
"Comercio al por menor (194)",815,,,3,2,461,,,,349,,,
"Hoteles y restaurantes (195)",235,,1,3,2,130,,,,99,,,
"Trans., almac. y comunicaciones (196)",13,,,,3,2,,,4,4,,,
"Intermediación financiera (197)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",20,,5,2,4,,,,,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",30,4,2,,20,,,,,3,1,,
"Enseñanza (200)",109,,107,,1,,,,,1,,,
"Servicios sociales y de salud (201)",53,,27,23,,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",62,,1,1,2,9,,,,49,,,
"Hogares privados con servicio doméstico (203)",395,,,,,,,,,395,,,
"Actividad economica no especificada (205)",308,,1,,7,,,,,,,300,
"Desocupado (206)",486,,,,,,,,,,,,486
