"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia YUNGAY (000)",17280,1813,2601,9367,230,2169,250,850
"Agric., ganadería, caza y silvicultura (001)",10745,12,1463,7187,136,1947,,
"Pesca (002)",2,,,1,1,,,
"Explotación de minas y canteras (003)",266,19,238,4,4,1,,
"Industrias manufactureras (004)",377,6,130,207,12,22,,
"Suministro de electricidad, gas y agua (005)",9,3,6,,,,,
"Construcción (006)",609,22,465,106,8,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1309,76,35,1036,35,127,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",109,10,34,50,9,6,,
"Comercio al por mayor (009)",38,5,,27,2,4,,
"Comercio al por menor (010)",1162,61,1,959,24,117,,
"Hoteles y restaurantes (011)",349,59,27,231,10,22,,
"Trans., almac. y comunicaciones (012)",520,101,84,327,4,4,,
"Intermediación financiera (013)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (014)",152,99,13,34,3,3,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",336,265,71,,,,,
"Enseñanza (016)",940,884,,54,2,,,
"Servicios sociales y de salud (017)",170,158,1,11,,,,
"Otras activ. serv.comun.soc y personales (018)",182,71,23,80,2,6,,
"Hogares privados con servicio doméstico (019)",250,,,,,,250,
"Actividad economica no especificada (021)",208,32,45,89,13,29,,
"Desocupado (022)",850,,,,,,,850
"Hombres (023)",13331,1008,2334,7761,181,1393,8,646
"Agric., ganadería, caza y silvicultura (024)",9391,10,1331,6612,124,1314,,
"Pesca (025)",2,,,1,1,,,
"Explotación de minas y canteras (026)",262,17,237,4,4,,,
"Industrias manufactureras (027)",285,3,105,153,8,16,,
"Suministro de electricidad, gas y agua (028)",9,3,6,,,,,
"Construcción (029)",578,16,444,102,8,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",531,36,32,409,20,34,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",92,4,31,45,7,5,,
"Comercio al por mayor (032)",23,4,,18,1,,,
"Comercio al por menor (033)",416,28,1,346,12,29,,
"Hoteles y restaurantes (034)",77,18,12,36,6,5,,
"Trans., almac. y comunicaciones (035)",491,85,79,320,4,3,,
"Intermediación financiera (036)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (037)",113,69,13,27,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",217,174,43,,,,,
"Enseñanza (039)",491,473,,18,,,,
"Servicios sociales y de salud (040)",64,54,1,9,,,,
"Otras activ. serv.comun.soc y personales (041)",114,37,18,52,1,6,,
"Hogares privados con servicio doméstico (042)",8,,,,,,8,
"Actividad economica no especificada (044)",48,9,13,18,3,5,,
"Desocupado (045)",646,,,,,,,646
"Mujeres (046)",3949,805,267,1606,49,776,242,204
"Agric., ganadería, caza y silvicultura (047)",1354,2,132,575,12,633,,
"Explotación de minas y canteras (049)",4,2,1,,,1,,
"Industrias manufactureras (050)",92,3,25,54,4,6,,
"Construcción (052)",31,6,21,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",778,40,3,627,15,93,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",17,6,3,5,2,1,,
"Comercio al por mayor (055)",15,1,,9,1,4,,
"Comercio al por menor (056)",746,33,,613,12,88,,
"Hoteles y restaurantes (057)",272,41,15,195,4,17,,
"Trans., almac. y comunicaciones (058)",29,16,5,7,,1,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",39,30,,7,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",119,91,28,,,,,
"Enseñanza (062)",449,411,,36,2,,,
"Servicios sociales y de salud (063)",106,104,,2,,,,
"Otras activ. serv.comun.soc y personales (064)",68,34,5,28,1,,,
"Hogares privados con servicio doméstico (065)",242,,,,,,242,
"Actividad economica no especificada (067)",160,23,32,71,10,24,,
,,,,,,,,
"URBANA (068)",5277,1344,773,2228,127,386,157,262
"Agric., ganadería, caza y silvicultura (069)",1448,10,241,909,55,233,,
"Explotación de minas y canteras (071)",103,17,83,,2,1,,
"Industrias manufactureras (072)",226,6,78,116,10,16,,
"Suministro de electricidad, gas y agua (073)",3,2,1,,,,,
"Construcción (074)",274,16,197,56,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",802,58,27,589,27,101,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",77,9,26,35,4,3,,
"Comercio al por mayor (077)",15,2,,10,1,2,,
"Comercio al por menor (078)",710,47,1,544,22,96,,
"Hoteles y restaurantes (079)",266,48,13,180,8,17,,
"Trans., almac. y comunicaciones (080)",332,77,50,197,4,4,,
"Intermediación financiera (081)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (082)",107,66,7,29,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",236,193,43,,,,,
"Enseñanza (084)",691,641,,48,2,,,
"Servicios sociales y de salud (085)",134,130,,4,,,,
"Otras activ. serv.comun.soc y personales (086)",137,57,21,53,2,4,,
"Hogares privados con servicio doméstico (087)",157,,,,,,157,
"Actividad economica no especificada (089)",94,18,12,47,11,6,,
"Desocupado (090)",262,,,,,,,262
"Hombres (091)",3281,716,669,1448,86,175,5,182
"Agric., ganadería, caza y silvicultura (092)",1149,8,201,767,47,126,,
"Explotación de minas y canteras (094)",99,15,82,,2,,,
"Industrias manufactureras (095)",176,3,73,83,7,10,,
"Suministro de electricidad, gas y agua (096)",3,2,1,,,,,
"Construcción (097)",254,10,187,52,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",334,26,25,244,14,25,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",63,4,24,30,2,3,,
"Comercio al por mayor (100)",7,1,,6,,,,
"Comercio al por menor (101)",264,21,1,208,12,22,,
"Hoteles y restaurantes (102)",54,14,5,27,4,4,,
"Trans., almac. y comunicaciones (103)",312,66,46,193,4,3,,
"Intermediación financiera (104)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (105)",76,42,7,24,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",150,128,22,,,,,
"Enseñanza (107)",332,318,,14,,,,
"Servicios sociales y de salud (108)",47,44,,3,,,,
"Otras activ. serv.comun.soc y personales (109)",82,30,16,31,1,4,,
"Hogares privados con servicio doméstico (110)",5,,,,,,5,
"Actividad economica no especificada (112)",23,7,4,10,2,,,
"Desocupado (113)",182,,,,,,,182
"Mujeres (114)",1996,628,104,780,41,211,152,80
"Agric., ganadería, caza y silvicultura (115)",299,2,40,142,8,107,,
"Explotación de minas y canteras (117)",4,2,1,,,1,,
"Industrias manufactureras (118)",50,3,5,33,3,6,,
"Construcción (120)",20,6,10,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",468,32,2,345,13,76,,
