"CUADRO Nº 1: POBLACIÓN TOTAL, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia UTCUBAMBA (000)",109043,33763,9998,3128,62317
"Menos de 1 año (001)",2255,1683,169,28,375
"De 1 a 14 años (002)",38215,25425,3322,672,8825
"De 15 a 29 años (003)",29440,4663,1658,1030,22115
"De 30 a 44 años (004)",20370,1198,2582,702,15919
"De 45 a 64 años (005)",13838,594,1841,534,10941
"De 65 y mas años (006)",4925,200,426,162,4142
"Hombres (008)",56969,16601,5064,2076,33354
"Menos de 1 año (009)",1165,856,96,13,200
"De 1 a 14 años (010)",19512,12973,1724,369,4458
"De 15 a 29 años (011)",15428,2016,714,806,11910
"De 30 a 44 años (012)",10622,391,1205,453,8598
"De 45 a 64 años (013)",7468,263,1066,330,5876
"De 65 y mas años (014)",2774,102,259,105,2312
"Mujeres (016)",52074,17162,4934,1052,28963
"Menos de 1 año (017)",1090,827,73,15,175
"De 1 a 14 años (018)",18703,12452,1598,303,4367
"De 15 a 29 años (019)",14012,2647,944,224,10205
"De 30 a 44 años (020)",9748,807,1377,249,7321
"De 45 a 64 años (021)",6370,331,775,204,5065
"De 65 y mas años (022)",2151,98,167,57,1830
,,,,,
"URBANA (024)",47064,10663,7730,2533,26270
"Menos de 1 año (025)",855,487,134,23,211
"De 1 a 14 años (026)",14871,7424,2583,536,4344
"De 15 a 29 años (027)",13153,1802,1252,914,9203
"De 30 a 44 años (028)",9725,550,2056,570,6575
"De 45 a 64 años (029)",6360,290,1391,392,4355
"De 65 y mas años (030)",2100,110,314,98,1582
"Hombres (032)",24329,5202,3885,1751,13601
"Menos de 1 año (033)",434,237,76,11,110
"De 1 a 14 años (034)",7608,3822,1340,297,2156
"De 15 a 29 años (035)",6780,777,542,739,4736
"De 30 a 44 años (036)",4907,185,948,387,3409
"De 45 a 64 años (037)",3445,126,792,254,2336
"De 65 y mas años (038)",1155,55,187,63,854
"Mujeres (040)",22735,5461,3845,782,12669
"Menos de 1 año (041)",421,250,58,12,101
"De 1 a 14 años (042)",7263,3602,1243,239,2188
"De 15 a 29 años (043)",6373,1025,710,175,4467
"De 30 a 44 años (044)",4818,365,1108,183,3166
"De 45 a 64 años (045)",2915,164,599,138,2019
"De 65 y mas años (046)",945,55,127,35,728
,,,,,
"RURAL (048)",61979,23100,2268,595,36047
"Menos de 1 año (049)",1400,1196,35,5,164
"De 1 a 14 años (050)",23344,18001,739,136,4481
"De 15 a 29 años (051)",16287,2861,406,116,12912
"De 30 a 44 años (052)",10645,648,526,132,9344
"De 45 a 64 años (053)",7478,304,450,142,6586
"De 65 y mas años (054)",2825,90,112,64,2560
"Hombres (056)",32640,11399,1179,325,19753
"Menos de 1 año (057)",731,619,20,2,90
"De 1 a 14 años (058)",11904,9151,384,72,2302
"De 15 a 29 años (059)",8648,1239,172,67,7174
"De 30 a 44 años (060)",5715,206,257,66,5189
"De 45 a 64 años (061)",4023,137,274,76,3540
"De 65 y mas años (062)",1619,47,72,42,1458
"Mujeres (064)",29339,11701,1089,270,16294
"Menos de 1 año (065)",669,577,15,3,74
"De 1 a 14 años (066)",11440,8850,355,64,2179
"De 15 a 29 años (067)",7639,1622,234,49,5738
"De 30 a 44 años (068)",4930,442,269,66,4155
"De 45 a 64 años (069)",3455,167,176,66,3046
"De 65 y mas años (070)",1206,43,40,22,1102
