"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia SIHUAS (000)",8622,38,816,123,181,310,3486,195,220,2633,14,180,426
"Agric., ganadería, caza y silvicultura (001)",5323,,6,9,,,3486,,5,1817,,,
"Explotación de minas y canteras (003)",26,,3,1,,,,14,,8,,,
"Industrias manufactureras (004)",148,,1,,2,1,,137,4,3,,,
"Suministro de electricidad, gas y agua (005)",13,,1,,2,,,6,,4,,,
"Construcción (006)",479,2,8,7,,,,17,146,299,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",380,,,27,,254,,19,,80,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",20,,,2,,3,,14,,1,,,
"Comercio al por mayor (009)",9,,,,,9,,,,,,,
"Comercio al por menor (010)",351,,,25,,242,,5,,79,,,
"Hoteles y restaurantes (011)",91,,,9,1,39,,,,42,,,
"Trans., almac. y comunicaciones (012)",111,,,1,8,,,,57,45,,,
"Intermediación financiera (013)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",96,,19,7,49,3,,,5,13,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",203,25,7,9,93,1,,2,3,49,14,,
"Enseñanza (016)",765,11,732,1,12,,,,,9,,,
"Servicios sociales y de salud (017)",85,,31,40,5,6,,,,3,,,
"Otras activ. serv.comun.soc y personales (018)",159,,7,12,6,6,,,,128,,,
"Hogares privados con servicio doméstico (019)",133,,,,,,,,,133,,,
"Actividad economica no especificada (021)",182,,,,2,,,,,,,180,
"Desocupado (022)",426,,,,,,,,,,,,426
"Hombres (023)",5960,32,460,85,109,120,2880,172,219,1467,14,58,344
"Agric., ganadería, caza y silvicultura (024)",3892,,5,8,,,2880,,5,994,,,
"Explotación de minas y canteras (026)",26,,3,1,,,,14,,8,,,
"Industrias manufactureras (027)",125,,1,,1,,,116,4,3,,,
"Suministro de electricidad, gas y agua (028)",13,,1,,2,,,6,,4,,,
"Construcción (029)",462,2,8,7,,,,17,145,283,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",181,,,19,,107,,18,,37,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",18,,,2,,1,,14,,1,,,
"Comercio al por mayor (032)",5,,,,,5,,,,,,,
"Comercio al por menor (033)",158,,,17,,101,,4,,36,,,
"Hoteles y restaurantes (034)",16,,,5,,7,,,,4,,,
"Trans., almac. y comunicaciones (035)",100,,,1,4,,,,57,38,,,
"Intermediación financiera (036)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",59,,13,7,21,3,,,5,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",161,22,4,6,66,1,,1,3,44,14,,
"Enseñanza (039)",428,8,409,,7,,,,,4,,,
"Servicios sociales y de salud (040)",34,,10,19,2,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (041)",53,,6,12,3,,,,,32,,,
"Hogares privados con servicio doméstico (042)",5,,,,,,,,,5,,,
"Actividad economica no especificada (044)",60,,,,2,,,,,,,58,
"Desocupado (045)",344,,,,,,,,,,,,344
"Mujeres (046)",2662,6,356,38,72,190,606,23,1,1166,,122,82
"Agric., ganadería, caza y silvicultura (047)",1431,,1,1,,,606,,,823,,,
"Industrias manufactureras (050)",23,,,,1,1,,21,,,,,
"Construcción (052)",17,,,,,,,,1,16,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",199,,,8,,147,,1,,43,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,,,2,,,,,,,
"Comercio al por mayor (055)",4,,,,,4,,,,,,,
"Comercio al por menor (056)",193,,,8,,141,,1,,43,,,
"Hoteles y restaurantes (057)",75,,,4,1,32,,,,38,,,
"Trans., almac. y comunicaciones (058)",11,,,,4,,,,,7,,,
"Intermediación financiera (059)",1,,1,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",37,,6,,28,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",42,3,3,3,27,,,1,,5,,,
"Enseñanza (062)",337,3,323,1,5,,,,,5,,,
"Servicios sociales y de salud (063)",51,,21,21,3,4,,,,2,,,
"Otras activ. serv.comun.soc y personales (064)",106,,1,,3,6,,,,96,,,
"Hogares privados con servicio doméstico (065)",128,,,,,,,,,128,,,
"Actividad economica no especificada (067)",122,,,,,,,,,,,122,
"Desocupado (068)",82,,,,,,,,,,,,82
,,,,,,,,,,,,,
"URBANA (069)",2838,23,655,110,142,226,477,126,150,664,14,71,180
"Agric., ganadería, caza y silvicultura (070)",771,,6,7,,,477,,3,278,,,
"Explotación de minas y canteras (072)",14,,3,1,,,,9,,1,,,
"Industrias manufactureras (073)",91,,1,,1,1,,84,3,1,,,
"Suministro de electricidad, gas y agua (074)",4,,1,,2,,,1,,,,,
"Construcción (075)",210,2,8,7,,,,12,90,91,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",286,,,27,,181,,18,,60,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",19,,,2,,3,,13,,1,,,
"Comercio al por mayor (078)",7,,,,,7,,,,,,,
"Comercio al por menor (079)",260,,,25,,171,,5,,59,,,
"Hoteles y restaurantes (080)",69,,,9,1,28,,,,31,,,
"Trans., almac. y comunicaciones (081)",77,,,1,6,,,,49,21,,,
"Intermediación financiera (082)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",88,,19,7,45,3,,,3,11,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",134,12,7,7,63,1,,2,2,26,14,,
"Enseñanza (085)",601,9,574,1,12,,,,,5,,,
"Servicios sociales y de salud (086)",74,,28,33,5,6,,,,2,,,
"Otras activ. serv.comun.soc y personales (087)",71,,7,10,6,6,,,,42,,,
"Hogares privados con servicio doméstico (088)",95,,,,,,,,,95,,,
"Actividad economica no especificada (090)",71,,,,,,,,,,,71,
"Desocupado (091)",180,,,,,,,,,,,,180
"Hombres (092)",1752,19,356,78,77,82,338,110,149,355,14,33,141
"Agric., ganadería, caza y silvicultura (093)",523,,5,6,,,338,,3,171,,,
"Explotación de minas y canteras (095)",14,,3,1,,,,9,,1,,,
"Industrias manufactureras (096)",75,,1,,,,,70,3,1,,,
"Suministro de electricidad, gas y agua (097)",4,,1,,2,,,1,,,,,
"Construcción (098)",203,2,8,7,,,,12,89,85,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",131,,,19,,69,,17,,26,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",17,,,2,,1,,13,,1,,,
"Comercio al por mayor (101)",3,,,,,3,,,,,,,
"Comercio al por menor (102)",111,,,17,,65,,4,,25,,,
"Hoteles y restaurantes (103)",16,,,5,,7,,,,4,,,
"Trans., almac. y comunicaciones (104)",70,,,1,3,,,,49,17,,,
"Intermediación financiera (105)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",51,,13,7,17,3,,,3,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",101,10,4,5,42,1,,1,2,22,14,,
"Enseñanza (108)",323,7,306,,7,,,,,3,,,
"Servicios sociales y de salud (109)",31,,9,17,2,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (110)",33,,6,10,3,,,,,14,,,
"Hogares privados con servicio doméstico (111)",2,,,,,,,,,2,,,
"Actividad economica no especificada (113)",33,,,,,,,,,,,33,
"Desocupado (114)",141,,,,,,,,,,,,141
"Mujeres (115)",1086,4,299,32,65,144,139,16,1,309,,38,39
"Agric., ganadería, caza y silvicultura (116)",248,,1,1,,,139,,,107,,,
"Industrias manufactureras (119)",16,,,,1,1,,14,,,,,
"Construcción (121)",7,,,,,,,,1,6,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",155,,,8,,112,,1,,34,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,,,,2,,,,,,,
"Comercio al por mayor (124)",4,,,,,4,,,,,,,
"Comercio al por menor (125)",149,,,8,,106,,1,,34,,,
"Hoteles y restaurantes (126)",53,,,4,1,21,,,,27,,,
"Trans., almac. y comunicaciones (127)",7,,,,3,,,,,4,,,
"Intermediación financiera (128)",1,,1,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",37,,6,,28,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",33,2,3,2,21,,,1,,4,,,
"Enseñanza (131)",278,2,268,1,5,,,,,2,,,
"Servicios sociales y de salud (132)",43,,19,16,3,4,,,,1,,,
"Otras activ. serv.comun.soc y personales (133)",38,,1,,3,6,,,,28,,,
"Hogares privados con servicio doméstico (134)",93,,,,,,,,,93,,,
"Actividad economica no especificada (136)",38,,,,,,,,,,,38,
"Desocupado (137)",39,,,,,,,,,,,,39
,,,,,,,,,,,,,
"RURAL (138)",5784,15,161,13,39,84,3009,69,70,1969,,109,246
"Agric., ganadería, caza y silvicultura (139)",4552,,,2,,,3009,,2,1539,,,
"Explotación de minas y canteras (141)",12,,,,,,,5,,7,,,
"Industrias manufactureras (142)",57,,,,1,,,53,1,2,,,
"Suministro de electricidad, gas y agua (143)",9,,,,,,,5,,4,,,
"Construcción (144)",269,,,,,,,5,56,208,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",94,,,,,73,,1,,20,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,,,,,1,,,,,
"Comercio al por mayor (147)",2,,,,,2,,,,,,,
"Comercio al por menor (148)",91,,,,,71,,,,20,,,
"Hoteles y restaurantes (149)",22,,,,,11,,,,11,,,
"Trans., almac. y comunicaciones (150)",34,,,,2,,,,8,24,,,
"Activid.inmobil., empres. y alquileres (152)",8,,,,4,,,,2,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",69,13,,2,30,,,,1,23,,,
"Enseñanza (154)",164,2,158,,,,,,,4,,,
"Servicios sociales y de salud (155)",11,,3,7,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",88,,,2,,,,,,86,,,
"Hogares privados con servicio doméstico (157)",38,,,,,,,,,38,,,
"Actividad economica no especificada (159)",111,,,,2,,,,,,,109,
"Desocupado (160)",246,,,,,,,,,,,,246
"Hombres (161)",4208,13,104,7,32,38,2542,62,70,1112,,25,203
