"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Otras activ. serv.comun.soc y personales (133)",1098,1,36,68,94,215,,4,,680,,,
"Hogares privados con servicio doméstico (134)",1864,,,5,,1,,,,1858,,,
"Actividad economica no especificada (136)",1133,,3,14,174,,,,,8,,934,
"Desocupado (137)",1377,,,,,,,,,,,,1377
,,,,,,,,,,,,,
"RURAL (138)",8983,10,103,65,44,356,2786,169,232,4401,39,258,520
"Agric., ganadería, caza y silvicultura (139)",6634,,2,6,5,,2758,,3,3860,,,
"Pesca (140)",89,,1,,,,28,2,,58,,,
"Explotación de minas y canteras (141)",30,,2,1,,,,16,,11,,,
"Industrias manufactureras (142)",149,,1,3,3,,,110,2,30,,,
"Suministro de electricidad, gas y agua (143)",15,,,,1,,,4,5,5,,,
"Construcción (144)",69,,,,,,,5,44,20,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",420,,3,12,8,268,,28,4,97,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",28,,,,,2,,22,1,3,,,
"Comercio al por mayor (147)",42,,1,3,8,18,,,1,11,,,
"Comercio al por menor (148)",350,,2,9,,248,,6,2,83,,,
"Hoteles y restaurantes (149)",95,,,1,1,54,,,,39,,,
"Trans., almac. y comunicaciones (150)",200,,,,2,1,,1,166,30,,,
"Intermediación financiera (151)",2,1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",79,,2,5,6,28,,2,7,29,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",73,5,2,6,10,1,,,1,9,39,,
"Enseñanza (154)",95,4,82,4,4,,,,,1,,,
"Servicios sociales y de salud (155)",27,,6,20,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",110,,2,5,4,4,,1,,94,,,
"Hogares privados con servicio doméstico (157)",116,,,,,,,,,116,,,
"Actividad economica no especificada (159)",260,,,1,,,,,,1,,258,
"Desocupado (160)",520,,,,,,,,,,,,520
"Hombres (161)",7940,6,44,33,31,182,2706,140,229,3877,39,200,453
"Agric., ganadería, caza y silvicultura (162)",6246,,2,5,4,,2678,,3,3554,,,
"Pesca (163)",85,,1,,,,28,2,,54,,,
"Explotación de minas y canteras (164)",27,,2,,,,,14,,11,,,
"Industrias manufactureras (165)",114,,,1,3,,,84,2,24,,,
"Suministro de electricidad, gas y agua (166)",15,,,,1,,,4,5,5,,,
"Construcción (167)",65,,,,,,,5,42,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",253,,2,6,8,142,,28,4,63,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",28,,,,,2,,22,1,3,,,
"Comercio al por mayor (170)",35,,1,1,8,13,,,1,11,,,
"Comercio al por menor (171)",190,,1,5,,127,,6,2,49,,,
"Hoteles y restaurantes (172)",11,,,,,9,,,,2,,,
"Trans., almac. y comunicaciones (173)",197,,,,1,1,,1,165,29,,,
"Intermediación financiera (174)",1,1,,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",69,,2,4,3,28,,1,7,24,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",66,4,2,4,8,1,,,1,7,39,,
"Enseñanza (177)",36,1,30,3,2,,,,,,,,
"Servicios sociales y de salud (178)",7,,2,5,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",84,,1,5,1,1,,1,,75,,,
"Hogares privados con servicio doméstico (180)",10,,,,,,,,,10,,,
"Actividad economica no especificada (182)",201,,,,,,,,,1,,200,
"Desocupado (183)",453,,,,,,,,,,,,453
"Mujeres (184)",1043,4,59,32,13,174,80,29,3,524,,58,67
"Agric., ganadería, caza y silvicultura (185)",388,,,1,1,,80,,,306,,,
"Pesca (186)",4,,,,,,,,,4,,,
"Explotación de minas y canteras (187)",3,,,1,,,,2,,,,,
"Industrias manufactureras (188)",35,,1,2,,,,26,,6,,,
"Construcción (190)",4,,,,,,,,2,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",167,,1,6,,126,,,,34,,,
"Comercio al por mayor (193)",7,,,2,,5,,,,,,,
"Comercio al por menor (194)",160,,1,4,,121,,,,34,,,
"Hoteles y restaurantes (195)",84,,,1,1,45,,,,37,,,
"Trans., almac. y comunicaciones (196)",3,,,,1,,,,1,1,,,
"Intermediación financiera (197)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",10,,,1,3,,,1,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",7,1,,2,2,,,,,2,,,
"Enseñanza (200)",59,3,52,1,2,,,,,1,,,
"Servicios sociales y de salud (201)",20,,4,15,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",26,,1,,3,3,,,,19,,,
"Hogares privados con servicio doméstico (203)",106,,,,,,,,,106,,,
"Actividad economica no especificada (205)",59,,,1,,,,,,,,58,
"Desocupado (206)",67,,,,,,,,,,,,67
