"CUADRO Nº 1: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELIGIÓN QUE PROFESA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELIGIÓN QUE PROFESA",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia HUAYLAS (000)",38459,6483,6833,7071,6200,4308,7564
"Católica (001)",34015,5842,6115,6210,5503,3774,6571
"Cristiana/Evangélica (002)",3708,532,595,698,572,431,880
"Otra (003)",417,45,64,99,67,68,74
"Ninguna (004)",319,64,59,64,58,35,39
"Hombres (006)",18728,3290,3426,3390,3058,2100,3464
"Católica (007)",16615,2971,3091,2988,2715,1846,3004
"Cristiana/Evangélica (008)",1709,254,269,318,279,188,401
"Otra (009)",195,23,31,46,26,39,30
"Ninguna (010)",209,42,35,38,38,27,29
"Mujeres (012)",19731,3193,3407,3681,3142,2208,4100
"Católica (013)",17400,2871,3024,3222,2788,1928,3567
"Cristiana/Evangélica (014)",1999,278,326,380,293,243,479
"Otra (015)",222,22,33,53,41,29,44
"Ninguna (016)",110,22,24,26,20,8,10
,,,,,,,
"URBANA (018)",13372,1917,2395,2633,2279,1624,2524
"Católica (019)",11655,1707,2105,2290,2012,1382,2159
"Cristiana/Evangélica (020)",1164,134,195,214,172,164,285
"Otra (021)",320,35,49,78,53,55,50
"Ninguna (022)",233,41,46,51,42,23,30
"Hombres (024)",6425,962,1205,1231,1086,779,1162
"Católica (025)",5591,853,1064,1075,959,658,982
"Cristiana/Evangélica (026)",541,67,90,91,84,70,139
"Otra (027)",145,17,24,36,16,33,19
"Ninguna (028)",148,25,27,29,27,18,22
"Mujeres (030)",6947,955,1190,1402,1193,845,1362
"Católica (031)",6064,854,1041,1215,1053,724,1177
"Cristiana/Evangélica (032)",623,67,105,123,88,94,146
"Otra (033)",175,18,25,42,37,22,31
"Ninguna (034)",85,16,19,22,15,5,8
,,,,,,,
"RURAL (036)",25087,4566,4438,4438,3921,2684,5040
"Católica (037)",22360,4135,4010,3920,3491,2392,4412
"Cristiana/Evangélica (038)",2544,398,400,484,400,267,595
"Otra (039)",97,10,15,21,14,13,24
"Ninguna (040)",86,23,13,13,16,12,9
"Hombres (042)",12303,2328,2221,2159,1972,1321,2302
"Católica (043)",11024,2118,2027,1913,1756,1188,2022
"Cristiana/Evangélica (044)",1168,187,179,227,195,118,262
"Otra (045)",50,6,7,10,10,6,11
"Ninguna (046)",61,17,8,9,11,9,7
"Mujeres (048)",12784,2238,2217,2279,1949,1363,2738
"Católica (049)",11336,2017,1983,2007,1735,1204,2390
"Cristiana/Evangélica (050)",1376,211,221,257,205,149,333
"Otra (051)",47,4,8,11,4,7,13
"Ninguna (052)",25,6,5,4,5,3,2
