"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia YUNGUYO (000)",19018,1512,1424,11514,133,4192,243
"Sin nivel (001)",3222,18,139,1933,7,1095,30
"Educación inicial (002)",17,,2,7,,8,
"Primaria (003)",7169,96,598,4704,40,1648,83
"Secundaria (004)",6516,333,624,4070,71,1298,120
"Superior no univ. incompleta (005)",393,105,23,223,3,33,6
"Superior no univ. completa (006)",671,356,25,242,1,45,2
"Superior univ. incompleta (007)",264,98,9,121,4,32,
"Superior univ. completa (008)",766,506,4,214,7,33,2
"Hombres (010)",10843,1012,1133,7463,103,1117,15
"Sin nivel (011)",918,7,62,775,6,65,3
"Educación inicial (012)",6,,2,2,,2,
"Primaria (013)",4067,63,480,3141,30,350,3
"Secundaria (014)",4449,240,537,2977,57,629,9
"Superior no univ. incompleta (015)",277,74,21,162,2,18,
"Superior no univ. completa (016)",425,227,20,158,1,19,
"Superior univ. incompleta (017)",196,77,8,89,3,19,
"Superior univ. completa (018)",505,324,3,159,4,15,
"Mujeres (020)",8175,500,291,4051,30,3075,228
"Sin nivel (021)",2304,11,77,1158,1,1030,27
"Educación inicial (022)",11,,,5,,6,
"Primaria (023)",3102,33,118,1563,10,1298,80
"Secundaria (024)",2067,93,87,1093,14,669,111
"Superior no univ. incompleta (025)",116,31,2,61,1,15,6
"Superior no univ. completa (026)",246,129,5,84,,26,2
"Superior univ. incompleta (027)",68,21,1,32,1,13,
"Superior univ. completa (028)",261,182,1,55,3,18,2
,,,,,,,
"URBANA (030)",6626,1097,462,3808,71,1035,153
"Sin nivel (031)",527,9,44,310,3,142,19
"Educación inicial (032)",7,,,2,,5,
"Primaria (033)",1929,48,171,1254,21,379,56
"Secundaria (034)",2606,186,218,1678,34,421,69
"Superior no univ. incompleta (035)",272,83,12,150,3,19,5
"Superior no univ. completa (036)",488,285,10,162,,29,2
"Superior univ. incompleta (037)",169,60,3,86,4,16,
"Superior univ. completa (038)",628,426,4,166,6,24,2
"Hombres (040)",3661,688,346,2236,52,327,12
"Sin nivel (041)",112,1,19,78,3,9,2
"Educación inicial (042)",1,,,,,1,
"Primaria (043)",943,36,130,660,13,102,2
"Secundaria (044)",1632,129,176,1112,28,179,8
"Superior no univ. incompleta (045)",184,57,10,106,2,9,
"Superior no univ. completa (046)",283,170,6,98,,9,
"Superior univ. incompleta (047)",120,41,2,65,3,9,
"Superior univ. completa (048)",386,254,3,117,3,9,
"Mujeres (050)",2965,409,116,1572,19,708,141
"Sin nivel (051)",415,8,25,232,,133,17
"Educación inicial (052)",6,,,2,,4,
"Primaria (053)",986,12,41,594,8,277,54
"Secundaria (054)",974,57,42,566,6,242,61
"Superior no univ. incompleta (055)",88,26,2,44,1,10,5
"Superior no univ. completa (056)",205,115,4,64,,20,2
"Superior univ. incompleta (057)",49,19,1,21,1,7,
"Superior univ. completa (058)",242,172,1,49,3,15,2
,,,,,,,
"RURAL (060)",12392,415,962,7706,62,3157,90
"Sin nivel (061)",2695,9,95,1623,4,953,11
"Educación inicial (062)",10,,2,5,,3,
"Primaria (063)",5240,48,427,3450,19,1269,27
"Secundaria (064)",3910,147,406,2392,37,877,51
"Superior no univ. incompleta (065)",121,22,11,73,,14,1
"Superior no univ. completa (066)",183,71,15,80,1,16,
"Superior univ. incompleta (067)",95,38,6,35,,16,
"Superior univ. completa (068)",138,80,,48,1,9,
"Hombres (070)",7182,324,787,5227,51,790,3
"Sin nivel (071)",806,6,43,697,3,56,1
"Educación inicial (072)",5,,2,2,,1,
"Primaria (073)",3124,27,350,2481,17,248,1
"Secundaria (074)",2817,111,361,1865,29,450,1
"Superior no univ. incompleta (075)",93,17,11,56,,9,
"Superior no univ. completa (076)",142,57,14,60,1,10,
"Superior univ. incompleta (077)",76,36,6,24,,10,
"Superior univ. completa (078)",119,70,,42,1,6,
"Mujeres (080)",5210,91,175,2479,11,2367,87
"Sin nivel (081)",1889,3,52,926,1,897,10
"Educación inicial (082)",5,,,3,,2,
"Primaria (083)",2116,21,77,969,2,1021,26
"Secundaria (084)",1093,36,45,527,8,427,50
"Superior no univ. incompleta (085)",28,5,,17,,5,1
"Superior no univ. completa (086)",41,14,1,20,,6,
"Superior univ. incompleta (087)",19,2,,11,,6,
"Superior univ. completa (088)",19,10,,6,,3,
