"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia YAROWILCA (000)",9886,654,786,5045,70,2949,106,276
"Agric., ganadería, caza y silvicultura (001)",7810,,625,4333,55,2797,,
"Explotación de minas y canteras (003)",16,2,14,,,,,
"Industrias manufactureras (004)",93,3,24,56,2,8,,
"Construcción (006)",137,3,82,44,3,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",316,20,2,247,4,43,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",11,3,,7,1,,,
"Comercio al por mayor (009)",18,2,,13,,3,,
"Comercio al por menor (010)",287,15,2,227,3,40,,
"Hoteles y restaurantes (011)",145,8,6,108,1,22,,
"Trans., almac. y comunicaciones (012)",92,4,12,71,2,3,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",18,16,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",95,92,3,,,,,
"Enseñanza (016)",421,412,,9,,,,
"Servicios sociales y de salud (017)",64,60,2,2,,,,
"Otras activ. serv.comun.soc y personales (018)",33,10,1,18,1,3,,
"Hogares privados con servicio doméstico (019)",106,,,,,,106,
"Actividad economica no especificada (021)",263,23,15,155,2,68,,
"Desocupado (022)",276,,,,,,,276
"Hombres (023)",6573,442,637,3958,62,1242,21,211
"Agric., ganadería, caza y silvicultura (024)",5350,,498,3607,50,1195,,
"Explotación de minas y canteras (026)",16,2,14,,,,,
"Industrias manufactureras (027)",77,2,21,47,1,6,,
"Construcción (029)",136,2,82,44,3,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",150,14,2,123,3,8,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",11,3,,7,1,,,
"Comercio al por mayor (032)",6,1,,3,,2,,
"Comercio al por menor (033)",133,10,2,113,2,6,,
"Hoteles y restaurantes (034)",16,4,2,10,,,,
"Trans., almac. y comunicaciones (035)",85,3,6,71,2,3,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",15,13,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",83,80,3,,,,,
"Enseñanza (039)",282,275,,7,,,,
"Servicios sociales y de salud (040)",30,27,1,2,,,,
"Otras activ. serv.comun.soc y personales (041)",24,8,1,13,1,1,,
"Hogares privados con servicio doméstico (042)",21,,,,,,21,
"Actividad economica no especificada (044)",76,11,7,32,2,24,,
"Desocupado (045)",211,,,,,,,211
"Mujeres (046)",3313,212,149,1087,8,1707,85,65
"Agric., ganadería, caza y silvicultura (047)",2460,,127,726,5,1602,,
"Industrias manufactureras (050)",16,1,3,9,1,2,,
"Construcción (052)",1,1,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",166,6,,124,1,35,,
"Comercio al por mayor (055)",12,1,,10,,1,,
"Comercio al por menor (056)",154,5,,114,1,34,,
"Hoteles y restaurantes (057)",129,4,4,98,1,22,,
"Trans., almac. y comunicaciones (058)",7,1,6,,,,,
"Activid.inmobil., empres. y alquileres (060)",3,3,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",12,12,,,,,,
"Enseñanza (062)",139,137,,2,,,,
"Servicios sociales y de salud (063)",34,33,1,,,,,
"Otras activ. serv.comun.soc y personales (064)",9,2,,5,,2,,
"Hogares privados con servicio doméstico (065)",85,,,,,,85,
"Actividad economica no especificada (067)",187,12,8,123,,44,,
"Desocupado (068)",65,,,,,,,65
,,,,,,,,
"URBANA (069)",2507,451,211,1141,27,521,22,134
"Agric., ganadería, caza y silvicultura (070)",1402,,140,805,16,441,,
"Explotación de minas y canteras (072)",8,1,7,,,,,
"Industrias manufactureras (073)",39,3,16,14,2,4,,
"Construcción (075)",56,2,35,17,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",193,16,2,141,3,31,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",6,2,,3,1,,,
"Comercio al por mayor (078)",12,1,,8,,3,,
"Comercio al por menor (079)",175,13,2,130,2,28,,
"Hoteles y restaurantes (080)",91,6,2,69,,14,,
"Trans., almac. y comunicaciones (081)",45,4,3,35,2,1,,
"Activid.inmobil., empres. y alquileres (083)",12,10,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",79,77,2,,,,,
"Enseñanza (085)",269,265,,4,,,,
"Servicios sociales y de salud (086)",47,45,2,,,,,
"Otras activ. serv.comun.soc y personales (087)",20,7,1,9,1,2,,
"Hogares privados con servicio doméstico (088)",22,,,,,,22,
"Actividad economica no especificada (090)",90,15,1,45,1,28,,
"Desocupado (091)",134,,,,,,,134
"Hombres (092)",1670,297,174,849,21,227,3,99
"Agric., ganadería, caza y silvicultura (093)",1016,,108,696,12,200,,
"Explotación de minas y canteras (095)",8,1,7,,,,,
"Industrias manufactureras (096)",33,2,13,13,1,4,,
"Construcción (098)",55,1,35,17,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",81,12,2,59,2,6,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",6,2,,3,1,,,
"Comercio al por mayor (101)",5,1,,2,,2,,
"Comercio al por menor (102)",70,9,2,54,1,4,,
"Hoteles y restaurantes (103)",9,2,2,5,,,,
"Trans., almac. y comunicaciones (104)",44,3,3,35,2,1,,
"Activid.inmobil., empres. y alquileres (106)",10,8,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",70,68,2,,,,,
"Enseñanza (108)",171,169,,2,,,,
"Servicios sociales y de salud (109)",19,18,1,,,,,
"Otras activ. serv.comun.soc y personales (110)",12,6,1,4,1,,,
"Hogares privados con servicio doméstico (111)",3,,,,,,3,
"Actividad economica no especificada (113)",40,7,,16,1,16,,
"Desocupado (114)",99,,,,,,,99
"Mujeres (115)",837,154,37,292,6,294,19,35
"Agric., ganadería, caza y silvicultura (116)",386,,32,109,4,241,,
"Industrias manufactureras (119)",6,1,3,1,1,,,
"Construcción (121)",1,1,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",112,4,,82,1,25,,
"Comercio al por mayor (124)",7,,,6,,1,,
"Comercio al por menor (125)",105,4,,76,1,24,,
"Hoteles y restaurantes (126)",82,4,,64,,14,,
"Trans., almac. y comunicaciones (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",9,9,,,,,,
"Enseñanza (131)",98,96,,2,,,,
"Servicios sociales y de salud (132)",28,27,1,,,,,
"Otras activ. serv.comun.soc y personales (133)",8,1,,5,,2,,
"Hogares privados con servicio doméstico (134)",19,,,,,,19,
"Actividad economica no especificada (136)",50,8,1,29,,12,,
"Desocupado (137)",35,,,,,,,35
,,,,,,,,
"RURAL (138)",7379,203,575,3904,43,2428,84,142
"Agric., ganadería, caza y silvicultura (139)",6408,,485,3528,39,2356,,
