"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ANTONIO RAYMONDI (000)",3272,594,581,1768,28,263,38
"Sin nivel (001)",276,2,35,199,3,31,6
"Educación inicial (002)",2,1,,1,,,
"Primaria (003)",1150,11,188,839,5,87,20
"Secundaria (004)",1091,83,295,573,13,117,10
"Superior no univ. incompleta (005)",128,48,25,42,3,9,1
"Superior no univ. completa (006)",278,178,24,65,1,10,
"Superior univ. incompleta (007)",88,55,8,21,,3,1
"Superior univ. completa (008)",259,216,6,28,3,6,
"Hombres (010)",2735,399,547,1546,24,214,5
"Sin nivel (011)",221,1,31,166,2,20,1
"Educación inicial (012)",2,1,,1,,,
"Primaria (013)",1039,10,178,772,4,71,4
"Secundaria (014)",934,54,277,486,13,104,
"Superior no univ. incompleta (015)",104,35,25,36,3,5,
"Superior no univ. completa (016)",185,111,22,44,1,7,
"Superior univ. incompleta (017)",69,37,8,21,,3,
"Superior univ. completa (018)",181,150,6,20,1,4,
"Mujeres (020)",537,195,34,222,4,49,33
"Sin nivel (021)",55,1,4,33,1,11,5
"Primaria (023)",111,1,10,67,1,16,16
"Secundaria (024)",157,29,18,87,,13,10
"Superior no univ. incompleta (025)",24,13,,6,,4,1
"Superior no univ. completa (026)",93,67,2,21,,3,
"Superior univ. incompleta (027)",19,18,,,,,1
"Superior univ. completa (028)",78,66,,8,2,2,
,,,,,,,
"URBANA (030)",1232,417,243,485,18,47,22
"Sin nivel (031)",42,,11,25,1,3,2
"Educación inicial (032)",1,1,,,,,
"Primaria (033)",198,5,39,131,3,8,12
"Secundaria (034)",443,47,146,213,8,23,6
"Superior no univ. incompleta (035)",85,34,19,26,2,3,1
"Superior no univ. completa (036)",189,116,18,51,1,3,
"Superior univ. incompleta (037)",67,43,6,14,,3,1
"Superior univ. completa (038)",207,171,4,25,3,4,
"Hombres (040)",892,278,227,347,14,24,2
"Sin nivel (041)",25,,8,16,,,1
"Educación inicial (042)",1,1,,,,,
"Primaria (043)",140,5,35,93,2,4,1
"Secundaria (044)",350,35,139,154,8,14,
"Superior no univ. incompleta (045)",69,26,19,22,2,,
"Superior no univ. completa (046)",115,66,16,31,1,1,
"Superior univ. incompleta (047)",50,27,6,14,,3,
"Superior univ. completa (048)",142,118,4,17,1,2,
"Mujeres (050)",340,139,16,138,4,23,20
"Sin nivel (051)",17,,3,9,1,3,1
"Primaria (053)",58,,4,38,1,4,11
"Secundaria (054)",93,12,7,59,,9,6
"Superior no univ. incompleta (055)",16,8,,4,,3,1
"Superior no univ. completa (056)",74,50,2,20,,2,
"Superior univ. incompleta (057)",17,16,,,,,1
"Superior univ. completa (058)",65,53,,8,2,2,
,,,,,,,
"RURAL (060)",2040,177,338,1283,10,216,16
"Sin nivel (061)",234,2,24,174,2,28,4
"Educación inicial (062)",1,,,1,,,
"Primaria (063)",952,6,149,708,2,79,8
"Secundaria (064)",648,36,149,360,5,94,4
"Superior no univ. incompleta (065)",43,14,6,16,1,6,
"Superior no univ. completa (066)",89,62,6,14,,7,
"Superior univ. incompleta (067)",21,12,2,7,,,
"Superior univ. completa (068)",52,45,2,3,,2,
"Hombres (070)",1843,121,320,1199,10,190,3
"Sin nivel (071)",196,1,23,150,2,20,
"Educación inicial (072)",1,,,1,,,
"Primaria (073)",899,5,143,679,2,67,3
"Secundaria (074)",584,19,138,332,5,90,
"Superior no univ. incompleta (075)",35,9,6,14,1,5,
"Superior no univ. completa (076)",70,45,6,13,,6,
"Superior univ. incompleta (077)",19,10,2,7,,,
"Superior univ. completa (078)",39,32,2,3,,2,
"Mujeres (080)",197,56,18,84,,26,13
"Sin nivel (081)",38,1,1,24,,8,4
"Primaria (083)",53,1,6,29,,12,5
"Secundaria (084)",64,17,11,28,,4,4
"Superior no univ. incompleta (085)",8,5,,2,,1,
"Superior no univ. completa (086)",19,17,,1,,1,
"Superior univ. incompleta (087)",2,2,,,,,
"Superior univ. completa (088)",13,13,,,,,
