"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHUCUITO (000)",43613,3711,2686,28697,256,7443,820
"Conviviente (001)",9357,899,640,6446,57,1195,120
"Separado(a) (002)",1045,84,54,805,6,83,13
"Casado(a) (003)",21421,1662,1054,14762,124,3523,296
"Viudo(a) (004)",2490,60,109,2065,12,200,44
"Divorciado(a) (005)",221,21,17,167,3,9,4
"Soltero(a) (006)",9079,985,812,4452,54,2433,343
"Hombres (008)",27039,2765,2191,19318,193,2505,67
"Conviviente (009)",6014,672,557,4400,49,329,7
"Separado(a) (010)",389,41,36,289,1,21,1
"Casado(a) (011)",13887,1383,890,10940,91,568,15
"Viudo(a) (012)",1131,29,60,943,8,88,3
"Divorciado(a) (013)",127,15,14,89,3,5,1
"Soltero(a) (014)",5491,625,634,2657,41,1494,40
"Mujeres (016)",16574,946,495,9379,63,4938,753
"Conviviente (017)",3343,227,83,2046,8,866,113
"Separado(a) (018)",656,43,18,516,5,62,12
"Casado(a) (019)",7534,279,164,3822,33,2955,281
"Viudo(a) (020)",1359,31,49,1122,4,112,41
"Divorciado(a) (021)",94,6,3,78,,4,3
"Soltero(a) (022)",3588,360,178,1795,13,939,303
,,,,,,,
"URBANA (024)",12261,2360,929,7668,90,934,280
"Conviviente (025)",3496,627,273,2307,27,227,35
"Separado(a) (026)",377,66,23,266,4,13,5
"Casado(a) (027)",5025,976,367,3205,35,400,42
"Viudo(a) (028)",412,41,25,325,3,15,3
"Divorciado(a) (029)",78,15,6,51,2,2,2
"Soltero(a) (030)",2873,635,235,1514,19,277,193
"Hombres (032)",7491,1688,815,4572,65,311,40
"Conviviente (033)",2199,453,246,1407,24,66,3
"Separado(a) (034)",124,31,16,72,1,3,1
"Casado(a) (035)",3243,771,322,2046,18,80,6
"Viudo(a) (036)",169,19,16,125,3,5,1
"Divorciado(a) (037)",48,10,6,29,2,1,
"Soltero(a) (038)",1708,404,209,893,17,156,29
"Mujeres (040)",4770,672,114,3096,25,623,240
"Conviviente (041)",1297,174,27,900,3,161,32
"Separado(a) (042)",253,35,7,194,3,10,4
"Casado(a) (043)",1782,205,45,1159,17,320,36
"Viudo(a) (044)",243,22,9,200,,10,2
"Divorciado(a) (045)",30,5,,22,,1,2
"Soltero(a) (046)",1165,231,26,621,2,121,164
,,,,,,,
"RURAL (048)",31352,1351,1757,21029,166,6509,540
"Conviviente (049)",5861,272,367,4139,30,968,85
"Separado(a) (050)",668,18,31,539,2,70,8
"Casado(a) (051)",16396,686,687,11557,89,3123,254
"Viudo(a) (052)",2078,19,84,1740,9,185,41
"Divorciado(a) (053)",143,6,11,116,1,7,2
"Soltero(a) (054)",6206,350,577,2938,35,2156,150
"Hombres (056)",19548,1077,1376,14746,128,2194,27
"Conviviente (057)",3815,219,311,2993,25,263,4
"Separado(a) (058)",265,10,20,217,,18,
"Casado(a) (059)",10644,612,568,8894,73,488,9
"Viudo(a) (060)",962,10,44,818,5,83,2
"Divorciado(a) (061)",79,5,8,60,1,4,1
"Soltero(a) (062)",3783,221,425,1764,24,1338,11
"Mujeres (064)",11804,274,381,6283,38,4315,513
"Conviviente (065)",2046,53,56,1146,5,705,81
"Separado(a) (066)",403,8,11,322,2,52,8
"Casado(a) (067)",5752,74,119,2663,16,2635,245
"Viudo(a) (068)",1116,9,40,922,4,102,39
"Divorciado(a) (069)",64,1,3,56,,3,1
"Soltero(a) (070)",2423,129,152,1174,11,818,139
