"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ILO (000)",26082,9004,6042,9213,535,640,648
"Conviviente (001)",6819,1774,1792,2836,136,158,123
"Separado(a) (002)",1379,405,221,648,23,15,67
"Casado(a) (003)",9869,3695,2364,3247,253,209,101
"Viudo(a) (004)",520,105,92,282,13,16,12
"Divorciado(a) (005)",299,131,54,104,6,1,3
"Soltero(a) (006)",7196,2894,1519,2096,104,241,342
"Hombres (008)",16417,4894,5566,5337,356,230,34
"Conviviente (009)",4498,962,1631,1766,92,46,1
"Separado(a) (010)",542,130,176,220,13,3,
"Casado(a) (011)",6608,2364,2215,1799,172,48,10
"Viudo(a) (012)",235,43,74,109,5,4,
"Divorciado(a) (013)",153,49,51,49,3,,1
"Soltero(a) (014)",4381,1346,1419,1394,71,129,22
"Mujeres (016)",9665,4110,476,3876,179,410,614
"Conviviente (017)",2321,812,161,1070,44,112,122
"Separado(a) (018)",837,275,45,428,10,12,67
"Casado(a) (019)",3261,1331,149,1448,81,161,91
"Viudo(a) (020)",285,62,18,173,8,12,12
"Divorciado(a) (021)",146,82,3,55,3,1,2
"Soltero(a) (022)",2815,1548,100,702,33,112,320
,,,,,,,
"URBANA (024)",25747,8835,5962,9145,534,625,646
"Conviviente (025)",6768,1757,1769,2827,136,157,122
"Separado(a) (026)",1372,399,220,648,23,15,67
"Casado(a) (027)",9706,3605,2343,3205,253,199,101
"Viudo(a) (028)",508,104,90,273,13,16,12
"Divorciado(a) (029)",294,126,54,104,6,1,3
"Soltero(a) (030)",7099,2844,1486,2088,103,237,341
"Hombres (032)",16145,4749,5489,5295,355,223,34
"Conviviente (033)",4456,947,1609,1762,92,45,1
"Separado(a) (034)",537,126,175,220,13,3,
"Casado(a) (035)",6470,2278,2195,1769,172,46,10
"Viudo(a) (036)",231,43,73,106,5,4,
"Divorciado(a) (037)",150,46,51,49,3,,1
"Soltero(a) (038)",4301,1309,1386,1389,70,125,22
"Mujeres (040)",9602,4086,473,3850,179,402,612
"Conviviente (041)",2312,810,160,1065,44,112,121
"Separado(a) (042)",835,273,45,428,10,12,67
"Casado(a) (043)",3236,1327,148,1436,81,153,91
"Viudo(a) (044)",277,61,17,167,8,12,12
"Divorciado(a) (045)",144,80,3,55,3,1,2
"Soltero(a) (046)",2798,1535,100,699,33,112,319
,,,,,,,
"RURAL (048)",335,169,80,68,1,15,2
"Conviviente (049)",51,17,23,9,,1,1
"Separado(a) (050)",7,6,1,,,,
"Casado(a) (051)",163,90,21,42,,10,
"Viudo(a) (052)",12,1,2,9,,,
"Divorciado(a) (053)",5,5,,,,,
"Soltero(a) (054)",97,50,33,8,1,4,1
"Hombres (056)",272,145,77,42,1,7,
"Conviviente (057)",42,15,22,4,,1,
"Separado(a) (058)",5,4,1,,,,
"Casado(a) (059)",138,86,20,30,,2,
"Viudo(a) (060)",4,,1,3,,,
"Divorciado(a) (061)",3,3,,,,,
"Soltero(a) (062)",80,37,33,5,1,4,
"Mujeres (064)",63,24,3,26,,8,2
"Conviviente (065)",9,2,1,5,,,1
"Separado(a) (066)",2,2,,,,,
"Casado(a) (067)",25,4,1,12,,8,
"Viudo(a) (068)",8,1,1,6,,,
"Divorciado(a) (069)",2,2,,,,,
"Soltero(a) (070)",17,13,,3,,,1
