"CUADRO Nº 35: POBLACIÓN DESOCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"12 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 A MÁS AÑOS"
,,,,,,
"Provincia HUANCAYO (000)",8541,77,4519,2477,1262,206
"Conviviente (001)",1843,2,876,729,214,22
"Separado(a) (002)",284,1,79,128,70,6
"Casado(a) (003)",1894,,222,792,761,119
"Viudo(a) (004)",137,,7,28,66,36
"Divorciado(a) (005)",44,,4,10,27,3
"Soltero(a) (006)",4339,74,3331,790,124,20
"Hombres (008)",5254,47,2564,1505,958,180
"Conviviente (009)",1177,1,486,498,172,20
"Separado(a) (010)",108,1,14,48,42,3
"Casado(a) (011)",1342,,113,502,615,112
"Viudo(a) (012)",56,,3,5,23,25
"Divorciado(a) (013)",27,,2,6,16,3
"Soltero(a) (014)",2544,45,1946,446,90,17
"Mujeres (016)",3287,30,1955,972,304,26
"Conviviente (017)",666,1,390,231,42,2
"Separado(a) (018)",176,,65,80,28,3
"Casado(a) (019)",552,,109,290,146,7
"Viudo(a) (020)",81,,4,23,43,11
"Divorciado(a) (021)",17,,2,4,11,
"Soltero(a) (022)",1795,29,1385,344,34,3
,,,,,,
"AREA URBANA (024)",7794,66,4098,2281,1168,181
"Conviviente (025)",1684,2,795,664,202,21
"Separado(a) (026)",264,1,71,120,67,5
"Casado(a) (027)",1720,,200,718,701,101
"Viudo(a) (028)",126,,7,26,60,33
"Divorciado(a) (029)",40,,3,9,25,3
"Soltero(a) (030)",3960,63,3022,744,113,18
"Hombres (032)",4700,38,2278,1344,881,159
"Conviviente (033)",1047,1,419,445,163,19
"Separado(a) (034)",102,1,14,44,40,3
"Casado(a) (035)",1192,,99,438,561,94
"Viudo(a) (036)",51,,3,3,21,24
"Divorciado(a) (037)",24,,1,6,14,3
"Soltero(a) (038)",2284,36,1742,408,82,16
"Mujeres (040)",3094,28,1820,937,287,22
"Conviviente (041)",637,1,376,219,39,2
"Separado(a) (042)",162,,57,76,27,2
"Casado(a) (043)",528,,101,280,140,7
"Viudo(a) (044)",75,,4,23,39,9
"Divorciado(a) (045)",16,,2,3,11,
"Soltero(a) (046)",1676,27,1280,336,31,2
,,,,,,
"AREA RURAL (048)",747,11,421,196,94,25
"Conviviente (049)",159,,81,65,12,1
"Separado(a) (050)",20,,8,8,3,1
"Casado(a) (051)",174,,22,74,60,18
"Viudo(a) (052)",11,,,2,6,3
"Divorciado(a) (053)",4,,1,1,2,
"Soltero(a) (054)",379,11,309,46,11,2
"Hombres (056)",554,9,286,161,77,21
"Conviviente (057)",130,,67,53,9,1
"Separado(a) (058)",6,,,4,2,
"Casado(a) (059)",150,,14,64,54,18
"Viudo(a) (060)",5,,,2,2,1
"Divorciado(a) (061)",3,,1,,2,
"Soltero(a) (062)",260,9,204,38,8,1
"Mujeres (064)",193,2,135,35,17,4
"Conviviente (065)",29,,14,12,3,
"Separado(a) (066)",14,,8,4,1,1
"Casado(a) (067)",24,,8,10,6,
"Viudo(a) (068)",6,,,,4,2
"Divorciado(a) (069)",1,,,1,,
"Soltero(a) (070)",119,2,105,8,3,1
