"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia ALTO AMAZONAS (000)",33813,49,2333,926,842,3307,9802,1330,2299,10586,72,1057,1210
"Agric., ganadería, caza y silvicultura (001)",16789,,6,22,3,,9745,6,12,6995,,,
"Pesca (002)",301,,1,1,,,57,2,,240,,,
"Explotación de minas y canteras (003)",21,,2,1,3,,,6,2,7,,,
"Industrias manufactureras (004)",1103,1,7,36,9,11,,925,68,46,,,
"Suministro de electricidad, gas y agua (005)",51,,,5,6,,,11,6,23,,,
"Construcción (006)",1159,,35,50,9,,,49,772,244,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",3805,3,23,142,28,2535,,305,20,749,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",370,,5,24,2,80,,230,10,19,,,
"Comercio al por mayor (009)",186,2,4,19,6,136,,,4,15,,,
"Comercio al por menor (010)",3249,1,14,99,20,2319,,75,6,715,,,
"Hoteles y restaurantes (011)",1043,,6,26,15,568,,2,1,425,,,
"Trans., almac. y comunicaciones (012)",1932,,13,40,68,12,,11,1387,401,,,
"Intermediación financiera (013)",44,,5,10,26,,,,,3,,,
"Activid.inmobil., empres. y alquileres (014)",682,,144,177,175,84,,4,17,81,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",603,19,34,46,279,23,,4,9,117,72,,
"Enseñanza (016)",1927,22,1863,3,25,,,,1,13,,,
"Servicios sociales y de salud (017)",453,1,149,226,43,12,,,1,21,,,
"Otras activ. serv.comun.soc y personales (018)",483,3,43,130,29,62,,5,3,208,,,
"Hogares privados con servicio doméstico (019)",1011,,,,,,,,,1011,,,
"Actividad economica no especificada (021)",1196,,2,11,124,,,,,2,,1057,
"Desocupado (022)",1210,,,,,,,,,,,,1210
"Hombres (023)",24106,36,1387,630,394,1415,8983,1102,2249,6294,70,630,916
"Agric., ganadería, caza y silvicultura (024)",13667,,6,18,2,,8928,6,12,4695,,,
"Pesca (025)",287,,1,,,,55,2,,229,,,
"Explotación de minas y canteras (026)",19,,1,1,3,,,6,2,6,,,
"Industrias manufactureras (027)",840,1,4,31,5,5,,704,55,35,,,
"Suministro de electricidad, gas y agua (028)",44,,,5,1,,,11,6,21,,,
"Construcción (029)",1129,,35,47,4,,,49,763,231,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",1897,3,15,90,11,1142,,302,19,315,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",348,,4,21,2,65,,229,9,18,,,
"Comercio al por mayor (032)",100,2,2,6,2,73,,,4,11,,,
"Comercio al por menor (033)",1449,1,9,63,7,1004,,73,6,286,,,
"Hoteles y restaurantes (034)",224,,2,15,5,114,,1,1,86,,,
"Trans., almac. y comunicaciones (035)",1828,,12,27,35,11,,11,1365,367,,,
"Intermediación financiera (036)",28,,4,7,15,,,,,2,,,
"Activid.inmobil., empres. y alquileres (037)",492,,115,140,77,84,,3,13,60,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",430,16,28,40,167,22,,3,8,76,70,,
"Enseñanza (039)",1086,13,1055,,9,,,,1,8,,,
"Servicios sociales y de salud (040)",219,,76,106,21,7,,,1,8,,,
"Otras activ. serv.comun.soc y personales (041)",275,3,32,97,10,30,,4,3,96,,,
"Hogares privados con servicio doméstico (042)",58,,,,,,,,,58,,,
"Actividad economica no especificada (044)",667,,1,6,29,,,,,1,,630,
"Desocupado (045)",916,,,,,,,,,,,,916
"Mujeres (046)",9707,13,946,296,448,1892,819,228,50,4292,2,427,294
"Agric., ganadería, caza y silvicultura (047)",3122,,,4,1,,817,,,2300,,,
"Pesca (048)",14,,,1,,,2,,,11,,,
"Explotación de minas y canteras (049)",2,,1,,,,,,,1,,,
"Industrias manufactureras (050)",263,,3,5,4,6,,221,13,11,,,
"Suministro de electricidad, gas y agua (051)",7,,,,5,,,,,2,,,
"Construcción (052)",30,,,3,5,,,,9,13,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",1908,,8,52,17,1393,,3,1,434,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",22,,1,3,,15,,1,1,1,,,
"Comercio al por mayor (055)",86,,2,13,4,63,,,,4,,,
"Comercio al por menor (056)",1800,,5,36,13,1315,,2,,429,,,
"Hoteles y restaurantes (057)",819,,4,11,10,454,,1,,339,,,
"Trans., almac. y comunicaciones (058)",104,,1,13,33,1,,,22,34,,,
"Intermediación financiera (059)",16,,1,3,11,,,,,1,,,
"Activid.inmobil., empres. y alquileres (060)",190,,29,37,98,,,1,4,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",173,3,6,6,112,1,,1,1,41,2,,
"Enseñanza (062)",841,9,808,3,16,,,,,5,,,
"Servicios sociales y de salud (063)",234,1,73,120,22,5,,,,13,,,
"Otras activ. serv.comun.soc y personales (064)",208,,11,33,19,32,,1,,112,,,
"Hogares privados con servicio doméstico (065)",953,,,,,,,,,953,,,
"Actividad economica no especificada (067)",529,,1,5,95,,,,,1,,427,
"Desocupado (068)",294,,,,,,,,,,,,294
,,,,,,,,,,,,,
"URBANA (069)",22251,40,2048,877,828,3216,3924,1258,2235,5965,72,895,893
"Agric., ganadería, caza y silvicultura (070)",6474,,6,22,3,,3876,6,10,2551,,,
"Pesca (071)",263,,,1,,,48,2,,212,,,
"Explotación de minas y canteras (072)",20,,2,1,3,,,6,2,6,,,
"Industrias manufactureras (073)",1028,1,7,31,8,11,,858,66,46,,,
"Suministro de electricidad, gas y agua (074)",51,,,5,6,,,11,6,23,,,
"Construcción (075)",1118,,35,50,9,,,49,748,227,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",3697,3,23,137,28,2461,,300,18,727,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",362,,5,23,2,79,,227,8,18,,,
"Comercio al por mayor (078)",182,2,4,18,6,133,,,4,15,,,
"Comercio al por menor (079)",3153,1,14,96,20,2249,,73,6,694,,,
"Hoteles y restaurantes (080)",1025,,6,26,15,556,,2,1,419,,,
"Trans., almac. y comunicaciones (081)",1892,,13,39,68,12,,11,1353,396,,,
"Intermediación financiera (082)",44,,5,10,26,,,,,3,,,
"Activid.inmobil., empres. y alquileres (083)",673,,143,172,175,82,,4,17,80,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",584,18,32,45,269,23,,4,9,112,72,,
"Enseñanza (085)",1644,14,1588,3,25,,,,1,13,,,
"Servicios sociales y de salud (086)",415,1,144,199,40,9,,,1,21,,,
"Otras activ. serv.comun.soc y personales (087)",457,3,42,125,29,62,,5,3,188,,,
"Hogares privados con servicio doméstico (088)",939,,,,,,,,,939,,,
"Actividad economica no especificada (090)",1034,,2,11,124,,,,,2,,895,
"Desocupado (091)",893,,,,,,,,,,,,893
"Hombres (092)",14368,29,1176,600,383,1368,3377,1036,2187,2951,70,560,631
"Agric., ganadería, caza y silvicultura (093)",4813,,6,18,2,,3331,6,10,1440,,,
"Pesca (094)",250,,,,,,46,2,,202,,,
"Explotación de minas y canteras (095)",18,,1,1,3,,,6,2,5,,,
"Industrias manufactureras (096)",771,1,4,26,4,5,,643,53,35,,,
"Suministro de electricidad, gas y agua (097)",44,,,5,1,,,11,6,21,,,
"Construcción (098)",1090,,35,47,4,,,49,741,214,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",1829,3,15,87,11,1100,,297,17,299,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",341,,4,20,2,64,,226,7,18,,,
"Comercio al por mayor (101)",98,2,2,6,2,71,,,4,11,,,
"Comercio al por menor (102)",1390,1,9,61,7,965,,71,6,270,,,
"Hoteles y restaurantes (103)",224,,2,15,5,114,,1,1,86,,,
"Trans., almac. y comunicaciones (104)",1790,,12,27,35,11,,11,1331,363,,,
"Intermediación financiera (105)",28,,4,7,15,,,,,2,,,
"Activid.inmobil., empres. y alquileres (106)",484,,114,135,77,82,,3,13,60,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",414,15,26,39,159,22,,3,8,72,70,,
"Enseñanza (108)",876,7,851,,9,,,,1,8,,,
"Servicios sociales y de salud (109)",198,,74,92,19,4,,,1,8,,,
"Otras activ. serv.comun.soc y personales (110)",261,3,31,95,10,30,,4,3,85,,,
"Hogares privados con servicio doméstico (111)",50,,,,,,,,,50,,,
"Actividad economica no especificada (113)",597,,1,6,29,,,,,1,,560,
"Desocupado (114)",631,,,,,,,,,,,,631
"Mujeres (115)",7883,11,872,277,445,1848,547,222,48,3014,2,335,262
"Agric., ganadería, caza y silvicultura (116)",1661,,,4,1,,545,,,1111,,,
"Pesca (117)",13,,,1,,,2,,,10,,,
"Explotación de minas y canteras (118)",2,,1,,,,,,,1,,,
"Industrias manufactureras (119)",257,,3,5,4,6,,215,13,11,,,
"Suministro de electricidad, gas y agua (120)",7,,,,5,,,,,2,,,
"Construcción (121)",28,,,3,5,,,,7,13,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",1868,,8,50,17,1361,,3,1,428,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",21,,1,3,,15,,1,1,,,,
"Comercio al por mayor (124)",84,,2,12,4,62,,,,4,,,
"Comercio al por menor (125)",1763,,5,35,13,1284,,2,,424,,,
"Hoteles y restaurantes (126)",801,,4,11,10,442,,1,,333,,,
"Trans., almac. y comunicaciones (127)",102,,1,12,33,1,,,22,33,,,
"Intermediación financiera (128)",16,,1,3,11,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",189,,29,37,98,,,1,4,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",170,3,6,6,110,1,,1,1,40,2,,
"Enseñanza (131)",768,7,737,3,16,,,,,5,,,
"Servicios sociales y de salud (132)",217,1,70,107,21,5,,,,13,,,
"Otras activ. serv.comun.soc y personales (133)",196,,11,30,19,32,,1,,103,,,
"Hogares privados con servicio doméstico (134)",889,,,,,,,,,889,,,
"Actividad economica no especificada (136)",437,,1,5,95,,,,,1,,335,
"Desocupado (137)",262,,,,,,,,,,,,262
,,,,,,,,,,,,,
"RURAL (138)",11562,9,285,49,14,91,5878,72,64,4621,,162,317
"Agric., ganadería, caza y silvicultura (139)",10315,,,,,,5869,,2,4444,,,
"Pesca (140)",38,,1,,,,9,,,28,,,
