"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CANTA (000)",6156,703,2079,2272,263,610,81,148
"Agric., ganadería, caza y silvicultura (001)",3684,14,1604,1342,209,515,,
"Pesca (002)",16,,9,7,,,,
"Explotación de minas y canteras (003)",133,3,36,93,1,,,
"Industrias manufactureras (004)",112,8,42,53,7,2,,
"Suministro de electricidad, gas y agua (005)",12,2,9,1,,,,
"Construcción (006)",249,6,201,35,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",461,42,9,353,17,40,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",29,8,5,15,1,,,
"Comercio al por mayor (009)",22,3,,16,,3,,
"Comercio al por menor (010)",410,31,4,322,16,37,,
"Hoteles y restaurantes (011)",283,70,25,161,13,14,,
"Trans., almac. y comunicaciones (012)",210,47,47,112,4,,,
"Intermediación financiera (013)",6,5,1,,,,,
"Activid.inmobil., empres. y alquileres (014)",98,61,18,16,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",173,162,11,,,,,
"Enseñanza (016)",191,186,,5,,,,
"Servicios sociales y de salud (017)",49,34,4,11,,,,
"Otras activ. serv.comun.soc y personales (018)",119,35,34,44,2,4,,
"Hogares privados con servicio doméstico (019)",81,,,,,,81,
"Actividad economica no especificada (021)",131,28,29,39,4,31,,
"Desocupado (022)",148,,,,,,,148
"Hombres (023)",4189,370,1589,1629,216,263,5,117
"Agric., ganadería, caza y silvicultura (024)",2711,13,1176,1106,181,235,,
"Pesca (025)",16,,9,7,,,,
"Explotación de minas y canteras (026)",117,3,34,79,1,,,
"Industrias manufactureras (027)",84,6,35,34,7,2,,
"Suministro de electricidad, gas y agua (028)",10,1,8,1,,,,
"Construcción (029)",243,5,196,35,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",206,20,7,161,10,8,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",27,7,5,14,1,,,
"Comercio al por mayor (032)",10,2,,7,,1,,
"Comercio al por menor (033)",169,11,2,140,9,7,,
"Hoteles y restaurantes (034)",72,25,5,35,4,3,,
"Trans., almac. y comunicaciones (035)",202,42,47,109,4,,,
"Intermediación financiera (036)",4,3,1,,,,,
"Activid.inmobil., empres. y alquileres (037)",72,37,16,16,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",105,97,8,,,,,
"Enseñanza (039)",78,76,,2,,,,
"Servicios sociales y de salud (040)",15,7,,8,,,,
"Otras activ. serv.comun.soc y personales (041)",79,26,29,20,2,2,,
"Hogares privados con servicio doméstico (042)",5,,,,,,5,
"Actividad economica no especificada (044)",53,9,18,16,1,9,,
"Desocupado (045)",117,,,,,,,117
"Mujeres (046)",1967,333,490,643,47,347,76,31
"Agric., ganadería, caza y silvicultura (047)",973,1,428,236,28,280,,
"Explotación de minas y canteras (049)",16,,2,14,,,,
"Industrias manufactureras (050)",28,2,7,19,,,,
"Suministro de electricidad, gas y agua (051)",2,1,1,,,,,
"Construcción (052)",6,1,5,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",255,22,2,192,7,32,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,1,,1,,,,
"Comercio al por mayor (055)",12,1,,9,,2,,
"Comercio al por menor (056)",241,20,2,182,7,30,,
"Hoteles y restaurantes (057)",211,45,20,126,9,11,,
"Trans., almac. y comunicaciones (058)",8,5,,3,,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",26,24,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",68,65,3,,,,,
"Enseñanza (062)",113,110,,3,,,,
"Servicios sociales y de salud (063)",34,27,4,3,,,,
"Otras activ. serv.comun.soc y personales (064)",40,9,5,24,,2,,
"Hogares privados con servicio doméstico (065)",76,,,,,,76,
"Actividad economica no especificada (067)",78,19,11,23,3,22,,
"Desocupado (068)",31,,,,,,,31
,,,,,,,,
"URBANA (069)",2956,519,545,1281,119,361,62,69
"Agric., ganadería, caza y silvicultura (070)",1408,5,280,751,75,297,,
"Pesca (071)",12,,8,4,,,,
"Explotación de minas y canteras (072)",21,2,13,6,,,,
"Industrias manufactureras (073)",70,5,26,32,7,,,
"Suministro de electricidad, gas y agua (074)",5,1,3,1,,,,
"Construcción (075)",173,4,142,21,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",296,21,3,232,13,27,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",15,2,1,12,,,,
"Comercio al por mayor (078)",13,,,13,,,,
"Comercio al por menor (079)",268,19,2,207,13,27,,
"Hoteles y restaurantes (080)",185,59,16,88,12,10,,
"Trans., almac. y comunicaciones (081)",114,29,19,63,3,,,
"Intermediación financiera (082)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (083)",54,37,6,10,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",142,135,7,,,,,
"Enseñanza (085)",162,158,,4,,,,
"Servicios sociales y de salud (086)",29,21,,8,,,,
"Otras activ. serv.comun.soc y personales (087)",65,16,13,31,1,4,,
"Hogares privados con servicio doméstico (088)",62,,,,,,62,
"Actividad economica no especificada (090)",85,22,9,30,4,20,,
"Desocupado (091)",69,,,,,,,69
"Hombres (092)",1897,256,436,901,83,165,4,52
"Agric., ganadería, caza y silvicultura (093)",1019,4,203,609,57,146,,
"Pesca (094)",12,,8,4,,,,
"Explotación de minas y canteras (095)",21,2,13,6,,,,
"Industrias manufactureras (096)",55,3,23,22,7,,,
"Suministro de electricidad, gas y agua (097)",4,,3,1,,,,
"Construcción (098)",170,3,140,21,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",135,7,2,115,6,5,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",13,1,1,11,,,,
"Comercio al por mayor (101)",4,,,4,,,,
"Comercio al por menor (102)",118,6,1,100,6,5,,
"Hoteles y restaurantes (103)",51,22,4,19,4,2,,
"Trans., almac. y comunicaciones (104)",109,26,19,61,3,,,
"Intermediación financiera (105)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (106)",38,22,5,10,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",84,79,5,,,,,
"Enseñanza (108)",66,64,,2,,,,
"Servicios sociales y de salud (109)",10,4,,6,,,,
"Otras activ. serv.comun.soc y personales (110)",35,11,8,13,1,2,,
"Hogares privados con servicio doméstico (111)",4,,,,,,4,
"Actividad economica no especificada (113)",30,7,3,12,1,7,,
"Desocupado (114)",52,,,,,,,52
"Mujeres (115)",1059,263,109,380,36,196,58,17
"Agric., ganadería, caza y silvicultura (116)",389,1,77,142,18,151,,
"Industrias manufactureras (119)",15,2,3,10,,,,
"Suministro de electricidad, gas y agua (120)",1,1,,,,,,
"Construcción (121)",3,1,2,,,,,
