"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PUERTO INCA (000)",11220,734,1895,5699,118,1942,200,632
"Agric., ganadería, caza y silvicultura (001)",8249,5,1563,4807,88,1786,,
"Pesca (002)",9,,,4,,5,,
"Explotación de minas y canteras (003)",79,,25,40,1,13,,
"Industrias manufactureras (004)",194,4,67,96,12,15,,
"Suministro de electricidad, gas y agua (005)",2,,2,,,,,
"Construcción (006)",166,7,124,29,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",448,37,14,345,9,43,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",41,1,7,31,,2,,
"Comercio al por mayor (009)",19,4,2,10,1,2,,
"Comercio al por menor (010)",388,32,5,304,8,39,,
"Hoteles y restaurantes (011)",200,18,13,145,2,22,,
"Trans., almac. y comunicaciones (012)",165,27,25,106,4,3,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",29,26,2,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",177,136,41,,,,,
"Enseñanza (016)",355,349,,6,,,,
"Servicios sociales y de salud (017)",87,84,,3,,,,
"Otras activ. serv.comun.soc y personales (018)",54,19,4,22,,9,,
"Hogares privados con servicio doméstico (019)",200,,,,,,200,
"Actividad economica no especificada (021)",172,20,15,95,1,41,,
"Desocupado (022)",632,,,,,,,632
"Hombres (023)",9064,443,1667,5010,106,1241,119,478
"Agric., ganadería, caza y silvicultura (024)",7129,5,1358,4505,81,1180,,
"Pesca (025)",7,,,4,,3,,
"Explotación de minas y canteras (026)",75,,25,37,1,12,,
"Industrias manufactureras (027)",178,4,65,85,12,12,,
"Suministro de electricidad, gas y agua (028)",2,,2,,,,,
"Construcción (029)",164,5,124,29,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",252,22,13,199,6,12,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",36,1,7,27,,1,,
"Comercio al por mayor (032)",15,3,2,8,,2,,
"Comercio al por menor (033)",201,18,4,164,6,9,,
"Hoteles y restaurantes (034)",29,7,2,16,1,3,,
"Trans., almac. y comunicaciones (035)",155,23,24,103,4,1,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",23,20,2,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",153,113,40,,,,,
"Enseñanza (039)",191,189,,2,,,,
"Servicios sociales y de salud (040)",40,37,,3,,,,
"Otras activ. serv.comun.soc y personales (041)",24,12,3,3,,6,,
"Hogares privados con servicio doméstico (042)",119,,,,,,119,
"Actividad economica no especificada (044)",44,5,9,23,,7,,
"Desocupado (045)",478,,,,,,,478
"Mujeres (046)",2156,291,228,689,12,701,81,154
"Agric., ganadería, caza y silvicultura (047)",1120,,205,302,7,606,,
"Pesca (048)",2,,,,,2,,
"Explotación de minas y canteras (049)",4,,,3,,1,,
"Industrias manufactureras (050)",16,,2,11,,3,,
"Construcción (052)",2,2,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",196,15,1,146,3,31,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,,,4,,1,,
"Comercio al por mayor (055)",4,1,,2,1,,,
"Comercio al por menor (056)",187,14,1,140,2,30,,
"Hoteles y restaurantes (057)",171,11,11,129,1,19,,
"Trans., almac. y comunicaciones (058)",10,4,1,3,,2,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",24,23,1,,,,,
"Enseñanza (062)",164,160,,4,,,,
"Servicios sociales y de salud (063)",47,47,,,,,,
"Otras activ. serv.comun.soc y personales (064)",30,7,1,19,,3,,
"Hogares privados con servicio doméstico (065)",81,,,,,,81,
"Actividad economica no especificada (067)",128,15,6,72,1,34,,
"Desocupado (068)",154,,,,,,,154
,,,,,,,,
"URBANA (069)",2336,429,471,979,35,171,50,201
"Agric., ganadería, caza y silvicultura (070)",800,3,277,414,15,91,,
"Pesca (071)",6,,,3,,3,,
"Explotación de minas y canteras (072)",10,,3,7,,,,
"Industrias manufactureras (073)",132,2,39,74,9,8,,
"Construcción (075)",111,6,79,23,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",301,27,11,225,6,32,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",31,1,6,22,,2,,
"Comercio al por mayor (078)",13,2,1,8,1,1,,
"Comercio al por menor (079)",257,24,4,195,5,29,,
"Hoteles y restaurantes (080)",132,13,6,99,1,13,,
"Trans., almac. y comunicaciones (081)",120,23,18,75,2,2,,
"Intermediación financiera (082)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (083)",20,19,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",149,122,27,,,,,
"Enseñanza (085)",145,141,,4,,,,
"Servicios sociales y de salud (086)",52,49,,3,,,,
"Otras activ. serv.comun.soc y personales (087)",41,13,2,19,,7,,
"Hogares privados con servicio doméstico (088)",50,,,,,,50,
"Actividad economica no especificada (090)",65,10,9,32,1,13,,
"Desocupado (091)",201,,,,,,,201
"Hombres (092)",1690,273,422,697,31,86,17,164
"Agric., ganadería, caza y silvicultura (093)",693,3,240,370,15,65,,
"Pesca (094)",5,,,3,,2,,
"Explotación de minas y canteras (095)",10,,3,7,,,,
"Industrias manufactureras (096)",118,2,38,64,9,5,,
"Construcción (098)",109,4,79,23,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",163,15,11,128,3,6,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",26,1,6,18,,1,,
"Comercio al por mayor (101)",9,1,1,6,,1,,
"Comercio al por menor (102)",128,13,4,104,3,4,,
"Hoteles y restaurantes (103)",19,3,1,14,1,,,
"Trans., almac. y comunicaciones (104)",111,19,17,73,2,,,
"Intermediación financiera (105)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (106)",14,13,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",128,102,26,,,,,
"Enseñanza (108)",78,78,,,,,,
"Servicios sociales y de salud (109)",25,22,,3,,,,
"Otras activ. serv.comun.soc y personales (110)",15,8,1,2,,4,,
"Hogares privados con servicio doméstico (111)",17,,,,,,17,
"Actividad economica no especificada (113)",20,3,6,9,,2,,
"Desocupado (114)",164,,,,,,,164
"Mujeres (115)",646,156,49,282,4,85,33,37
"Agric., ganadería, caza y silvicultura (116)",107,,37,44,,26,,
"Pesca (117)",1,,,,,1,,
"Industrias manufactureras (119)",14,,1,10,,3,,
"Construcción (121)",2,2,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",138,12,,97,3,26,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",5,,,4,,1,,
"Comercio al por mayor (124)",4,1,,2,1,,,
