"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia ESPINAR",,,,
"Viviendas particulares (001)",7349,4174,2350,825
"Ocupantes presentes (002)",29415,16963,9442,3010
"Casa independiente",,,,
"Viviendas particulares (004)",7089,4121,2331,637
"Ocupantes presentes (005)",28469,16760,9358,2351
"Departamento en edificio",,,,
"Viviendas particulares (007)",10,10,,
"Ocupantes presentes (008)",40,40,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",15,6,9,
"Ocupantes presentes (011)",105,47,58,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",31,27,2,2
"Ocupantes presentes (014)",103,95,5,3
"Choza o cabaña",,,,
"Viviendas particulares (016)",184,,,184
"Ocupantes presentes (017)",650,,,650
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,1,,
"Ocupantes presentes (020)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",19,9,8,2
"Ocupantes presentes (023)",46,19,21,6
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",6732,3889,2200,643
"Ocupantes presentes (029)",26935,15788,8852,2295
"Casa independiente",,,,
"Viviendas particulares (031)",6490,3841,2184,465
"Ocupantes presentes (032)",26051,15602,8787,1662
"Departamento en edificio",,,,
"Viviendas particulares (034)",9,9,,
"Ocupantes presentes (035)",38,38,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",12,6,6,
"Ocupantes presentes (038)",86,47,39,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",27,23,2,2
"Ocupantes presentes (041)",88,80,5,3
"Choza o cabaña",,,,
"Viviendas particulares (043)",175,,,175
"Ocupantes presentes (044)",629,,,629
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,1,,
"Ocupantes presentes (047)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",18,9,8,1
"Ocupantes presentes (050)",41,19,21,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",617,285,150,182
"Ocupantes presentes (056)",2480,1175,590,715
"Casa independiente",,,,
"Viviendas particulares (058)",599,280,147,172
"Ocupantes presentes (059)",2418,1158,571,689
"Departamento en edificio",,,,
"Viviendas particulares (061)",1,1,,
"Ocupantes presentes (062)",2,2,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",3,,3,
"Ocupantes presentes (065)",19,,19,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",4,4,,
"Ocupantes presentes (068)",15,15,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",9,,,9
"Ocupantes presentes (071)",21,,,21
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,,,1
"Ocupantes presentes (077)",5,,,5
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",6167,3828,2210,129
"Ocupantes presentes (110)",24897,15521,8964,412
"Casa independiente",,,,
"Viviendas particulares (112)",6092,3775,2192,125
"Ocupantes presentes (113)",24602,15318,8881,403
"Departamento en edificio",,,,
"Viviendas particulares (115)",10,10,,
"Ocupantes presentes (116)",40,40,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",15,6,9,
"Ocupantes presentes (119)",105,47,58,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",31,27,2,2
"Ocupantes presentes (122)",103,95,5,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,1,,
"Ocupantes presentes (128)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",18,9,7,2
"Ocupantes presentes (131)",45,19,20,6
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",5792,3613,2068,111
"Ocupantes presentes (137)",23405,14641,8405,359
"Casa independiente",,,,
"Viviendas particulares (139)",5726,3565,2053,108
"Ocupantes presentes (140)",23151,14455,8341,355
"Departamento en edificio",,,,
"Viviendas particulares (142)",9,9,,
"Ocupantes presentes (143)",38,38,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",12,6,6,
"Ocupantes presentes (146)",86,47,39,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",27,23,2,2
"Ocupantes presentes (149)",88,80,5,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,1,,
"Ocupantes presentes (155)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",17,9,7,1
"Ocupantes presentes (158)",40,19,20,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",375,215,142,18
"Ocupantes presentes (164)",1492,880,559,53
"Casa independiente",,,,
"Viviendas particulares (166)",366,210,139,17
"Ocupantes presentes (167)",1451,863,540,48
"Departamento en edificio",,,,
"Viviendas particulares (169)",1,1,,
"Ocupantes presentes (170)",2,2,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",3,,3,
"Ocupantes presentes (173)",19,,19,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",4,4,,
"Ocupantes presentes (176)",15,15,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,,,1
"Ocupantes presentes (185)",5,,,5
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1182,346,140,696
"Ocupantes presentes (218)",4518,1442,478,2598
"Casa independiente",,,,
"Viviendas particulares (220)",997,346,139,512
"Ocupantes presentes (221)",3867,1442,477,1948
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",184,,,184
"Ocupantes presentes (233)",650,,,650
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,1,
"Ocupantes presentes (239)",1,,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",940,276,132,532
"Ocupantes presentes (245)",3530,1147,447,1936
"Casa independiente",,,,
"Viviendas particulares (247)",764,276,131,357
"Ocupantes presentes (248)",2900,1147,446,1307
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",175,,,175
"Ocupantes presentes (260)",629,,,629
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,1,
"Ocupantes presentes (266)",1,,1,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",242,70,8,164
"Ocupantes presentes (272)",988,295,31,662
"Casa independiente",,,,
"Viviendas particulares (274)",233,70,8,155
"Ocupantes presentes (275)",967,295,31,641
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",9,,,9
"Ocupantes presentes (287)",21,,,21
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
