"CUADRO Nº 1: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR NÚMERO DE HOGARES, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HOGARES",,,,
,,1,2,3,4,"5 Y MÁS"
,,,,,,
"Provincia PUNO",,,,,,
"Viviendas particulares (001)",66374,65327,893,130,20,4
"Ocupantes presentes (002)",225215,216744,6670,1428,298,75
"Casa independiente",,,,,,
"Viviendas particulares (004)",59698,58716,837,122,19,4
"Ocupantes presentes (005)",205065,197073,6284,1350,283,75
"Departamento en edificio",,,,,,
"Viviendas particulares (007)",1086,1070,14,2,,
"Ocupantes presentes (008)",3349,3233,98,18,,
"Vivienda en quinta",,,,,,
"Viviendas particulares (010)",320,313,7,,,
"Ocupantes presentes (011)",1028,980,48,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (013)",1329,1310,14,4,1,
"Ocupantes presentes (014)",3952,3799,102,36,15,
"Choza o cabaña",,,,,,
"Viviendas particulares (016)",3882,3860,20,2,,
"Ocupantes presentes (017)",11663,11505,134,24,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (019)",17,17,,,,
"Ocupantes presentes (020)",55,55,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (022)",32,31,1,,,
"Ocupantes presentes (023)",77,73,4,,,
"Otro tipo",,,,,,
"Viviendas particulares (025)",10,10,,,,
"Ocupantes presentes (026)",26,26,,,,
,,,,,,
URBANA,,,,,,
"Viviendas particulares (028)",36907,35953,810,121,20,3
"Ocupantes presentes (029)",133064,125330,6069,1314,298,53
"Casa independiente",,,,,,
"Viviendas particulares (031)",34120,33209,774,115,19,3
"Ocupantes presentes (032)",124595,117182,5817,1260,283,53
"Departamento en edificio",,,,,,
"Viviendas particulares (034)",1086,1070,14,2,,
"Ocupantes presentes (035)",3349,3233,98,18,,
"Vivienda en quinta",,,,,,
"Viviendas particulares (037)",320,313,7,,,
"Ocupantes presentes (038)",1028,980,48,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (040)",1329,1310,14,4,1,
"Ocupantes presentes (041)",3952,3799,102,36,15,
"Choza o cabaña",,,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (046)",17,17,,,,
"Ocupantes presentes (047)",55,55,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (049)",28,27,1,,,
"Ocupantes presentes (050)",68,64,4,,,
"Otro tipo",,,,,,
"Viviendas particulares (052)",7,7,,,,
"Ocupantes presentes (053)",17,17,,,,
,,,,,,
RURAL,,,,,,
"Viviendas particulares (055)",29467,29374,83,9,,1
"Ocupantes presentes (056)",92151,91414,601,114,,22
"Casa independiente",,,,,,
"Viviendas particulares (058)",25578,25507,63,7,,1
"Ocupantes presentes (059)",80470,79891,467,90,,22
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (070)",3882,3860,20,2,,
"Ocupantes presentes (071)",11663,11505,134,24,,
"Vivienda improvisada",,,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (076)",4,4,,,,
"Ocupantes presentes (077)",9,9,,,,
"Otro tipo",,,,,,
"Viviendas particulares (079)",3,3,,,,
"Ocupantes presentes (080)",9,9,,,,
