"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia VILCAS HUAMAN (000)",6181,171,1665,2120,1466,759
"Empleado (001)",774,4,144,374,239,13
"Obrero (002)",1041,20,346,371,223,81
"Trabajador independiente (003)",2926,11,649,1022,736,508
"Empleador o patrono (004)",34,,13,10,4,7
"Trabajador familiar no remunerado (005)",1130,127,387,265,218,133
"Trabajador del hogar (006)",32,3,17,5,5,2
"Desocupado (008)",244,6,109,73,41,15
"Hombres (009)",4703,109,1252,1621,1122,599
"Empleado (010)",537,2,82,246,196,11
"Obrero (011)",826,14,289,292,175,56
"Trabajador independiente (012)",2381,8,514,843,590,426
"Empleador o patrono (013)",31,,13,9,2,7
"Trabajador familiar no remunerado (014)",734,82,273,173,122,84
"Trabajador del hogar (015)",5,,3,1,,1
"Desocupado (017)",189,3,78,57,37,14
"Mujeres (018)",1478,62,413,499,344,160
"Empleado (019)",237,2,62,128,43,2
"Obrero (020)",215,6,57,79,48,25
"Trabajador independiente (021)",545,3,135,179,146,82
"Empleador o patrono (022)",3,,,1,2,
"Trabajador familiar no remunerado (023)",396,45,114,92,96,49
"Trabajador del hogar (024)",27,3,14,4,5,1
"Desocupado (026)",55,3,31,16,4,1
,,,,,,
"URBANA (027)",2284,52,565,881,542,244
"Empleado (028)",581,4,105,297,167,8
"Obrero (029)",344,4,102,131,77,30
"Trabajador independiente (030)",991,5,222,367,235,162
"Empleador o patrono (031)",12,,2,3,2,5
"Trabajador familiar no remunerado (032)",259,34,80,61,48,36
"Trabajador del hogar (033)",18,2,11,3,2,
"Desocupado (035)",79,3,43,19,11,3
"Hombres (036)",1577,26,373,594,396,188
"Empleado (037)",385,2,54,188,135,6
"Obrero (038)",270,2,86,106,54,22
"Trabajador independiente (039)",721,2,150,258,178,133
"Empleador o patrono (040)",11,,2,3,1,5
"Trabajador familiar no remunerado (041)",139,19,50,29,21,20
"Trabajador del hogar (042)",4,,3,1,,
"Desocupado (044)",47,1,28,9,7,2
"Mujeres (045)",707,26,192,287,146,56
"Empleado (046)",196,2,51,109,32,2
"Obrero (047)",74,2,16,25,23,8
"Trabajador independiente (048)",270,3,72,109,57,29
"Empleador o patrono (049)",1,,,,1,
"Trabajador familiar no remunerado (050)",120,15,30,32,27,16
"Trabajador del hogar (051)",14,2,8,2,2,
"Desocupado (053)",32,2,15,10,4,1
,,,,,,
"RURAL (054)",3897,119,1100,1239,924,515
"Empleado (055)",193,,39,77,72,5
"Obrero (056)",697,16,244,240,146,51
"Trabajador independiente (057)",1935,6,427,655,501,346
"Empleador o patrono (058)",22,,11,7,2,2
"Trabajador familiar no remunerado (059)",871,93,307,204,170,97
"Trabajador del hogar (060)",14,1,6,2,3,2
"Desocupado (062)",165,3,66,54,30,12
"Hombres (063)",3126,83,879,1027,726,411
"Empleado (064)",152,,28,58,61,5
"Obrero (065)",556,12,203,186,121,34
"Trabajador independiente (066)",1660,6,364,585,412,293
"Empleador o patrono (067)",20,,11,6,1,2
"Trabajador familiar no remunerado (068)",595,63,223,144,101,64
"Trabajador del hogar (069)",1,,,,,1
"Desocupado (071)",142,2,50,48,30,12
"Mujeres (072)",771,36,221,212,198,104
"Empleado (073)",41,,11,19,11,
"Obrero (074)",141,4,41,54,25,17
"Trabajador independiente (075)",275,,63,70,89,53
"Empleador o patrono (076)",2,,,1,1,
"Trabajador familiar no remunerado (077)",276,30,84,60,69,33
"Trabajador del hogar (078)",13,1,6,2,3,1
"Desocupado (080)",23,1,16,6,,
