"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BONGARA (000)",10293,1305,1348,5494,203,1506,181,256
"Agric., ganadería, caza y silvicultura (001)",5972,20,792,3757,132,1271,,
"Pesca (002)",9,,,2,,7,,
"Explotación de minas y canteras (003)",67,14,51,2,,,,
"Industrias manufactureras (004)",274,6,63,181,16,8,,
"Suministro de electricidad, gas y agua (005)",6,2,3,,,1,,
"Construcción (006)",414,32,268,79,29,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1069,90,16,849,10,104,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",75,10,13,49,2,1,,
"Comercio al por mayor (009)",58,11,,44,,3,,
"Comercio al por menor (010)",936,69,3,756,8,100,,
"Hoteles y restaurantes (011)",199,41,14,128,3,13,,
"Trans., almac. y comunicaciones (012)",439,105,43,283,5,3,,
"Intermediación financiera (013)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (014)",181,136,24,17,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",246,220,26,,,,,
"Enseñanza (016)",425,416,,9,,,,
"Servicios sociales y de salud (017)",110,90,,20,,,,
"Otras activ. serv.comun.soc y personales (018)",120,49,26,32,2,11,,
"Hogares privados con servicio doméstico (019)",181,,,,,,181,
"Actividad economica no especificada (021)",320,79,22,135,3,81,,
"Desocupado (022)",256,,,,,,,256
"Hombres (023)",7692,800,1140,4460,170,933,2,187
"Agric., ganadería, caza y silvicultura (024)",5045,20,635,3402,111,877,,
"Pesca (025)",9,,,2,,7,,
"Explotación de minas y canteras (026)",60,10,49,1,,,,
"Industrias manufactureras (027)",206,4,48,139,12,3,,
"Suministro de electricidad, gas y agua (028)",6,2,3,,,1,,
"Construcción (029)",406,28,265,78,29,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",558,72,16,445,8,17,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",73,9,13,49,2,,,
"Comercio al por mayor (032)",35,6,,29,,,,
"Comercio al por menor (033)",450,57,3,367,6,17,,
"Hoteles y restaurantes (034)",36,7,5,21,,3,,
"Trans., almac. y comunicaciones (035)",423,91,43,281,5,3,,
"Intermediación financiera (036)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (037)",145,109,20,13,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",185,163,22,,,,,
"Enseñanza (039)",172,169,,3,,,,
"Servicios sociales y de salud (040)",50,34,,16,,,,
"Otras activ. serv.comun.soc y personales (041)",79,37,20,14,,8,,
"Hogares privados con servicio doméstico (042)",2,,,,,,2,
"Actividad economica no especificada (044)",120,51,14,45,2,8,,
"Desocupado (045)",187,,,,,,,187
"Mujeres (046)",2601,505,208,1034,33,573,179,69
"Agric., ganadería, caza y silvicultura (047)",927,,157,355,21,394,,
"Explotación de minas y canteras (049)",7,4,2,1,,,,
"Industrias manufactureras (050)",68,2,15,42,4,5,,
"Construcción (052)",8,4,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",511,18,,404,2,87,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,1,,,,1,,
"Comercio al por mayor (055)",23,5,,15,,3,,
"Comercio al por menor (056)",486,12,,389,2,83,,
"Hoteles y restaurantes (057)",163,34,9,107,3,10,,
"Trans., almac. y comunicaciones (058)",16,14,,2,,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",36,27,4,4,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",61,57,4,,,,,
"Enseñanza (062)",253,247,,6,,,,
"Servicios sociales y de salud (063)",60,56,,4,,,,
"Otras activ. serv.comun.soc y personales (064)",41,12,6,18,2,3,,
"Hogares privados con servicio doméstico (065)",179,,,,,,179,
"Actividad economica no especificada (067)",200,28,8,90,1,73,,
"Desocupado (068)",69,,,,,,,69
,,,,,,,,
"URBANA (069)",6448,1157,716,3297,152,769,157,200
"Agric., ganadería, caza y silvicultura (070)",2858,7,343,1836,88,584,,
"Pesca (071)",5,,,1,,4,,
"Explotación de minas y canteras (072)",26,8,17,1,,,,
"Industrias manufactureras (073)",221,4,52,144,15,6,,
"Suministro de electricidad, gas y agua (074)",6,2,3,,,1,,
"Construcción (075)",299,27,172,69,27,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",942,82,12,744,8,96,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",61,8,10,41,2,,,
"Comercio al por mayor (078)",47,8,,36,,3,,
"Comercio al por menor (079)",834,66,2,667,6,93,,
"Hoteles y restaurantes (080)",174,36,8,116,3,11,,
"Trans., almac. y comunicaciones (081)",354,98,31,218,4,3,,
"Intermediación financiera (082)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (083)",153,121,13,15,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",216,196,20,,,,,
"Enseñanza (085)",379,372,,7,,,,
"Servicios sociales y de salud (086)",94,79,,15,,,,
"Otras activ. serv.comun.soc y personales (087)",110,43,25,30,2,10,,
"Hogares privados con servicio doméstico (088)",157,,,,,,157,
"Actividad economica no especificada (090)",249,77,20,101,2,49,,
"Desocupado (091)",200,,,,,,,200
"Hombres (092)",4484,700,594,2504,127,415,1,143
"Agric., ganadería, caza y silvicultura (093)",2336,7,259,1628,75,367,,
"Pesca (094)",5,,,1,,4,,
"Explotación de minas y canteras (095)",22,5,16,1,,,,
"Industrias manufactureras (096)",164,2,40,109,11,2,,
"Suministro de electricidad, gas y agua (097)",6,2,3,,,1,,
"Construcción (098)",292,24,169,68,27,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",485,66,12,384,6,17,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",60,7,10,41,2,,,
"Comercio al por mayor (101)",28,5,,23,,,,
"Comercio al por menor (102)",397,54,2,320,4,17,,
"Hoteles y restaurantes (103)",30,5,4,19,,2,,
"Trans., almac. y comunicaciones (104)",339,84,31,217,4,3,,
"Intermediación financiera (105)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (106)",120,94,11,12,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",157,141,16,,,,,
"Enseñanza (108)",156,153,,3,,,,
"Servicios sociales y de salud (109)",45,33,,12,,,,
"Otras activ. serv.comun.soc y personales (110)",72,31,20,13,,8,,
"Hogares privados con servicio doméstico (111)",1,,,,,,1,
"Actividad economica no especificada (113)",108,50,13,37,1,7,,
"Desocupado (114)",143,,,,,,,143
"Mujeres (115)",1964,457,122,793,25,354,156,57
"Agric., ganadería, caza y silvicultura (116)",522,,84,208,13,217,,
"Explotación de minas y canteras (118)",4,3,1,,,,,
"Industrias manufactureras (119)",57,2,12,35,4,4,,
"Construcción (121)",7,3,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",457,16,,360,2,79,,
