"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHURCAMPA (000)",13078,1324,2608,6468,75,2538,65
"Conviviente (001)",2752,406,617,1337,17,364,11
"Separado(a) (002)",320,50,50,188,1,26,5
"Casado(a) (003)",6836,477,1338,3755,47,1212,7
"Viudo(a) (004)",698,14,114,469,4,93,4
"Divorciado(a) (005)",70,14,12,37,1,5,1
"Soltero(a) (006)",2402,363,477,682,5,838,37
"Hombres (008)",9167,817,2216,5055,58,1015,6
"Conviviente (009)",2022,261,546,1069,13,132,1
"Separado(a) (010)",117,17,25,65,,10,
"Casado(a) (011)",5075,336,1157,3236,41,305,
"Viudo(a) (012)",269,6,63,179,,21,
"Divorciado(a) (013)",46,11,10,24,1,,
"Soltero(a) (014)",1638,186,415,482,3,547,5
"Mujeres (016)",3911,507,392,1413,17,1523,59
"Conviviente (017)",730,145,71,268,4,232,10
"Separado(a) (018)",203,33,25,123,1,16,5
"Casado(a) (019)",1761,141,181,519,6,907,7
"Viudo(a) (020)",429,8,51,290,4,72,4
"Divorciado(a) (021)",24,3,2,13,,5,1
"Soltero(a) (022)",764,177,62,200,2,291,32
,,,,,,,
"URBANA (024)",3666,1042,976,1301,18,287,42
"Conviviente (025)",990,318,245,342,4,72,9
"Separado(a) (026)",130,43,18,61,1,4,3
"Casado(a) (027)",1563,373,484,587,9,107,3
"Viudo(a) (028)",137,11,22,88,2,11,3
"Divorciado(a) (029)",28,12,4,11,,,1
"Soltero(a) (030)",818,285,203,212,2,93,23
"Hombres (032)",2491,643,882,816,8,139,3
"Conviviente (033)",697,207,229,228,2,31,
"Separado(a) (034)",46,14,11,19,,2,
"Casado(a) (035)",1157,262,444,413,6,32,
"Viudo(a) (036)",39,5,10,21,,3,
"Divorciado(a) (037)",19,9,4,6,,,
"Soltero(a) (038)",533,146,184,129,,71,3
"Mujeres (040)",1175,399,94,485,10,148,39
"Conviviente (041)",293,111,16,114,2,41,9
"Separado(a) (042)",84,29,7,42,1,2,3
"Casado(a) (043)",406,111,40,174,3,75,3
"Viudo(a) (044)",98,6,12,67,2,8,3
"Divorciado(a) (045)",9,3,,5,,,1
"Soltero(a) (046)",285,139,19,83,2,22,20
,,,,,,,
"RURAL (048)",9412,282,1632,5167,57,2251,23
"Conviviente (049)",1762,88,372,995,13,292,2
"Separado(a) (050)",190,7,32,127,,22,2
"Casado(a) (051)",5273,104,854,3168,38,1105,4
"Viudo(a) (052)",561,3,92,381,2,82,1
"Divorciado(a) (053)",42,2,8,26,1,5,
"Soltero(a) (054)",1584,78,274,470,3,745,14
"Hombres (056)",6676,174,1334,4239,50,876,3
"Conviviente (057)",1325,54,317,841,11,101,1
"Separado(a) (058)",71,3,14,46,,8,
"Casado(a) (059)",3918,74,713,2823,35,273,
"Viudo(a) (060)",230,1,53,158,,18,
"Divorciado(a) (061)",27,2,6,18,1,,
"Soltero(a) (062)",1105,40,231,353,3,476,2
"Mujeres (064)",2736,108,298,928,7,1375,20
"Conviviente (065)",437,34,55,154,2,191,1
"Separado(a) (066)",119,4,18,81,,14,2
"Casado(a) (067)",1355,30,141,345,3,832,4
"Viudo(a) (068)",331,2,39,223,2,64,1
"Divorciado(a) (069)",15,,2,8,,5,
"Soltero(a) (070)",479,38,43,117,,269,12
