"CUADRO Nº 9: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA",,,,,,,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)","CAMIÓN-CISTERNA U OTRO SIMILAR",POZO,"RÍO, ACEQUIA, MANANTIAL O SIMILAR",VECINO,OTRO
,,,,,,,,,
"Provincia TOCACHE",,,,,,,,,
"Viviendas particulares (001)",17513,3123,754,146,16,4452,8587,355,80
"Ocupantes presentes (002)",68768,12363,3052,628,61,18758,32357,1246,303
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",12919,2373,568,108,7,3563,5944,299,57
"Ocupantes presentes (005)",52925,10001,2502,459,23,15198,23490,1049,203
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (007)",61,61,,,,,,,
"Ocupantes presentes (008)",158,158,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",801,634,157,,,,,10,
"Ocupantes presentes (011)",2498,2007,454,,,,,37,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",285,37,22,,,63,162,,1
"Ocupantes presentes (014)",948,135,75,,,288,447,,3
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",3360,,,37,8,794,2462,39,20
"Ocupantes presentes (017)",11960,,,167,28,3165,8370,137,93
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",43,6,4,,1,19,9,3,1
"Ocupantes presentes (020)",156,21,12,,10,67,32,12,2
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",34,12,3,1,,10,5,2,1
"Ocupantes presentes (023)",98,41,9,2,,29,10,5,2
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",10,,,,,3,5,2,
"Ocupantes presentes (026)",25,,,,,11,8,6,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",8446,2820,551,41,6,2146,2676,175,31
"Ocupantes presentes (029)",34110,11024,2122,189,26,9269,10761,597,122
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",7230,2070,365,41,5,2057,2504,160,28
"Ocupantes presentes (032)",30268,8662,1572,189,16,8892,10280,542,115
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (034)",61,61,,,,,,,
"Ocupantes presentes (035)",158,158,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",801,634,157,,,,,10,
"Ocupantes presentes (038)",2498,2007,454,,,,,37,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",285,37,22,,,63,162,,1
"Ocupantes presentes (041)",948,135,75,,,288,447,,3
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",43,6,4,,1,19,9,3,1
"Ocupantes presentes (047)",156,21,12,,10,67,32,12,2
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",22,12,3,,,5,1,,1
"Ocupantes presentes (050)",68,41,9,,,14,2,,2
"Otro tipo",,,,,,,,,
"Viviendas particulares (052)",4,,,,,2,,2,
"Ocupantes presentes (053)",14,,,,,8,,6,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",9067,303,203,105,10,2306,5911,180,49
"Ocupantes presentes (056)",34658,1339,930,439,35,9489,21596,649,181
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",5689,303,203,67,2,1506,3440,139,29
"Ocupantes presentes (059)",22657,1339,930,270,7,6306,13210,507,88
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",3360,,,37,8,794,2462,39,20
"Ocupantes presentes (071)",11960,,,167,28,3165,8370,137,93
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",12,,,1,,5,4,2,
"Ocupantes presentes (077)",30,,,2,,15,8,5,
"Otro tipo",,,,,,,,,
"Viviendas particulares (079)",6,,,,,1,5,,
"Ocupantes presentes (080)",11,,,,,3,8,,
