"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PARINACOCHAS (000)",10001,2025,1811,4470,98,1407,190
"Agric., ganadería, caza y silvicultura (001)",4469,9,776,2471,52,1161,
"Pesca (002)",1,,1,,,,
"Explotación de minas y canteras (003)",986,60,372,542,4,8,
"Industrias manufactureras (004)",317,7,103,166,8,33,
"Suministro de electricidad, gas y agua (005)",20,10,10,,,,
"Construcción (006)",400,25,291,61,6,17,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",883,62,20,698,8,95,
"Venta, mant.y rep. veh.autom.y motoc. (008)",43,4,15,21,,3,
"Comercio al por mayor (009)",18,3,,12,,3,
"Comercio al por menor (010)",822,55,5,665,8,89,
"Hoteles y restaurantes (011)",248,69,18,135,8,18,
"Trans., almac. y comunicaciones (012)",255,77,47,126,2,3,
"Intermediación financiera (013)",13,12,,,1,,
"Activid.inmobil., empres. y alquileres (014)",138,96,18,21,3,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",298,252,46,,,,
"Enseñanza (016)",1077,1004,,72,,1,
"Servicios sociales y de salud (017)",191,175,2,12,2,,
"Otras activ. serv.comun.soc y personales (018)",109,40,7,54,2,6,
"Hogares privados con servicio doméstico (019)",190,,,,,,190
"Actividad economica no especificada (021)",406,127,100,112,2,65,
"Hombres (022)",6788,1188,1584,3200,73,722,21
"Agric., ganadería, caza y silvicultura (023)",3233,6,607,1963,44,613,
"Pesca (024)",1,,1,,,,
"Explotación de minas y canteras (025)",908,50,355,491,4,8,
"Industrias manufactureras (026)",228,4,96,99,5,24,
"Suministro de electricidad, gas y agua (027)",19,9,10,,,,
"Construcción (028)",388,21,287,58,6,16,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",373,29,19,299,4,22,
"Venta, mant.y rep. veh.autom.y motoc. (030)",40,3,15,20,,2,
"Comercio al por mayor (031)",8,1,,7,,,
"Comercio al por menor (032)",325,25,4,272,4,20,
"Hoteles y restaurantes (033)",65,19,12,29,2,3,
"Trans., almac. y comunicaciones (034)",243,72,45,121,2,3,
"Intermediación financiera (035)",7,6,,,1,,
"Activid.inmobil., empres. y alquileres (036)",107,71,16,19,1,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",231,188,43,,,,
"Enseñanza (038)",573,548,,25,,,
"Servicios sociales y de salud (039)",72,61,2,8,1,,
"Otras activ. serv.comun.soc y personales (040)",60,22,3,30,1,4,
"Hogares privados con servicio doméstico (041)",21,,,,,,21
"Actividad economica no especificada (043)",259,82,88,58,2,29,
"Mujeres (044)",3213,837,227,1270,25,685,169
"Agric., ganadería, caza y silvicultura (045)",1236,3,169,508,8,548,
"Explotación de minas y canteras (047)",78,10,17,51,,,
"Industrias manufactureras (048)",89,3,7,67,3,9,
"Suministro de electricidad, gas y agua (049)",1,1,,,,,
"Construcción (050)",12,4,4,3,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",510,33,1,399,4,73,
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,1,,1,,1,
"Comercio al por mayor (053)",10,2,,5,,3,
"Comercio al por menor (054)",497,30,1,393,4,69,
"Hoteles y restaurantes (055)",183,50,6,106,6,15,
"Trans., almac. y comunicaciones (056)",12,5,2,5,,,
"Intermediación financiera (057)",6,6,,,,,
"Activid.inmobil., empres. y alquileres (058)",31,25,2,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",67,64,3,,,,
"Enseñanza (060)",504,456,,47,,1,
"Servicios sociales y de salud (061)",119,114,,4,1,,
"Otras activ. serv.comun.soc y personales (062)",49,18,4,24,1,2,
"Hogares privados con servicio doméstico (063)",169,,,,,,169
"Actividad economica no especificada (065)",147,45,12,54,,36,
,,,,,,,
"URBANA (066)",6061,1711,991,2602,50,543,164
"Agric., ganadería, caza y silvicultura (067)",1796,7,399,996,17,377,
"Explotación de minas y canteras (069)",707,19,211,467,2,8,
"Industrias manufactureras (070)",198,5,60,108,5,20,
"Suministro de electricidad, gas y agua (071)",14,9,5,,,,
"Construcción (072)",232,17,168,40,3,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",712,53,6,561,8,84,
"Venta, mant.y rep. veh.autom.y motoc. (074)",28,3,4,18,,3,
"Comercio al por mayor (075)",16,3,,10,,3,
"Comercio al por menor (076)",668,47,2,533,8,78,
"Hoteles y restaurantes (077)",179,43,4,116,8,8,
"Trans., almac. y comunicaciones (078)",197,53,29,112,1,2,
"Intermediación financiera (079)",12,11,,,1,,
"Activid.inmobil., empres. y alquileres (080)",88,63,5,18,2,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",262,231,31,,,,
"Enseñanza (082)",951,895,,55,,1,
"Servicios sociales y de salud (083)",181,168,2,10,1,,
"Otras activ. serv.comun.soc y personales (084)",94,34,4,49,2,5,
"Hogares privados con servicio doméstico (085)",164,,,,,,164
"Actividad economica no especificada (087)",274,103,67,70,,34,
"Hombres (088)",3920,968,860,1787,28,260,17
"Agric., ganadería, caza y silvicultura (089)",1310,6,303,793,12,196,
"Explotación de minas y canteras (091)",638,15,196,417,2,8,
"Industrias manufactureras (092)",145,3,57,68,2,15,
"Suministro de electricidad, gas y agua (093)",14,9,5,,,,
"Construcción (094)",225,13,166,39,3,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",288,23,6,236,4,19,
"Venta, mant.y rep. veh.autom.y motoc. (096)",25,2,4,17,,2,
"Comercio al por mayor (097)",7,1,,6,,,
"Comercio al por menor (098)",256,20,2,213,4,17,
"Hoteles y restaurantes (099)",33,7,1,22,2,1,
"Trans., almac. y comunicaciones (100)",185,48,27,107,1,2,
"Intermediación financiera (101)",6,5,,,1,,
"Activid.inmobil., empres. y alquileres (102)",65,44,5,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",200,169,31,,,,
"Enseñanza (104)",503,487,,16,,,
"Servicios sociales y de salud (105)",65,56,2,7,,,
"Otras activ. serv.comun.soc y personales (106)",54,20,2,28,1,3,
"Hogares privados con servicio doméstico (107)",17,,,,,,17
"Actividad economica no especificada (109)",172,63,59,38,,12,
"Mujeres (110)",2141,743,131,815,22,283,147
"Agric., ganadería, caza y silvicultura (111)",486,1,96,203,5,181,
"Explotación de minas y canteras (113)",69,4,15,50,,,
"Industrias manufactureras (114)",53,2,3,40,3,5,
"Construcción (116)",7,4,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",424,30,,325,4,65,
"Venta, mant.y rep. veh.autom.y motoc. (118)",3,1,,1,,1,
"Comercio al por mayor (119)",9,2,,4,,3,
"Comercio al por menor (120)",412,27,,320,4,61,
"Hoteles y restaurantes (121)",146,36,3,94,6,7,
"Trans., almac. y comunicaciones (122)",12,5,2,5,,,
"Intermediación financiera (123)",6,6,,,,,
"Activid.inmobil., empres. y alquileres (124)",23,19,,2,2,,
