"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia SANDIA",,,,
"Viviendas particulares (001)",3358,1202,1806,350
"Ocupantes presentes (002)",12411,4474,6672,1265
"Casa independiente",,,,
"Viviendas particulares (004)",3029,1061,1639,329
"Ocupantes presentes (005)",11486,4051,6231,1204
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",11,11,,
"Ocupantes presentes (011)",22,22,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",278,118,150,10
"Ocupantes presentes (014)",763,360,384,19
"Choza o cabaña",,,,
"Viviendas particulares (016)",6,,,6
"Ocupantes presentes (017)",24,,,24
"Vivienda improvisada",,,,
"Viviendas particulares (019)",29,12,14,3
"Ocupantes presentes (020)",111,41,54,16
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",5,,3,2
"Ocupantes presentes (023)",5,,3,2
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",3038,1072,1673,293
"Ocupantes presentes (029)",11252,3979,6195,1078
"Casa independiente",,,,
"Viviendas particulares (031)",2739,936,1526,277
"Ocupantes presentes (032)",10414,3572,5804,1038
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",11,11,,
"Ocupantes presentes (038)",22,22,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",256,113,133,10
"Ocupantes presentes (041)",706,344,343,19
"Choza o cabaña",,,,
"Viviendas particulares (043)",2,,,2
"Ocupantes presentes (044)",4,,,4
"Vivienda improvisada",,,,
"Viviendas particulares (046)",26,12,11,3
"Ocupantes presentes (047)",102,41,45,16
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",4,,3,1
"Ocupantes presentes (050)",4,,3,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",320,130,133,57
"Ocupantes presentes (056)",1159,495,477,187
"Casa independiente",,,,
"Viviendas particulares (058)",290,125,113,52
"Ocupantes presentes (059)",1072,479,427,166
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",22,5,17,
"Ocupantes presentes (068)",57,16,41,
"Choza o cabaña",,,,
"Viviendas particulares (070)",4,,,4
"Ocupantes presentes (071)",20,,,20
"Vivienda improvisada",,,,
"Viviendas particulares (073)",3,,3,
"Ocupantes presentes (074)",9,,9,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,,,1
"Ocupantes presentes (077)",1,,,1
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1937,935,909,93
"Ocupantes presentes (110)",7034,3511,3206,317
"Casa independiente",,,,
"Viviendas particulares (112)",1617,794,743,80
"Ocupantes presentes (113)",6136,3088,2766,282
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",11,11,,
"Ocupantes presentes (119)",22,22,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",278,118,150,10
"Ocupantes presentes (122)",763,360,384,19
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",29,12,14,3
"Ocupantes presentes (128)",111,41,54,16
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",2,,2,
"Ocupantes presentes (131)",2,,2,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1717,848,820,49
"Ocupantes presentes (137)",6264,3202,2890,172
"Casa independiente",,,,
"Viviendas particulares (139)",1422,712,674,36
"Ocupantes presentes (140)",5432,2795,2500,137
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",11,11,,
"Ocupantes presentes (146)",22,22,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",256,113,133,10
"Ocupantes presentes (149)",706,344,343,19
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",26,12,11,3
"Ocupantes presentes (155)",102,41,45,16
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",2,,2,
"Ocupantes presentes (158)",2,,2,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",220,87,89,44
"Ocupantes presentes (164)",770,309,316,145
"Casa independiente",,,,
"Viviendas particulares (166)",195,82,69,44
"Ocupantes presentes (167)",704,293,266,145
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",22,5,17,
"Ocupantes presentes (176)",57,16,41,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",3,,3,
"Ocupantes presentes (182)",9,,9,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1421,267,897,257
"Ocupantes presentes (218)",5377,963,3466,948
"Casa independiente",,,,
"Viviendas particulares (220)",1412,267,896,249
"Ocupantes presentes (221)",5350,963,3465,922
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",6,,,6
"Ocupantes presentes (233)",24,,,24
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",3,,1,2
"Ocupantes presentes (239)",3,,1,2
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1321,224,853,244
"Ocupantes presentes (245)",4988,777,3305,906
"Casa independiente",,,,
"Viviendas particulares (247)",1317,224,852,241
"Ocupantes presentes (248)",4982,777,3304,901
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",2,,,2
"Ocupantes presentes (260)",4,,,4
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",2,,1,1
"Ocupantes presentes (266)",2,,1,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",100,43,44,13
"Ocupantes presentes (272)",389,186,161,42
"Casa independiente",,,,
"Viviendas particulares (274)",95,43,44,8
"Ocupantes presentes (275)",368,186,161,21
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",4,,,4
"Ocupantes presentes (287)",20,,,20
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (292)",1,,,1
"Ocupantes presentes (293)",1,,,1
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
