"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia LAURICOCHA (000)",24182,4835,4282,4640,3870,2781,3774
"Conviviente (001)",6355,74,1040,2356,1670,740,475
"Separado(a) (002)",744,8,124,194,171,112,135
"Casado(a) (003)",6305,14,128,854,1582,1643,2084
"Viudo(a) (004)",1171,,11,38,72,146,904
"Divorciado(a) (005)",71,,6,11,16,7,31
"Soltero(a) (006)",9536,4739,2973,1187,359,133,145
"Hombres (008)",12573,2580,2253,2431,2034,1444,1831
"Conviviente (009)",3314,23,406,1257,940,417,271
"Separado(a) (010)",193,3,14,38,56,34,48
"Casado(a) (011)",3362,6,46,412,824,877,1197
"Viudo(a) (012)",313,,2,10,18,40,243
"Divorciado(a) (013)",34,,1,6,12,1,14
"Soltero(a) (014)",5357,2548,1784,708,184,75,58
"Mujeres (016)",11609,2255,2029,2209,1836,1337,1943
"Conviviente (017)",3041,51,634,1099,730,323,204
"Separado(a) (018)",551,5,110,156,115,78,87
"Casado(a) (019)",2943,8,82,442,758,766,887
"Viudo(a) (020)",858,,9,28,54,106,661
"Divorciado(a) (021)",37,,5,5,4,6,17
"Soltero(a) (022)",4179,2191,1189,479,175,58,87
,,,,,,,
"URBANA (024)",5640,1120,1001,1006,882,645,986
"Conviviente (025)",1247,23,201,448,352,138,85
"Separado(a) (026)",174,1,17,47,36,25,48
"Casado(a) (027)",1576,6,35,205,358,404,568
"Viudo(a) (028)",282,,,9,22,32,219
"Divorciado(a) (029)",20,,,4,4,1,11
"Soltero(a) (030)",2341,1090,748,293,110,45,55
"Hombres (032)",2781,622,509,465,432,300,453
"Conviviente (033)",593,4,70,210,190,71,48
"Separado(a) (034)",35,,1,11,6,4,13
"Casado(a) (035)",786,3,8,82,171,198,324
"Viudo(a) (036)",57,,,3,5,7,42
"Divorciado(a) (037)",11,,,2,3,,6
"Soltero(a) (038)",1299,615,430,157,57,20,20
"Mujeres (040)",2859,498,492,541,450,345,533
"Conviviente (041)",654,19,131,238,162,67,37
"Separado(a) (042)",139,1,16,36,30,21,35
"Casado(a) (043)",790,3,27,123,187,206,244
"Viudo(a) (044)",225,,,6,17,25,177
"Divorciado(a) (045)",9,,,2,1,1,5
"Soltero(a) (046)",1042,475,318,136,53,25,35
,,,,,,,
"RURAL (048)",18542,3715,3281,3634,2988,2136,2788
"Conviviente (049)",5108,51,839,1908,1318,602,390
"Separado(a) (050)",570,7,107,147,135,87,87
"Casado(a) (051)",4729,8,93,649,1224,1239,1516
"Viudo(a) (052)",889,,11,29,50,114,685
"Divorciado(a) (053)",51,,6,7,12,6,20
"Soltero(a) (054)",7195,3649,2225,894,249,88,90
"Hombres (056)",9792,1958,1744,1966,1602,1144,1378
"Conviviente (057)",2721,19,336,1047,750,346,223
"Separado(a) (058)",158,3,13,27,50,30,35
"Casado(a) (059)",2576,3,38,330,653,679,873
"Viudo(a) (060)",256,,2,7,13,33,201
"Divorciado(a) (061)",23,,1,4,9,1,8
"Soltero(a) (062)",4058,1933,1354,551,127,55,38
"Mujeres (064)",8750,1757,1537,1668,1386,992,1410
"Conviviente (065)",2387,32,503,861,568,256,167
"Separado(a) (066)",412,4,94,120,85,57,52
"Casado(a) (067)",2153,5,55,319,571,560,643
"Viudo(a) (068)",633,,9,22,37,81,484
"Divorciado(a) (069)",28,,5,3,3,5,12
"Soltero(a) (070)",3137,1716,871,343,122,33,52
