"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia JULCAN (000)",7850,483,468,5359,43,1431,66
"Conviviente (001)",3198,153,175,2611,16,229,14
"Separado(a) (002)",157,22,12,100,1,15,7
"Casado(a) (003)",2123,155,108,1686,20,141,13
"Viudo(a) (004)",244,8,13,200,1,19,3
"Divorciado(a) (005)",13,,2,10,1,,
"Soltero(a) (006)",2115,145,158,752,4,1027,29
"Hombres (008)",6970,217,416,5087,42,1201,7
"Conviviente (009)",2925,70,164,2530,16,144,1
"Separado(a) (010)",80,2,4,71,,3,
"Casado(a) (011)",1910,82,100,1622,20,85,1
"Viudo(a) (012)",199,1,6,185,1,6,
"Divorciado(a) (013)",10,,1,8,1,,
"Soltero(a) (014)",1846,62,141,671,4,963,5
"Mujeres (016)",880,266,52,272,1,230,59
"Conviviente (017)",273,83,11,81,,85,13
"Separado(a) (018)",77,20,8,29,1,12,7
"Casado(a) (019)",213,73,8,64,,56,12
"Viudo(a) (020)",45,7,7,15,,13,3
"Divorciado(a) (021)",3,,1,2,,,
"Soltero(a) (022)",269,83,17,81,,64,24
,,,,,,,
"URBANA (024)",1155,241,176,615,26,71,26
"Conviviente (025)",410,67,60,259,7,13,4
"Separado(a) (026)",41,10,5,19,1,2,4
"Casado(a) (027)",384,83,52,215,14,14,6
"Viudo(a) (028)",22,1,8,10,,2,1
"Divorciado(a) (029)",5,,2,2,1,,
"Soltero(a) (030)",293,80,49,110,3,40,11
"Hombres (032)",842,131,152,483,25,50,1
"Conviviente (033)",325,36,54,224,7,4,
"Separado(a) (034)",4,2,,2,,,
"Casado(a) (035)",306,59,48,177,14,8,
"Viudo(a) (036)",12,1,3,7,,1,
"Divorciado(a) (037)",2,,1,,1,,
"Soltero(a) (038)",193,33,46,73,3,37,1
"Mujeres (040)",313,110,24,132,1,21,25
"Conviviente (041)",85,31,6,35,,9,4
"Separado(a) (042)",37,8,5,17,1,2,4
"Casado(a) (043)",78,24,4,38,,6,6
"Viudo(a) (044)",10,,5,3,,1,1
"Divorciado(a) (045)",3,,1,2,,,
"Soltero(a) (046)",100,47,3,37,,3,10
,,,,,,,
"RURAL (048)",6695,242,292,4744,17,1360,40
"Conviviente (049)",2788,86,115,2352,9,216,10
"Separado(a) (050)",116,12,7,81,,13,3
"Casado(a) (051)",1739,72,56,1471,6,127,7
"Viudo(a) (052)",222,7,5,190,1,17,2
"Divorciado(a) (053)",8,,,8,,,
"Soltero(a) (054)",1822,65,109,642,1,987,18
"Hombres (056)",6128,86,264,4604,17,1151,6
"Conviviente (057)",2600,34,110,2306,9,140,1
"Separado(a) (058)",76,,4,69,,3,
"Casado(a) (059)",1604,23,52,1445,6,77,1
"Viudo(a) (060)",187,,3,178,1,5,
"Divorciado(a) (061)",8,,,8,,,
"Soltero(a) (062)",1653,29,95,598,1,926,4
"Mujeres (064)",567,156,28,140,,209,34
"Conviviente (065)",188,52,5,46,,76,9
"Separado(a) (066)",40,12,3,12,,10,3
"Casado(a) (067)",135,49,4,26,,50,6
"Viudo(a) (068)",35,7,2,12,,12,2
"Soltero(a) (070)",169,36,14,44,,61,14
