"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUAYLAS (000)",16819,2281,3067,7862,255,2417,215,722
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",49,47,,,2,,,
"Profes., científicos e intelectuales (002)",1043,882,,145,15,1,,
"Técnicos de nivel medio y trab. asimilados (003)",372,244,,105,18,5,,
"Jefes y empleados de oficina (004)",423,417,,,,6,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1623,254,19,1155,25,170,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",5195,3,1,5037,154,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",735,,333,356,23,23,,
"Obreros construc.,conf.,papel, fab., instr. (008)",983,97,289,576,12,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",5317,226,2352,418,2,2104,215,
"Otra (010)",87,87,,,,,,
"Ocupaciñn no especificada (011)",270,24,73,70,4,99,,
"Desocupado (012)",722,,,,,,,722
"Hombres (013)",12259,1301,2508,6281,216,1380,5,568
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",36,34,,,2,,,
"Profes., científicos e intelectuales (015)",526,428,,84,14,,,
"Técnicos de nivel medio y trab. asimilados (016)",227,135,,78,13,1,,
"Jefes y empleados de oficina (017)",209,206,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",632,158,10,410,13,41,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",4794,3,1,4650,140,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",662,,307,315,21,19,,
"Obreros construc.,conf.,papel, fab., instr. (021)",969,97,283,570,10,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",3470,147,1876,158,1,1283,5,
"Otra (023)",85,85,,,,,,
"Ocupaciñn no especificada (024)",81,8,31,16,2,24,,
"Desocupado (025)",568,,,,,,,568
"Mujeres (026)",4560,980,559,1581,39,1037,210,154
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",13,13,,,,,,
"Profes., científicos e intelectuales (028)",517,454,,61,1,1,,
"Técnicos de nivel medio y trab. asimilados (029)",145,109,,27,5,4,,
"Jefes y empleados de oficina (030)",214,211,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",991,96,9,745,12,129,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",401,,,387,14,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",73,,26,41,2,4,,
"Obreros construc.,conf.,papel, fab., instr. (034)",14,,6,6,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1847,79,476,260,1,821,210,
"Otra (036)",2,2,,,,,,
"Ocupaciñn no especificada (037)",189,16,42,54,2,75,,
"Desocupado (038)",154,,,,,,,154
,,,,,,,,
"URBANA (039)",6988,1915,1191,2825,90,434,164,369
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",40,38,,,2,,,
"Profes., científicos e intelectuales (041)",908,766,,128,13,1,,
"Técnicos de nivel medio y trab. asimilados (042)",307,211,,79,13,4,,
"Jefes y empleados de oficina (043)",345,340,,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1296,215,12,921,20,128,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",617,1,,603,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",508,,205,272,17,14,,
"Obreros construc.,conf.,papel, fab., instr. (047)",720,78,198,436,7,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1716,172,764,346,1,269,164,
"Otra (049)",81,81,,,,,,
"Ocupaciñn no especificada (050)",81,13,12,40,4,12,,
"Desocupado (051)",369,,,,,,,369
"Hombres (052)",4333,1063,944,1788,69,212,2,255
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",30,28,,,2,,,
"Profes., científicos e intelectuales (054)",447,361,,74,12,,,
"Técnicos de nivel medio y trab. asimilados (055)",178,113,,55,9,1,,
"Jefes y empleados de oficina (056)",160,158,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",518,136,8,330,10,34,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",534,1,,522,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",455,,186,242,17,10,,
"Obreros construc.,conf.,papel, fab., instr. (060)",708,78,192,432,5,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",945,105,555,123,1,159,2,
"Otra (062)",79,79,,,,,,
"Ocupaciñn no especificada (063)",24,4,3,10,2,5,,
"Desocupado (064)",255,,,,,,,255
"Mujeres (065)",2655,852,247,1037,21,222,162,114
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",10,10,,,,,,
"Profes., científicos e intelectuales (067)",461,405,,54,1,1,,
"Técnicos de nivel medio y trab. asimilados (068)",129,98,,24,4,3,,
"Jefes y empleados de oficina (069)",185,182,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",778,79,4,591,10,94,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",83,,,81,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",53,,19,30,,4,,
"Obreros construc.,conf.,papel, fab., instr. (073)",12,,6,4,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",771,67,209,223,,110,162,
"Otra (075)",2,2,,,,,,
"Ocupaciñn no especificada (076)",57,9,9,30,2,7,,
"Desocupado (077)",114,,,,,,,114
,,,,,,,,
"RURAL (078)",9831,366,1876,5037,165,1983,51,353
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,9,,,,,,
"Profes., científicos e intelectuales (080)",135,116,,17,2,,,
"Técnicos de nivel medio y trab. asimilados (081)",65,33,,26,5,1,,
"Jefes y empleados de oficina (082)",78,77,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",327,39,7,234,5,42,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",4578,2,1,4434,141,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",227,,128,84,6,9,,
"Obreros construc.,conf.,papel, fab., instr. (086)",263,19,91,140,5,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",3601,54,1588,72,1,1835,51,
"Otra (088)",6,6,,,,,,
"Ocupaciñn no especificada (089)",189,11,61,30,,87,,
"Desocupado (090)",353,,,,,,,353
"Hombres (091)",7926,238,1564,4493,147,1168,3,313
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,6,,,,,,
"Profes., científicos e intelectuales (093)",79,67,,10,2,,,
"Técnicos de nivel medio y trab. asimilados (094)",49,22,,23,4,,,
"Jefes y empleados de oficina (095)",49,48,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",114,22,2,80,3,7,,
