"CUADRO Nº 1: POBLACIÓN TOTAL, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia MAYNAS (000)",492992,138237,80291,30803,245528
"Menos de 1 año (001)",12985,7810,1711,556,2947
"De 1 a 14 años (002)",158810,79057,23940,7239,49023
"De 15 a 29 años (003)",145661,28678,16754,10932,89712
"De 30 a 44 años (004)",89786,12720,18304,5925,53350
"De 45 a 64 años (005)",64663,7412,15040,4725,37881
"De 65 y mas años (006)",21087,2560,4542,1426,12615
"Hombres (008)",248695,64923,39066,17574,128219
"Menos de 1 año (009)",6592,3935,882,271,1519
"De 1 a 14 años (010)",80879,40251,12227,3694,24917
"De 15 a 29 años (011)",72549,11437,7795,6612,46970
"De 30 a 44 años (012)",44390,4720,8289,3421,28257
"De 45 a 64 años (013)",33838,3363,7547,2828,20364
"De 65 y mas años (014)",10447,1217,2326,748,6192
"Mujeres (016)",244297,73314,41225,13229,117309
"Menos de 1 año (017)",6393,3875,829,285,1428
"De 1 a 14 años (018)",77931,38806,11713,3545,24106
"De 15 a 29 años (019)",73112,17241,8959,4320,42742
"De 30 a 44 años (020)",45396,8000,10015,2504,25093
"De 45 a 64 años (021)",30825,4049,7493,1897,17517
"De 65 y mas años (022)",10640,1343,2216,678,6423
,,,,,
"URBANA (024)",392682,90426,76961,29107,197876
"Menos de 1 año (025)",9693,5398,1622,526,2186
"De 1 a 14 años (026)",118960,50418,22936,6812,39202
"De 15 a 29 años (027)",120324,19716,16026,10102,74800
"De 30 a 44 años (028)",73859,8465,17441,5714,42730
"De 45 a 64 años (029)",52949,4743,14531,4584,29471
"De 65 y mas años (030)",16897,1686,4405,1369,9487
"Hombres (032)",194311,41164,37292,16377,100423
"Menos de 1 año (033)",4982,2777,843,257,1120
"De 1 a 14 años (034)",60389,25599,11726,3463,19788
"De 15 a 29 años (035)",58545,7297,7446,5917,38064
"De 30 a 44 años (036)",35457,2795,7823,3294,21824
"De 45 a 64 años (037)",26965,1973,7218,2734,15294
"De 65 y mas años (038)",7973,723,2236,712,4333
"Mujeres (040)",198371,49262,39669,12730,97453
"Menos de 1 año (041)",4711,2621,779,269,1066
"De 1 a 14 años (042)",58571,24819,11210,3349,19414
"De 15 a 29 años (043)",61779,12419,8580,4185,36736
"De 30 a 44 años (044)",38402,5670,9618,2420,20906
"De 45 a 64 años (045)",25984,2770,7313,1850,14177
"De 65 y mas años (046)",8924,963,2169,657,5154
,,,,,
"RURAL (048)",100310,47811,3330,1696,47652
"Menos de 1 año (049)",3292,2412,89,30,761
"De 1 a 14 años (050)",39850,28639,1004,427,9821
"De 15 a 29 años (051)",25337,8962,728,830,14912
"De 30 a 44 años (052)",15927,4255,863,211,10620
"De 45 a 64 años (053)",11714,2669,509,141,8410
"De 65 y mas años (054)",4190,874,137,57,3128
"Hombres (056)",54384,23759,1774,1197,27796
"Menos de 1 año (057)",1610,1158,39,14,399
"De 1 a 14 años (058)",20490,14652,501,231,5129
"De 15 a 29 años (059)",14004,4140,349,695,8906
"De 30 a 44 años (060)",8933,1925,466,127,6433
"De 45 a 64 años (061)",6873,1390,329,94,5070
"De 65 y mas años (062)",2474,494,90,36,1859
"Mujeres (064)",45926,24052,1556,499,19856
"Menos de 1 año (065)",1682,1254,50,16,362
"De 1 a 14 años (066)",19360,13987,503,196,4692
"De 15 a 29 años (067)",11333,4822,379,135,6006
"De 30 a 44 años (068)",6994,2330,397,84,4187
"De 45 a 64 años (069)",4841,1279,180,47,3340
"De 65 y mas años (070)",1716,380,47,21,1269
