"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia JAUJA (000)",1821,502,1319
"Sin nivel (001)",42,8,34
"Educación inicial (002)",3,1,2
"Primaria (003)",344,54,290
"Secundaria (004)",868,261,607
"Superior no univ. incompleta (005)",118,45,73
"Superior no univ. completa (006)",250,76,174
"Superior univ. incompleta (007)",44,12,32
"Superior univ. completa (008)",152,45,107
"De 14 a 29 años (010)",964,397,567
"Sin nivel (011)",7,3,4
"Educación inicial (012)",3,1,2
"Primaria (013)",107,37,70
"Secundaria (014)",511,218,293
"Superior no univ. incompleta (015)",75,33,42
"Superior no univ. completa (016)",162,63,99
"Superior univ. incompleta (017)",24,10,14
"Superior univ. completa (018)",75,32,43
"De 30 a 44 años (020)",506,95,411
"Sin nivel (021)",15,5,10
"Primaria (023)",109,16,93
"Secundaria (024)",213,37,176
"Superior no univ. incompleta (025)",36,11,25
"Superior no univ. completa (026)",75,13,62
"Superior univ. incompleta (027)",8,2,6
"Superior univ. completa (028)",50,11,39
"De 45 a 64 años (030)",293,10,283
"Sin nivel (031)",14,,14
"Primaria (033)",90,1,89
"Secundaria (034)",134,6,128
"Superior no univ. incompleta (035)",5,1,4
"Superior no univ. completa (036)",12,,12
"Superior univ. incompleta (037)",12,,12
"Superior univ. completa (038)",26,2,24
"De 65 y más años (040)",58,,58
"Sin nivel (041)",6,,6
"Primaria (043)",38,,38
"Secundaria (044)",10,,10
"Superior no univ. incompleta (045)",2,,2
"Superior no univ. completa (046)",1,,1
"Superior univ. completa (048)",1,,1
,,,
"AREA URBANA (050)",1399,353,1046
"Sin nivel (051)",27,2,25
"Educación inicial (052)",1,,1
"Primaria (053)",223,24,199
"Secundaria (054)",647,170,477
"Superior no univ. incompleta (055)",107,39,68
"Superior no univ. completa (056)",217,66,151
"Superior univ. incompleta (057)",36,10,26
"Superior univ. completa (058)",141,42,99
"De 14 a 29 años (060)",720,274,446
"Sin nivel (061)",2,,2
"Educación inicial (062)",1,,1
"Primaria (063)",64,16,48
"Secundaria (064)",359,139,220
"Superior no univ. incompleta (065)",66,28,38
"Superior no univ. completa (066)",138,53,85
"Superior univ. incompleta (067)",21,8,13
"Superior univ. completa (068)",69,30,39
"De 30 a 44 años (070)",411,72,339
"Sin nivel (071)",8,2,6
"Primaria (073)",76,8,68
"Secundaria (074)",172,27,145
"Superior no univ. incompleta (075)",34,10,24
"Superior no univ. completa (076)",69,13,56
"Superior univ. incompleta (077)",6,2,4
"Superior univ. completa (078)",46,10,36
"De 45 a 64 años (080)",223,7,216
"Sin nivel (081)",11,,11
"Primaria (083)",57,,57
"Secundaria (084)",107,4,103
"Superior no univ. incompleta (085)",5,1,4
"Superior no univ. completa (086)",9,,9
"Superior univ. incompleta (087)",9,,9
"Superior univ. completa (088)",25,2,23
"De 65 y más años (090)",45,,45
"Sin nivel (091)",6,,6
"Primaria (093)",26,,26
"Secundaria (094)",9,,9
"Superior no univ. incompleta (095)",2,,2
"Superior no univ. completa (096)",1,,1
"Superior univ. completa (098)",1,,1
,,,
"AREA RURAL (100)",422,149,273
"Sin nivel (101)",15,6,9
"Educación inicial (102)",2,1,1
"Primaria (103)",121,30,91
"Secundaria (104)",221,91,130
"Superior no univ. incompleta (105)",11,6,5
"Superior no univ. completa (106)",33,10,23
"Superior univ. incompleta (107)",8,2,6
"Superior univ. completa (108)",11,3,8
"De 14 a 29 años (110)",244,123,121
"Sin nivel (111)",5,3,2
"Educación inicial (112)",2,1,1
"Primaria (113)",43,21,22
"Secundaria (114)",152,79,73
"Superior no univ. incompleta (115)",9,5,4
"Superior no univ. completa (116)",24,10,14
"Superior univ. incompleta (117)",3,2,1
"Superior univ. completa (118)",6,2,4
"De 30 a 44 años (120)",95,23,72
"Sin nivel (121)",7,3,4
"Primaria (123)",33,8,25
"Secundaria (124)",41,10,31
"Superior no univ. incompleta (125)",2,1,1
"Superior no univ. completa (126)",6,,6
"Superior univ. incompleta (127)",2,,2
"Superior univ. completa (128)",4,1,3
"De 45 a 64 años (130)",70,3,67
"Sin nivel (131)",3,,3
"Primaria (133)",33,1,32
"Secundaria (134)",27,2,25
"Superior no univ. completa (136)",3,,3
"Superior univ. incompleta (137)",3,,3
"Superior univ. completa (138)",1,,1
"De 65 y más años (140)",13,,13
"Primaria (143)",12,,12
"Secundaria (144)",1,,1
