"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CONDESUYOS (000)",8408,70,2673,3106,1962,597
"Empleado (001)",1213,2,387,519,295,10
"Obrero (002)",3116,15,1216,1267,543,75
"Trabajador independiente (003)",3185,8,815,1076,883,403
"Empleador o patrono (004)",82,,12,28,24,18
"Trabajador familiar no remunerado (005)",760,40,218,200,212,90
"Trabajador del hogar (006)",52,5,25,16,5,1
"Hombres (008)",6179,46,2042,2340,1360,391
"Empleado (009)",744,1,219,314,203,7
"Obrero (010)",2789,11,1105,1162,452,59
"Trabajador independiente (011)",2286,7,606,765,620,288
"Empleador o patrono (012)",61,,8,24,16,13
"Trabajador familiar no remunerado (013)",290,24,101,73,68,24
"Trabajador del hogar (014)",9,3,3,2,1,
"Mujeres (016)",2229,24,631,766,602,206
"Empleado (017)",469,1,168,205,92,3
"Obrero (018)",327,4,111,105,91,16
"Trabajador independiente (019)",899,1,209,311,263,115
"Empleador o patrono (020)",21,,4,4,8,5
"Trabajador familiar no remunerado (021)",470,16,117,127,144,66
"Trabajador del hogar (022)",43,2,22,14,4,1
,,,,,,
"URBANA (024)",3219,40,898,1168,901,212
"Empleado (025)",758,2,222,318,209,7
"Obrero (026)",1069,12,358,404,262,33
"Trabajador independiente (027)",1043,4,215,352,337,135
"Empleador o patrono (028)",32,,5,8,12,7
"Trabajador familiar no remunerado (029)",279,19,78,76,77,29
"Trabajador del hogar (030)",38,3,20,10,4,1
"Hombres (032)",2102,27,614,737,589,135
"Empleado (033)",407,1,112,159,130,5
"Obrero (034)",919,9,324,347,213,26
"Trabajador independiente (035)",649,3,139,197,219,91
"Empleador o patrono (036)",22,,3,7,7,5
"Trabajador familiar no remunerado (037)",98,12,33,26,19,8
"Trabajador del hogar (038)",7,2,3,1,1,
"Mujeres (040)",1117,13,284,431,312,77
"Empleado (041)",351,1,110,159,79,2
"Obrero (042)",150,3,34,57,49,7
"Trabajador independiente (043)",394,1,76,155,118,44
"Empleador o patrono (044)",10,,2,1,5,2
"Trabajador familiar no remunerado (045)",181,7,45,50,58,21
"Trabajador del hogar (046)",31,1,17,9,3,1
,,,,,,
"RURAL (048)",5189,30,1775,1938,1061,385
"Empleado (049)",455,,165,201,86,3
"Obrero (050)",2047,3,858,863,281,42
"Trabajador independiente (051)",2142,4,600,724,546,268
"Empleador o patrono (052)",50,,7,20,12,11
"Trabajador familiar no remunerado (053)",481,21,140,124,135,61
"Trabajador del hogar (054)",14,2,5,6,1,
"Hombres (056)",4077,19,1428,1603,771,256
"Empleado (057)",337,,107,155,73,2
"Obrero (058)",1870,2,781,815,239,33
"Trabajador independiente (059)",1637,4,467,568,401,197
"Empleador o patrono (060)",39,,5,17,9,8
"Trabajador familiar no remunerado (061)",192,12,68,47,49,16
"Trabajador del hogar (062)",2,1,,1,,
"Mujeres (064)",1112,11,347,335,290,129
"Empleado (065)",118,,58,46,13,1
"Obrero (066)",177,1,77,48,42,9
"Trabajador independiente (067)",505,,133,156,145,71
"Empleador o patrono (068)",11,,2,3,3,3
"Trabajador familiar no remunerado (069)",289,9,72,77,86,45
"Trabajador del hogar (070)",12,1,5,5,1,
