"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Intermediación financiera (104)",396,380,1,10,4,1,,
"Activid.inmobil., empres. y alquileres (105)",3781,2408,128,1135,92,18,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",4136,3750,386,,,,,
"Enseñanza (107)",2887,2651,8,217,6,5,,
"Servicios sociales y de salud (108)",981,768,10,178,25,,,
"Otras activ. serv.comun.soc y personales (109)",1642,808,92,707,24,11,,
"Hogares privados con servicio doméstico (110)",119,,,,,,119,
"Organiz. y organos extraterritoriales (111)",2,2,,,,,,
"Actividad economica no especificada (112)",1716,711,278,617,57,53,,
"Desocupado (113)",4324,,,,,,,4324
"Mujeres (114)",48502,17252,1813,19973,851,2531,3196,2886
"Agric., ganadería, caza y silvicultura (115)",2109,28,750,844,58,429,,
"Pesca (116)",50,14,28,7,,1,,
"Explotación de minas y canteras (117)",21,15,2,1,3,,,
"Industrias manufactureras (118)",1983,214,532,1080,85,72,,
"Suministro de electricidad, gas y agua (119)",56,49,4,3,,,,
"Construcción (120)",226,55,113,49,3,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",17545,3243,31,12257,363,1651,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",466,228,14,155,19,50,,
"Comercio al por mayor (123)",728,317,8,322,26,55,,
"Comercio al por menor (124)",16351,2698,9,11780,318,1546,,
"Hoteles y restaurantes (125)",5066,1459,94,3177,162,174,,
"Trans., almac. y comunicaciones (126)",1154,828,48,235,23,20,,
"Intermediación financiera (127)",376,359,,17,,,,
"Activid.inmobil., empres. y alquileres (128)",1801,1296,31,411,49,14,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",1784,1697,87,,,,,
"Enseñanza (130)",4907,4469,,409,15,14,,
"Servicios sociales y de salud (131)",1960,1773,13,147,17,10,,
"Otras activ. serv.comun.soc y personales (132)",1486,686,29,728,30,13,,
"Hogares privados con servicio doméstico (133)",3196,,,,,,3196,
"Organiz. y organos extraterritoriales (134)",2,2,,,,,,
"Actividad economica no especificada (135)",1894,1065,51,608,43,127,,
,,,,,,,,
"RURAL (136)",8776,727,2710,3184,509,1158,55,433
"Agric., ganadería, caza y silvicultura (137)",5831,23,1977,2304,468,1059,,
"Pesca (138)",106,,95,11,,,,
"Explotación de minas y canteras (139)",15,1,12,2,,,,
"Industrias manufactureras (140)",170,9,75,78,4,4,,
"Suministro de electricidad, gas y agua (141)",9,3,5,1,,,,
"Construcción (142)",385,11,343,27,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",590,59,19,434,19,59,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",68,7,18,34,8,1,,
"Comercio al por mayor (145)",20,6,1,10,2,1,,
"Comercio al por menor (146)",502,46,,390,9,57,,
"Hoteles y restaurantes (147)",197,44,11,120,6,16,,
"Trans., almac. y comunicaciones (148)",238,53,56,126,2,1,,
"Intermediación financiera (149)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (150)",108,82,5,19,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",283,204,79,,,,,
"Enseñanza (152)",139,124,,15,,,,
"Servicios sociales y de salud (153)",56,50,1,5,,,,
"Otras activ. serv.comun.soc y personales (154)",50,30,3,15,,2,,
"Hogares privados con servicio doméstico (155)",55,,,,,,55,
"Actividad economica no especificada (157)",103,26,29,27,6,15,,
"Desocupado (158)",433,,,,,,,433
"Hombres (159)",5838,450,1999,2232,394,452,6,305
"Agric., ganadería, caza y silvicultura (160)",3911,22,1359,1746,364,420,,
"Pesca (161)",100,,91,9,,,,
"Explotación de minas y canteras (162)",15,1,12,2,,,,
"Industrias manufactureras (163)",122,7,49,60,3,3,,
"Suministro de electricidad, gas y agua (164)",8,2,5,1,,,,
"Construcción (165)",353,9,315,27,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",267,27,19,194,12,15,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",61,4,18,32,7,,,
"Comercio al por mayor (168)",12,4,1,6,1,,,
"Comercio al por menor (169)",194,19,,156,4,15,,
"Hoteles y restaurantes (170)",74,16,7,40,4,7,,
"Trans., almac. y comunicaciones (171)",216,46,46,122,2,,,
"Intermediación financiera (172)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (173)",80,64,3,11,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",213,143,70,,,,,
"Enseñanza (175)",61,56,,5,,,,
"Servicios sociales y de salud (176)",17,14,1,2,,,,
"Otras activ. serv.comun.soc y personales (177)",29,22,1,5,,1,,
"Hogares privados con servicio doméstico (178)",6,,,,,,6,
"Actividad economica no especificada (180)",56,16,21,8,5,6,,
"Desocupado (181)",305,,,,,,,305
"Mujeres (182)",2938,277,711,952,115,706,49,128
"Agric., ganadería, caza y silvicultura (183)",1920,1,618,558,104,639,,
"Pesca (184)",6,,4,2,,,,
"Industrias manufactureras (186)",48,2,26,18,1,1,,
"Suministro de electricidad, gas y agua (187)",1,1,,,,,,
"Construcción (188)",32,2,28,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",323,32,,240,7,44,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",7,3,,2,1,1,,
"Comercio al por mayor (191)",8,2,,4,1,1,,
"Comercio al por menor (192)",308,27,,234,5,42,,
"Hoteles y restaurantes (193)",123,28,4,80,2,9,,
"Trans., almac. y comunicaciones (194)",22,7,10,4,,1,,
"Intermediación financiera (195)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (196)",28,18,2,8,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",70,61,9,,,,,
"Enseñanza (198)",78,68,,10,,,,
"Servicios sociales y de salud (199)",39,36,,3,,,,
"Otras activ. serv.comun.soc y personales (200)",21,8,2,10,,1,,
"Hogares privados con servicio doméstico (201)",49,,,,,,49,
"Actividad economica no especificada (203)",47,10,8,19,1,9,,
