"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia ANDAHUAYLAS (000)",44285,1369,14385,16119,9889,2523
"Empleado (001)",7437,74,2266,3646,1374,77
"Obrero (002)",8875,193,3235,3036,2000,411
"Trabajador independiente (003)",16566,137,4446,6203,4406,1374
"Empleador o patrono (004)",756,,207,305,195,49
"Trabajador familiar no remunerado (005)",8022,894,2946,2131,1542,509
"Trabajador del hogar (006)",636,34,413,118,58,13
"Desocupado (008)",1993,37,872,680,314,90
"Hombres (009)",29679,818,9507,10735,6838,1781
"Empleado (010)",4196,34,1140,2067,899,56
"Obrero (011)",7458,141,2710,2526,1728,353
"Trabajador independiente (012)",11744,94,3132,4401,3124,993
"Empleador o patrono (013)",628,,164,259,162,43
"Trabajador familiar no remunerado (014)",4103,520,1730,934,662,257
"Trabajador del hogar (015)",44,6,30,4,2,2
"Desocupado (017)",1506,23,601,544,261,77
"Mujeres (018)",14606,551,4878,5384,3051,742
"Empleado (019)",3241,40,1126,1579,475,21
"Obrero (020)",1417,52,525,510,272,58
"Trabajador independiente (021)",4822,43,1314,1802,1282,381
"Empleador o patrono (022)",128,,43,46,33,6
"Trabajador familiar no remunerado (023)",3919,374,1216,1197,880,252
"Trabajador del hogar (024)",592,28,383,114,56,11
"Desocupado (026)",487,14,271,136,53,13
,,,,,,
"URBANA (027)",22954,735,7530,9033,4737,919
"Empleado (028)",6808,69,1984,3390,1294,71
"Obrero (029)",3521,99,1292,1228,764,138
"Trabajador independiente (030)",8178,111,2417,3183,1982,485
"Empleador o patrono (031)",410,,111,154,115,30
"Trabajador familiar no remunerado (032)",2550,405,900,671,422,152
"Trabajador del hogar (033)",517,30,353,85,40,9
"Desocupado (035)",970,21,473,322,120,34
"Hombres (036)",13982,452,4459,5409,3058,604
"Empleado (037)",3806,32,996,1896,831,51
"Obrero (038)",2832,74,1057,957,636,108
"Trabajador independiente (039)",5085,77,1516,1947,1236,309
"Empleador o patrono (040)",314,,77,122,89,26
"Trabajador familiar no remunerado (041)",1276,249,509,261,177,80
"Trabajador del hogar (042)",37,6,25,3,2,1
"Desocupado (044)",632,14,279,223,87,29
"Mujeres (045)",8972,283,3071,3624,1679,315
"Empleado (046)",3002,37,988,1494,463,20
"Obrero (047)",689,25,235,271,128,30
"Trabajador independiente (048)",3093,34,901,1236,746,176
"Empleador o patrono (049)",96,,34,32,26,4
"Trabajador familiar no remunerado (050)",1274,156,391,410,245,72
"Trabajador del hogar (051)",480,24,328,82,38,8
"Desocupado (053)",338,7,194,99,33,5
,,,,,,
"RURAL (054)",21331,634,6855,7086,5152,1604
"Empleado (055)",629,5,282,256,80,6
"Obrero (056)",5354,94,1943,1808,1236,273
"Trabajador independiente (057)",8388,26,2029,3020,2424,889
"Empleador o patrono (058)",346,,96,151,80,19
"Trabajador familiar no remunerado (059)",5472,489,2046,1460,1120,357
"Trabajador del hogar (060)",119,4,60,33,18,4
"Desocupado (062)",1023,16,399,358,194,56
"Hombres (063)",15697,366,5048,5326,3780,1177
"Empleado (064)",390,2,144,171,68,5
"Obrero (065)",4626,67,1653,1569,1092,245
"Trabajador independiente (066)",6659,17,1616,2454,1888,684
"Empleador o patrono (067)",314,,87,137,73,17
"Trabajador familiar no remunerado (068)",2827,271,1221,673,485,177
"Trabajador del hogar (069)",7,,5,1,,1
"Desocupado (071)",874,9,322,321,174,48
"Mujeres (072)",5634,268,1807,1760,1372,427
"Empleado (073)",239,3,138,85,12,1
"Obrero (074)",728,27,290,239,144,28
"Trabajador independiente (075)",1729,9,413,566,536,205
"Empleador o patrono (076)",32,,9,14,7,2
"Trabajador familiar no remunerado (077)",2645,218,825,787,635,180
"Trabajador del hogar (078)",112,4,55,32,18,3
"Desocupado (080)",149,7,77,37,20,8
