"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUANCA SANCOS (000)",3747,76,930,1325,1045,371
"Empleado (001)",495,,96,251,142,6
"Obrero (002)",812,10,272,282,177,71
"Trabajador independiente (003)",1645,11,305,551,535,243
"Empleador o patrono (004)",14,,3,6,3,2
"Trabajador familiar no remunerado (005)",576,47,185,154,145,45
"Trabajador del hogar (006)",31,2,17,9,2,1
"Desocupado (008)",174,6,52,72,41,3
"Hombres (009)",2342,50,574,846,657,215
"Empleado (010)",324,,40,171,108,5
"Obrero (011)",638,10,231,220,137,40
"Trabajador independiente (012)",998,7,181,334,326,150
"Empleador o patrono (013)",10,,2,6,,2
"Trabajador familiar no remunerado (014)",218,28,77,52,46,15
"Trabajador del hogar (015)",1,,1,,,
"Desocupado (017)",153,5,42,63,40,3
"Mujeres (018)",1405,26,356,479,388,156
"Empleado (019)",171,,56,80,34,1
"Obrero (020)",174,,41,62,40,31
"Trabajador independiente (021)",647,4,124,217,209,93
"Empleador o patrono (022)",4,,1,,3,
"Trabajador familiar no remunerado (023)",358,19,108,102,99,30
"Trabajador del hogar (024)",30,2,16,9,2,1
"Desocupado (026)",21,1,10,9,1,
,,,,,,
"URBANA (027)",2416,51,605,902,646,212
"Empleado (028)",462,,89,238,130,5
"Obrero (029)",513,9,181,172,115,36
"Trabajador independiente (030)",1042,9,201,368,321,143
"Empleador o patrono (031)",12,,3,5,3,1
"Trabajador familiar no remunerado (032)",282,31,88,78,60,25
"Trabajador del hogar (033)",28,2,15,8,2,1
"Desocupado (035)",77,,28,33,15,1
"Hombres (036)",1511,35,377,569,410,120
"Empleado (037)",296,,35,161,96,4
"Obrero (038)",428,9,166,140,93,20
"Trabajador independiente (039)",602,7,117,211,185,82
"Empleador o patrono (040)",8,,2,5,,1
"Trabajador familiar no remunerado (041)",110,19,36,22,21,12
"Desocupado (044)",67,,21,30,15,1
"Mujeres (045)",905,16,228,333,236,92
"Empleado (046)",166,,54,77,34,1
"Obrero (047)",85,,15,32,22,16
"Trabajador independiente (048)",440,2,84,157,136,61
"Empleador o patrono (049)",4,,1,,3,
"Trabajador familiar no remunerado (050)",172,12,52,56,39,13
"Trabajador del hogar (051)",28,2,15,8,2,1
"Desocupado (053)",10,,7,3,,
,,,,,,
"RURAL (054)",1331,25,325,423,399,159
"Empleado (055)",33,,7,13,12,1
"Obrero (056)",299,1,91,110,62,35
"Trabajador independiente (057)",603,2,104,183,214,100
"Empleador o patrono (058)",2,,,1,,1
"Trabajador familiar no remunerado (059)",294,16,97,76,85,20
"Trabajador del hogar (060)",3,,2,1,,
"Desocupado (062)",97,6,24,39,26,2
"Hombres (063)",831,15,197,277,247,95
"Empleado (064)",28,,5,10,12,1
"Obrero (065)",210,1,65,80,44,20
"Trabajador independiente (066)",396,,64,123,141,68
"Empleador o patrono (067)",2,,,1,,1
"Trabajador familiar no remunerado (068)",108,9,41,30,25,3
"Trabajador del hogar (069)",1,,1,,,
"Desocupado (071)",86,5,21,33,25,2
"Mujeres (072)",500,10,128,146,152,64
"Empleado (073)",5,,2,3,,
"Obrero (074)",89,,26,30,18,15
"Trabajador independiente (075)",207,2,40,60,73,32
"Trabajador familiar no remunerado (077)",186,7,56,46,60,17
"Trabajador del hogar (078)",2,,1,1,,
"Desocupado (080)",11,1,3,6,1,
