"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUAROCHIRI (000)",33548,5476,8912,13680,451,3281,812,936
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",90,89,,,1,,,
"Profes., científicos e intelectuales (002)",1894,1594,,274,19,5,2,
"Técnicos de nivel medio y trab. asimilados (003)",1127,757,,305,61,2,2,
"Jefes y empleados de oficina (004)",825,821,,2,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",3506,815,88,2225,77,297,4,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",7236,1,12,7033,188,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",3769,,2798,920,39,12,,
"Obreros construc.,conf.,papel, fab., instr. (008)",2990,314,1421,1204,35,16,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",10272,834,4342,1422,17,2853,804,
"Otra (010)",120,120,,,,,,
"Ocupaciñn no especificada (011)",783,131,251,295,14,92,,
"Desocupado (012)",936,,,,,,,936
"Hombres (013)",22810,3111,7948,9416,315,1359,32,629
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",60,59,,,1,,,
"Profes., científicos e intelectuales (015)",927,749,,159,15,3,1,
"Técnicos de nivel medio y trab. asimilados (016)",774,500,,224,48,2,,
"Jefes y empleados de oficina (017)",427,425,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1326,432,28,758,29,79,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",5665,1,12,5506,145,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",3418,,2609,769,33,7,,
"Obreros construc.,conf.,papel, fab., instr. (021)",2929,310,1400,1173,33,13,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",6141,454,3724,700,2,1230,31,
"Otra (023)",114,114,,,,,,
"Ocupaciñn no especificada (024)",400,67,175,126,9,23,,
"Desocupado (025)",629,,,,,,,629
"Mujeres (026)",10738,2365,964,4264,136,1922,780,307
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",30,30,,,,,,
"Profes., científicos e intelectuales (028)",967,845,,115,4,2,1,
"Técnicos de nivel medio y trab. asimilados (029)",353,257,,81,13,,2,
"Jefes y empleados de oficina (030)",398,396,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",2180,383,60,1467,48,218,4,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1571,,,1527,43,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",351,,189,151,6,5,,
"Obreros construc.,conf.,papel, fab., instr. (034)",61,4,21,31,2,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",4131,380,618,722,15,1623,773,
"Otra (036)",6,6,,,,,,
"Ocupaciñn no especificada (037)",383,64,76,169,5,69,,
"Desocupado (038)",307,,,,,,,307
,,,,,,,,
"URBANA (039)",21997,4451,5145,8942,291,1871,579,718
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",74,73,,,1,,,
"Profes., científicos e intelectuales (041)",1612,1356,,236,14,4,2,
"Técnicos de nivel medio y trab. asimilados (042)",871,588,,225,54,2,2,
"Jefes y empleados de oficina (043)",668,666,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2805,643,72,1786,54,247,3,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",4082,1,3,3994,83,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",2170,,1490,639,30,11,,
"Obreros construc.,conf.,papel, fab., instr. (047)",2229,266,1016,907,26,14,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",6157,642,2422,969,16,1536,572,
"Otra (049)",108,108,,,,,,
"Ocupaciñn no especificada (050)",503,108,142,184,13,56,,
"Desocupado (051)",718,,,,,,,718
"Hombres (052)",14165,2429,4510,5825,190,713,22,476
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",50,49,,,1,,,
"Profes., científicos e intelectuales (054)",782,624,,143,12,2,1,
"Técnicos de nivel medio y trab. asimilados (055)",567,358,,166,41,2,,
"Jefes y empleados de oficina (056)",323,322,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1054,322,20,630,19,63,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",3095,1,3,3033,57,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",1884,,1340,513,25,6,,
"Obreros construc.,conf.,papel, fab., instr. (060)",2185,262,1000,888,24,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",3393,333,2039,386,2,612,21,
"Otra (062)",103,103,,,,,,
"Ocupaciñn no especificada (063)",253,55,108,65,9,16,,
"Desocupado (064)",476,,,,,,,476
"Mujeres (065)",7832,2022,635,3117,101,1158,557,242
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",24,24,,,,,,
"Profes., científicos e intelectuales (067)",830,732,,93,2,2,1,
"Técnicos de nivel medio y trab. asimilados (068)",304,230,,59,13,,2,
"Jefes y empleados de oficina (069)",345,344,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1751,321,52,1156,35,184,3,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",987,,,961,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",286,,150,126,5,5,,
"Obreros construc.,conf.,papel, fab., instr. (073)",44,4,16,19,2,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",2764,309,383,583,14,924,551,
"Otra (075)",5,5,,,,,,
"Ocupaciñn no especificada (076)",250,53,34,119,4,40,,
"Desocupado (077)",242,,,,,,,242
,,,,,,,,
"RURAL (078)",11551,1025,3767,4738,160,1410,233,218
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",16,16,,,,,,
"Profes., científicos e intelectuales (080)",282,238,,38,5,1,,
"Técnicos de nivel medio y trab. asimilados (081)",256,169,,80,7,,,
"Jefes y empleados de oficina (082)",157,155,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",701,172,16,439,23,50,1,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3154,,9,3039,105,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",1599,,1308,281,9,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",761,48,405,297,9,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",4115,192,1920,453,1,1317,232,
"Otra (088)",12,12,,,,,,
"Ocupaciñn no especificada (089)",280,23,109,111,1,36,,
"Desocupado (090)",218,,,,,,,218
"Hombres (091)",8645,682,3438,3591,125,646,10,153
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",10,10,,,,,,
"Profes., científicos e intelectuales (093)",145,125,,16,3,1,,
"Técnicos de nivel medio y trab. asimilados (094)",207,142,,58,7,,,
