"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia SANTA CRUZ (000)",11672,29,1084,143,181,525,4500,272,334,3531,55,400,618
"Agric., ganadería, caza y silvicultura (001)",7516,,1,2,1,,4500,2,2,3008,,,
"Explotación de minas y canteras (003)",12,,,,3,1,,,1,7,,,
"Industrias manufactureras (004)",266,,2,5,,7,,226,26,,,,
"Suministro de electricidad, gas y agua (005)",8,,2,3,3,,,,,,,,
"Construcción (006)",197,,9,5,1,,,8,113,61,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",521,,4,11,,400,,32,3,71,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",26,,2,3,,3,,15,3,,,,
"Comercio al por mayor (009)",17,,,1,,16,,,,,,,
"Comercio al por menor (010)",478,,2,7,,381,,17,,71,,,
"Hoteles y restaurantes (011)",132,,1,5,1,92,,,,33,,,
"Trans., almac. y comunicaciones (012)",202,,,3,9,,,,173,17,,,
"Activid.inmobil., empres. y alquileres (014)",69,,17,10,25,4,,3,3,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",242,19,12,10,88,10,,1,9,38,55,,
"Enseñanza (016)",1026,9,982,5,23,,,,1,6,,,
"Servicios sociales y de salud (017)",118,,45,61,4,4,,,1,3,,,
"Otras activ. serv.comun.soc y personales (018)",117,1,7,19,11,7,,,2,70,,,
"Hogares privados con servicio doméstico (019)",208,,,,,,,,,208,,,
"Actividad economica no especificada (021)",420,,2,4,12,,,,,2,,400,
"Desocupado (022)",618,,,,,,,,,,,,618
"Hombres (023)",9339,25,575,80,106,242,4355,231,326,2691,55,131,522
"Agric., ganadería, caza y silvicultura (024)",6848,,1,2,,,4355,2,2,2486,,,
"Explotación de minas y canteras (026)",12,,,,3,1,,,1,7,,,
"Industrias manufactureras (027)",217,,2,3,,6,,185,21,,,,
"Suministro de electricidad, gas y agua (028)",8,,2,3,3,,,,,,,,
"Construcción (029)",196,,9,5,1,,,8,112,61,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",277,,2,8,,198,,32,3,34,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",26,,2,3,,3,,15,3,,,,
"Comercio al por mayor (032)",10,,,,,10,,,,,,,
"Comercio al por menor (033)",241,,,5,,185,,17,,34,,,
"Hoteles y restaurantes (034)",22,,1,2,,16,,,,3,,,
"Trans., almac. y comunicaciones (035)",196,,,3,6,,,,171,16,,,
"Activid.inmobil., empres. y alquileres (037)",42,,14,5,9,4,,3,3,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",202,17,11,6,61,10,,1,9,32,55,,
"Enseñanza (039)",538,7,513,3,9,,,,1,5,,,
"Servicios sociales y de salud (040)",41,,13,22,2,2,,,1,1,,,
"Otras activ. serv.comun.soc y personales (041)",65,1,5,17,4,5,,,2,31,,,
"Hogares privados con servicio doméstico (042)",9,,,,,,,,,9,,,
"Actividad economica no especificada (044)",144,,2,1,8,,,,,2,,131,
"Desocupado (045)",522,,,,,,,,,,,,522
"Mujeres (046)",2333,4,509,63,75,283,145,41,8,840,,269,96
"Agric., ganadería, caza y silvicultura (047)",668,,,,1,,145,,,522,,,
"Industrias manufactureras (050)",49,,,2,,1,,41,5,,,,
"Construcción (052)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",244,,2,3,,202,,,,37,,,
"Comercio al por mayor (055)",7,,,1,,6,,,,,,,
"Comercio al por menor (056)",237,,2,2,,196,,,,37,,,
"Hoteles y restaurantes (057)",110,,,3,1,76,,,,30,,,
"Trans., almac. y comunicaciones (058)",6,,,,3,,,,2,1,,,
"Activid.inmobil., empres. y alquileres (060)",27,,3,5,16,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",40,2,1,4,27,,,,,6,,,
"Enseñanza (062)",488,2,469,2,14,,,,,1,,,
"Servicios sociales y de salud (063)",77,,32,39,2,2,,,,2,,,
"Otras activ. serv.comun.soc y personales (064)",52,,2,2,7,2,,,,39,,,
"Hogares privados con servicio doméstico (065)",199,,,,,,,,,199,,,
"Actividad economica no especificada (067)",276,,,3,4,,,,,,,269,
"Desocupado (068)",96,,,,,,,,,,,,96
,,,,,,,,,,,,,
"URBANA (069)",3177,19,754,105,137,395,427,176,263,617,54,102,128
"Agric., ganadería, caza y silvicultura (070)",722,,1,1,,,427,,1,292,,,
"Explotación de minas y canteras (072)",12,,,,3,1,,,1,7,,,
"Industrias manufactureras (073)",172,,2,5,,6,,135,24,,,,
"Suministro de electricidad, gas y agua (074)",5,,2,1,2,,,,,,,,
"Construcción (075)",141,,9,4,1,,,7,85,35,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",395,,4,8,,302,,30,3,48,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",25,,2,2,,3,,15,3,,,,
"Comercio al por mayor (078)",15,,,1,,14,,,,,,,
"Comercio al por menor (079)",355,,2,5,,285,,15,,48,,,
"Hoteles y restaurantes (080)",95,,1,5,1,65,,,,23,,,
"Trans., almac. y comunicaciones (081)",162,,,3,9,,,,135,15,,,
"Activid.inmobil., empres. y alquileres (083)",53,,12,6,21,4,,3,2,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",199,16,11,9,65,8,,1,9,26,54,,
"Enseñanza (085)",689,2,660,5,16,,,,1,5,,,
"Servicios sociales y de salud (086)",92,,43,40,1,4,,,1,3,,,
"Otras activ. serv.comun.soc y personales (087)",85,1,7,14,8,5,,,1,49,,,
"Hogares privados con servicio doméstico (088)",107,,,,,,,,,107,,,
"Actividad economica no especificada (090)",120,,2,4,10,,,,,2,,102,
"Desocupado (091)",128,,,,,,,,,,,,128
"Hombres (092)",2109,17,391,58,76,176,401,157,256,382,54,46,95
"Agric., ganadería, caza y silvicultura (093)",643,,1,1,,,401,,1,239,,,
"Explotación de minas y canteras (095)",12,,,,3,1,,,1,7,,,
"Industrias manufactureras (096)",145,,2,3,,5,,116,19,,,,
"Suministro de electricidad, gas y agua (097)",5,,2,1,2,,,,,,,,
"Construcción (098)",140,,9,4,1,,,7,84,35,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",205,,2,7,,141,,30,3,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",25,,2,2,,3,,15,3,,,,
"Comercio al por mayor (101)",8,,,,,8,,,,,,,
"Comercio al por menor (102)",172,,,5,,130,,15,,22,,,
"Hoteles y restaurantes (103)",18,,1,2,,12,,,,3,,,
"Trans., almac. y comunicaciones (104)",157,,,3,6,,,,134,14,,,
"Activid.inmobil., empres. y alquileres (106)",30,,10,2,6,4,,3,2,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",165,14,10,5,44,8,,1,9,20,54,,
"Enseñanza (108)",350,2,334,3,5,,,,1,5,,,
"Servicios sociales y de salud (109)",29,,13,12,,2,,,1,1,,,
"Otras activ. serv.comun.soc y personales (110)",52,1,5,14,3,3,,,1,25,,,
"Hogares privados con servicio doméstico (111)",6,,,,,,,,,6,,,
"Actividad economica no especificada (113)",57,,2,1,6,,,,,2,,46,
"Desocupado (114)",95,,,,,,,,,,,,95
"Mujeres (115)",1068,2,363,47,61,219,26,19,7,235,,56,33
"Agric., ganadería, caza y silvicultura (116)",79,,,,,,26,,,53,,,
"Industrias manufactureras (119)",27,,,2,,1,,19,5,,,,
"Construcción (121)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",190,,2,1,,161,,,,26,,,
"Comercio al por mayor (124)",7,,,1,,6,,,,,,,
"Comercio al por menor (125)",183,,2,,,155,,,,26,,,
"Hoteles y restaurantes (126)",77,,,3,1,53,,,,20,,,
"Trans., almac. y comunicaciones (127)",5,,,,3,,,,1,1,,,
"Activid.inmobil., empres. y alquileres (129)",23,,2,4,15,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",34,2,1,4,21,,,,,6,,,
"Enseñanza (131)",339,,326,2,11,,,,,,,,
"Servicios sociales y de salud (132)",63,,30,28,1,2,,,,2,,,
"Otras activ. serv.comun.soc y personales (133)",33,,2,,5,2,,,,24,,,
"Hogares privados con servicio doméstico (134)",101,,,,,,,,,101,,,
"Actividad economica no especificada (136)",63,,,3,4,,,,,,,56,
"Desocupado (137)",33,,,,,,,,,,,,33
,,,,,,,,,,,,,
"RURAL (138)",8495,10,330,38,44,130,4073,96,71,2914,1,298,490
"Agric., ganadería, caza y silvicultura (139)",6794,,,1,1,,4073,2,1,2716,,,
"Industrias manufactureras (142)",94,,,,,1,,91,2,,,,
"Suministro de electricidad, gas y agua (143)",3,,,2,1,,,,,,,,
"Construcción (144)",56,,,1,,,,1,28,26,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",126,,,3,,98,,2,,23,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,1,,,,,,,,,
"Comercio al por mayor (147)",2,,,,,2,,,,,,,
"Comercio al por menor (148)",123,,,2,,96,,2,,23,,,
"Hoteles y restaurantes (149)",37,,,,,27,,,,10,,,
"Trans., almac. y comunicaciones (150)",40,,,,,,,,38,2,,,
"Activid.inmobil., empres. y alquileres (152)",16,,5,4,4,,,,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",43,3,1,1,23,2,,,,12,1,,
"Enseñanza (154)",337,7,322,,7,,,,,1,,,
"Servicios sociales y de salud (155)",26,,2,21,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",32,,,5,3,2,,,1,21,,,
"Hogares privados con servicio doméstico (157)",101,,,,,,,,,101,,,
"Actividad economica no especificada (159)",300,,,,2,,,,,,,298,
"Desocupado (160)",490,,,,,,,,,,,,490
"Hombres (161)",7230,8,184,22,30,66,3954,74,70,2309,1,85,427
"Agric., ganadería, caza y silvicultura (162)",6205,,,1,,,3954,2,1,2247,,,
"Industrias manufactureras (165)",72,,,,,1,,69,2,,,,
"Suministro de electricidad, gas y agua (166)",3,,,2,1,,,,,,,,
"Construcción (167)",56,,,1,,,,1,28,26,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",72,,,1,,57,,2,,12,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,1,,,,,,,,,
