"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trans., almac. y comunicaciones (034)",292389,861,96907,120374,67658,6589
"Intermediación financiera (035)",22542,7,7683,9495,4997,360
"Activid.inmobil., empres. y alquileres (036)",225873,261,72163,92033,54553,6863
"Admin.pub. y defensa; p. segur.soc.afil (037)",86042,,13924,40022,30754,1342
"Enseñanza (038)",65406,18,13760,26242,22249,3137
"Servicios sociales y de salud (039)",36197,12,7046,15478,11683,1978
"Otras activ. serv.comun.soc y personales (040)",88114,981,30822,30517,21567,4227
"Hogares privados con servicio doméstico (041)",7245,250,3329,1789,1474,403
"Organiz. y organos extraterritoriales (042)",270,,37,115,112,6
"Actividad economica no especificada (043)",83863,536,30185,30828,19239,3075
"Mujeres (045)",1339135,8283,490965,512588,298850,28449
"Agric., ganadería, caza y silvicultura (046)",7863,116,1924,2664,2510,649
"Pesca (047)",517,1,150,258,100,8
"Explotación de minas y canteras (048)",2124,,762,908,437,17
"Industrias manufactureras (049)",149285,770,67304,54822,24373,2016
"Suministro de electricidad, gas y agua (050)",1072,2,332,504,226,8
"Construcción (051)",8299,29,2934,3556,1669,111
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",361583,3186,119775,136114,90404,12104
"Venta, mant.y rep. veh.autom.y motoc. (053)",8986,39,4289,3222,1335,101
"Comercio al por mayor (054)",22768,48,9353,9214,3844,309
"Comercio al por menor (055)",329829,3099,106133,123678,85225,11694
"Hoteles y restaurantes (056)",112665,1311,41303,37983,28856,3212
"Trans., almac. y comunicaciones (057)",42616,178,21199,14961,5906,372
"Intermediación financiera (058)",19977,1,9110,7782,3024,60
"Activid.inmobil., empres. y alquileres (059)",118617,136,46194,49237,21916,1134
"Admin.pub. y defensa; p. segur.soc.afil (060)",35050,,8449,16085,10267,249
"Enseñanza (061)",121595,19,31410,57136,31127,1903
"Servicios sociales y de salud (062)",75008,26,19225,33601,21213,943
"Otras activ. serv.comun.soc y personales (063)",73942,540,26714,29259,15901,1528
"Hogares privados con servicio doméstico (064)",146672,1662,69960,44709,27990,2351
"Organiz. y organos extraterritoriales (065)",181,,34,69,74,4
"Actividad economica no especificada (066)",62069,306,24186,22940,12857,1780
,,,,,,
"URBANA (067)",3282559,19339,1140121,1244731,781891,96477
"Agric., ganadería, caza y silvicultura (068)",30729,382,8123,9575,9453,3196
"Pesca (069)",3967,7,880,1589,1293,198
"Explotación de minas y canteras (070)",12044,9,3079,4980,3671,305
"Industrias manufactureras (071)",459158,2362,205321,158844,82701,9930
"Suministro de electricidad, gas y agua (072)",8113,17,2047,3594,2284,171
"Construcción (073)",194238,734,56524,76442,53172,7366
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",787594,7780,257550,288315,202338,31611
"Venta, mant.y rep. veh.autom.y motoc. (075)",89427,444,33846,31789,20779,2569
"Comercio al por mayor (076)",57012,167,22051,22813,10845,1136
"Comercio al por menor (077)",641155,7169,201653,233713,170714,27906
"Hoteles y restaurantes (078)",183890,2258,74593,59055,42567,5417
"Trans., almac. y comunicaciones (079)",334696,1038,117982,135201,73518,6957
"Intermediación financiera (080)",42517,8,16792,17276,8021,420
"Activid.inmobil., empres. y alquileres (081)",344380,397,118318,141225,76446,7994
"Admin.pub. y defensa; p. segur.soc.afil (082)",121047,,22358,56088,41011,1590
"Enseñanza (083)",186947,37,45154,83355,53363,5038
"Servicios sociales y de salud (084)",111176,38,26259,49071,32888,2920
"Otras activ. serv.comun.soc y personales (085)",161951,1520,57498,59733,37448,5752
"Hogares privados con servicio doméstico (086)",153819,1911,73235,46471,29451,2751
"Organiz. y organos extraterritoriales (087)",451,,71,184,186,10
"Actividad economica no especificada (088)",145842,841,54337,53733,32080,4851
"Hombres (089)",1944637,11074,649614,732567,483296,68086
"Agric., ganadería, caza y silvicultura (090)",23412,280,6389,7099,7065,2579
"Pesca (091)",3451,6,731,1331,1193,190
"Explotación de minas y canteras (092)",9925,9,2319,4075,3234,288
"Industrias manufactureras (093)",309956,1593,138069,104046,58332,7916
"Suministro de electricidad, gas y agua (094)",7043,15,1716,3091,2058,163
"Construcción (095)",185947,705,53592,72889,51506,7255
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",426228,4594,137839,152275,111996,19524
"Venta, mant.y rep. veh.autom.y motoc. (097)",80443,405,29558,28567,19445,2468
"Comercio al por mayor (098)",34249,119,12699,13601,7002,828
"Comercio al por menor (099)",311536,4070,95582,110107,85549,16228
"Hoteles y restaurantes (100)",71313,948,33315,21108,13735,2207
"Trans., almac. y comunicaciones (101)",292094,860,96792,120244,67613,6585
"Intermediación financiera (102)",22542,7,7683,9495,4997,360
"Activid.inmobil., empres. y alquileres (103)",225791,261,72136,92000,54534,6860
"Admin.pub. y defensa; p. segur.soc.afil (104)",86010,,13914,40007,30747,1342
"Enseñanza (105)",65390,18,13757,26236,22243,3136
"Servicios sociales y de salud (106)",36188,12,7043,15475,11680,1978
"Otras activ. serv.comun.soc y personales (107)",88035,981,30792,30486,21552,4224
"Hogares privados con servicio doméstico (108)",7235,250,3324,1787,1472,402
"Organiz. y organos extraterritoriales (109)",270,,37,115,112,6
"Actividad economica no especificada (110)",83807,535,30166,30808,19227,3071
"Mujeres (112)",1337922,8265,490507,512164,298595,28391
"Agric., ganadería, caza y silvicultura (113)",7317,102,1734,2476,2388,617
"Pesca (114)",516,1,149,258,100,8
"Explotación de minas y canteras (115)",2119,,760,905,437,17
"Industrias manufactureras (116)",149202,769,67252,54798,24369,2014
"Suministro de electricidad, gas y agua (117)",1070,2,331,503,226,8
"Construcción (118)",8291,29,2932,3553,1666,111
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",361366,3186,119711,136040,90342,12087
"Venta, mant.y rep. veh.autom.y motoc. (120)",8984,39,4288,3222,1334,101
"Comercio al por mayor (121)",22763,48,9352,9212,3843,308
"Comercio al por menor (122)",329619,3099,106071,123606,85165,11678
"Hoteles y restaurantes (123)",112577,1310,41278,37947,28832,3210
"Trans., almac. y comunicaciones (124)",42602,178,21190,14957,5905,372
"Intermediación financiera (125)",19975,1,9109,7781,3024,60
"Activid.inmobil., empres. y alquileres (126)",118589,136,46182,49225,21912,1134
"Admin.pub. y defensa; p. segur.soc.afil (127)",35037,,8444,16081,10264,248
"Enseñanza (128)",121557,19,31397,57119,31120,1902
"Servicios sociales y de salud (129)",74988,26,19216,33596,21208,942
"Otras activ. serv.comun.soc y personales (130)",73916,539,26706,29247,15896,1528
"Hogares privados con servicio doméstico (131)",146584,1661,69911,44684,27979,2349
"Organiz. y organos extraterritoriales (132)",181,,34,69,74,4
"Actividad economica no especificada (133)",62035,306,24171,22925,12853,1780
,,,,,,
"RURAL (134)",4211,55,1551,1482,887,236
"Agric., ganadería, caza y silvicultura (135)",2253,42,796,731,517,167
"Pesca (136)",4,,1,1,2,
"Explotación de minas y canteras (137)",31,,9,15,6,1
"Industrias manufactureras (138)",281,2,161,85,26,7
"Suministro de electricidad, gas y agua (139)",11,,4,6,1,
"Construcción (140)",238,,79,95,58,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",423,3,123,167,100,30
"Venta, mant.y rep. veh.autom.y motoc. (142)",38,,12,16,8,2
"Comercio al por mayor (143)",24,,9,11,3,1
"Comercio al por menor (144)",361,3,102,140,89,27
"Hoteles y restaurantes (145)",128,4,45,47,28,4
"Trans., almac. y comunicaciones (146)",309,1,124,134,46,4
"Intermediación financiera (147)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (148)",110,,39,45,23,3
"Admin.pub. y defensa; p. segur.soc.afil (149)",45,,15,19,10,1
"Enseñanza (150)",54,,16,23,13,2
"Servicios sociales y de salud (151)",29,,12,8,8,1
"Otras activ. serv.comun.soc y personales (152)",105,1,38,43,20,3
"Hogares privados con servicio doméstico (153)",98,1,54,27,13,3
"Actividad economica no especificada (155)",90,1,34,35,16,4
"Hombres (156)",2998,37,1093,1058,632,178
"Agric., ganadería, caza y silvicultura (157)",1707,28,606,543,395,135
"Pesca (158)",3,,,1,2,
"Explotación de minas y canteras (159)",26,,7,12,6,1
"Industrias manufactureras (160)",198,1,109,61,22,5
"Suministro de electricidad, gas y agua (161)",9,,3,5,1,
"Construcción (162)",230,,77,92,55,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",206,3,59,93,38,13
"Venta, mant.y rep. veh.autom.y motoc. (164)",36,,11,16,7,2
"Comercio al por mayor (165)",19,,8,9,2,
"Comercio al por menor (166)",151,3,40,68,29,11
"Hoteles y restaurantes (167)",40,3,20,11,4,2
"Trans., almac. y comunicaciones (168)",295,1,115,130,45,4
"Activid.inmobil., empres. y alquileres (170)",82,,27,33,19,3
"Admin.pub. y defensa; p. segur.soc.afil (171)",32,,10,15,7,
"Enseñanza (172)",16,,3,6,6,1
"Servicios sociales y de salud (173)",9,,3,3,3,
"Otras activ. serv.comun.soc y personales (174)",79,,30,31,15,3
"Hogares privados con servicio doméstico (175)",10,,5,2,2,1
"Actividad economica no especificada (177)",56,1,19,20,12,4
"Mujeres (179)",1213,18,458,424,255,58
"Agric., ganadería, caza y silvicultura (180)",546,14,190,188,122,32
"Pesca (181)",1,,1,,,
"Explotación de minas y canteras (182)",5,,2,3,,
"Industrias manufactureras (183)",83,1,52,24,4,2
"Suministro de electricidad, gas y agua (184)",2,,1,1,,
"Construcción (185)",8,,2,3,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",217,,64,74,62,17
"Venta, mant.y rep. veh.autom.y motoc. (187)",2,,1,,1,
"Comercio al por mayor (188)",5,,1,2,1,1
"Comercio al por menor (189)",210,,62,72,60,16
"Hoteles y restaurantes (190)",88,1,25,36,24,2
"Trans., almac. y comunicaciones (191)",14,,9,4,1,
"Intermediación financiera (192)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (193)",28,,12,12,4,
"Admin.pub. y defensa; p. segur.soc.afil (194)",13,,5,4,3,1
"Enseñanza (195)",38,,13,17,7,1
"Servicios sociales y de salud (196)",20,,9,5,5,1
"Otras activ. serv.comun.soc y personales (197)",26,1,8,12,5,
"Hogares privados con servicio doméstico (198)",88,1,49,25,11,2
"Actividad economica no especificada (200)",34,,15,15,4,
