"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia URUBAMBA (000)",20210,4380,2759,9804,362,1997,383,525
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",42,32,,,10,,,
"Profes., científicos e intelectuales (002)",1421,1177,,213,25,6,,
"Técnicos de nivel medio y trab. asimilados (003)",608,345,,205,54,4,,
"Jefes y empleados de oficina (004)",556,551,,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",3545,1046,85,2083,64,267,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",4921,4,1,4815,101,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",952,,218,653,32,49,,
"Obreros construc.,conf.,papel, fab., instr. (008)",2105,241,875,899,56,34,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",4605,730,1397,627,12,1456,383,
"Otra (010)",98,98,,,,,,
"Ocupaciñn no especificada (011)",832,156,183,309,8,176,,
"Desocupado (012)",525,,,,,,,525
"Hombres (013)",13743,2672,2538,6665,262,1158,76,372
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",34,25,,,9,,,
"Profes., científicos e intelectuales (015)",710,565,,120,21,4,,
"Técnicos de nivel medio y trab. asimilados (016)",388,214,,139,33,2,,
"Jefes y empleados de oficina (017)",319,317,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1264,635,63,491,18,57,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",4442,3,1,4345,93,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",686,,192,444,27,23,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1975,239,860,795,56,25,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",3048,491,1261,208,2,1010,76,
"Otra (023)",97,97,,,,,,
"Ocupaciñn no especificada (024)",408,86,161,123,3,35,,
"Desocupado (025)",372,,,,,,,372
"Mujeres (026)",6467,1708,221,3139,100,839,307,153
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",8,7,,,1,,,
"Profes., científicos e intelectuales (028)",711,612,,93,4,2,,
"Técnicos de nivel medio y trab. asimilados (029)",220,131,,66,21,2,,
"Jefes y empleados de oficina (030)",237,234,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",2281,411,22,1592,46,210,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",479,1,,470,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",266,,26,209,5,26,,
"Obreros construc.,conf.,papel, fab., instr. (034)",130,2,15,104,,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1557,239,136,419,10,446,307,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",424,70,22,186,5,141,,
"Desocupado (038)",153,,,,,,,153
,,,,,,,,
"URBANA (039)",11520,3676,1562,4688,263,707,289,335
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",32,22,,,10,,,
"Profes., científicos e intelectuales (041)",1249,1036,,185,22,6,,
"Técnicos de nivel medio y trab. asimilados (042)",511,288,,171,48,4,,
"Jefes y empleados de oficina (043)",461,457,,,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2881,879,65,1671,55,211,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1098,2,,1047,49,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",645,,145,441,28,31,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1282,181,516,534,38,13,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",2466,595,718,459,8,397,289,
"Otra (049)",91,91,,,,,,
"Ocupaciñn no especificada (050)",469,125,118,180,5,41,,
"Desocupado (051)",335,,,,,,,335
"Hombres (052)",6927,2195,1404,2515,185,359,62,207
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",27,18,,,9,,,
"Profes., científicos e intelectuales (054)",616,487,,106,19,4,,
"Técnicos de nivel medio y trab. asimilados (055)",324,178,,113,31,2,,
"Jefes y empleados de oficina (056)",254,252,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1048,521,47,418,16,46,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",943,1,,896,46,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",493,,127,321,24,21,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1193,180,505,459,38,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1454,392,622,123,,255,62,
"Otra (062)",90,90,,,,,,
"Ocupaciñn no especificada (063)",278,76,103,79,2,18,,
"Desocupado (064)",207,,,,,,,207
"Mujeres (065)",4593,1481,158,2173,78,348,227,128
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,4,,,1,,,
"Profes., científicos e intelectuales (067)",633,549,,79,3,2,,
"Técnicos de nivel medio y trab. asimilados (068)",187,110,,58,17,2,,
"Jefes y empleados de oficina (069)",207,205,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1833,358,18,1253,39,165,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",155,1,,151,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",152,,18,120,4,10,,
"Obreros construc.,conf.,papel, fab., instr. (073)",89,1,11,75,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1012,203,96,336,8,142,227,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",191,49,15,101,3,23,,
"Desocupado (077)",128,,,,,,,128
,,,,,,,,
"RURAL (078)",8690,704,1197,5116,99,1290,94,190
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,10,,,,,,
"Profes., científicos e intelectuales (080)",172,141,,28,3,,,
"Técnicos de nivel medio y trab. asimilados (081)",97,57,,34,6,,,
"Jefes y empleados de oficina (082)",95,94,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",664,167,20,412,9,56,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3823,2,1,3768,52,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",307,,73,212,4,18,,
"Obreros construc.,conf.,papel, fab., instr. (086)",823,60,359,365,18,21,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2139,135,679,168,4,1059,94,
"Otra (088)",7,7,,,,,,
"Ocupaciñn no especificada (089)",363,31,65,129,3,135,,
"Desocupado (090)",190,,,,,,,190
"Hombres (091)",6816,477,1134,4150,77,799,14,165
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",94,78,,14,2,,,
"Técnicos de nivel medio y trab. asimilados (094)",64,36,,26,2,,,
"Jefes y empleados de oficina (095)",65,65,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",216,114,16,73,2,11,,
