"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CONCEPCION",,,,
"Viviendas particulares (001)",7460,6782,469,209
"Ocupantes presentes (002)",31729,28780,2174,775
"Casa independiente",,,,
"Viviendas particulares (004)",7352,6706,445,201
"Ocupantes presentes (005)",31107,28358,1995,754
"Departamento en edificio",,,,
"Viviendas particulares (007)",8,7,1,
"Ocupantes presentes (008)",26,22,4,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",56,39,17,
"Ocupantes presentes (011)",391,250,141,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",38,27,4,7
"Ocupantes presentes (014)",170,133,19,18
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (019)",2,,1,1
"Ocupantes presentes (020)",7,,4,3
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",4,3,1,
"Ocupantes presentes (023)",28,17,11,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",6678,6158,409,111
"Ocupantes presentes (029)",28608,26263,1921,424
"Casa independiente",,,,
"Viviendas particulares (031)",6576,6087,385,104
"Ocupantes presentes (032)",28009,25861,1742,406
"Departamento en edificio",,,,
"Viviendas particulares (034)",8,7,1,
"Ocupantes presentes (035)",26,22,4,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",52,35,17,
"Ocupantes presentes (038)",376,235,141,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",37,26,4,7
"Ocupantes presentes (041)",165,128,19,18
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,,1,
"Ocupantes presentes (047)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",4,3,1,
"Ocupantes presentes (050)",28,17,11,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",782,624,60,98
"Ocupantes presentes (056)",3121,2517,253,351
"Casa independiente",,,,
"Viviendas particulares (058)",776,619,60,97
"Ocupantes presentes (059)",3098,2497,253,348
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",4,4,,
"Ocupantes presentes (065)",15,15,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",5,5,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",1,,,1
"Ocupantes presentes (074)",3,,,3
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",5639,5276,269,94
"Ocupantes presentes (110)",24291,22646,1322,323
"Casa independiente",,,,
"Viviendas particulares (112)",5531,5200,245,86
"Ocupantes presentes (113)",23669,22224,1143,302
"Departamento en edificio",,,,
"Viviendas particulares (115)",8,7,1,
"Ocupantes presentes (116)",26,22,4,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",56,39,17,
"Ocupantes presentes (119)",391,250,141,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",38,27,4,7
"Ocupantes presentes (122)",170,133,19,18
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",2,,1,1
"Ocupantes presentes (128)",7,,4,3
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",4,3,1,
"Ocupantes presentes (131)",28,17,11,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",5086,4801,239,46
"Ocupantes presentes (137)",22168,20821,1199,148
"Casa independiente",,,,
"Viviendas particulares (139)",4984,4730,215,39
"Ocupantes presentes (140)",21569,20419,1020,130
"Departamento en edificio",,,,
"Viviendas particulares (142)",8,7,1,
"Ocupantes presentes (143)",26,22,4,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",52,35,17,
"Ocupantes presentes (146)",376,235,141,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",37,26,4,7
"Ocupantes presentes (149)",165,128,19,18
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,,1,
"Ocupantes presentes (155)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",4,3,1,
"Ocupantes presentes (158)",28,17,11,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",553,475,30,48
"Ocupantes presentes (164)",2123,1825,123,175
"Casa independiente",,,,
"Viviendas particulares (166)",547,470,30,47
"Ocupantes presentes (167)",2100,1805,123,172
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",4,4,,
"Ocupantes presentes (173)",15,15,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",5,5,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",1,,,1
"Ocupantes presentes (182)",3,,,3
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1821,1506,200,115
"Ocupantes presentes (218)",7438,6134,852,452
"Casa independiente",,,,
"Viviendas particulares (220)",1821,1506,200,115
"Ocupantes presentes (221)",7438,6134,852,452
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1592,1357,170,65
"Ocupantes presentes (245)",6440,5442,722,276
"Casa independiente",,,,
"Viviendas particulares (247)",1592,1357,170,65
"Ocupantes presentes (248)",6440,5442,722,276
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",229,149,30,50
"Ocupantes presentes (272)",998,692,130,176
"Casa independiente",,,,
"Viviendas particulares (274)",229,149,30,50
"Ocupantes presentes (275)",998,692,130,176
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
