"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia MOYOBAMBA",,,,
"Viviendas particulares (001)",16375,13669,2418,288
"Ocupantes presentes (002)",68976,57770,9994,1212
"Casa independiente",,,,
"Viviendas particulares (004)",14973,12697,2107,169
"Ocupantes presentes (005)",64744,54805,9215,724
"Departamento en edificio",,,,
"Viviendas particulares (007)",100,89,11,
"Ocupantes presentes (008)",344,302,42,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",983,741,242,
"Ocupantes presentes (011)",2686,2113,573,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",167,108,40,19
"Ocupantes presentes (014)",606,418,105,83
"Choza o cabaña",,,,
"Viviendas particulares (016)",76,,,76
"Ocupantes presentes (017)",324,,,324
"Vivienda improvisada",,,,
"Viviendas particulares (019)",59,21,14,24
"Ocupantes presentes (020)",215,86,48,81
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",17,13,4,
"Ocupantes presentes (023)",57,46,11,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",15496,12951,2269,276
"Ocupantes presentes (029)",65141,54640,9343,1158
"Casa independiente",,,,
"Viviendas particulares (031)",14190,12046,1985,159
"Ocupantes presentes (032)",61190,51890,8626,674
"Departamento en edificio",,,,
"Viviendas particulares (034)",95,84,11,
"Ocupantes presentes (035)",327,285,42,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",906,687,219,
"Ocupantes presentes (038)",2470,1950,520,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",158,102,38,18
"Ocupantes presentes (041)",569,389,100,80
"Choza o cabaña",,,,
"Viviendas particulares (043)",75,,,75
"Ocupantes presentes (044)",323,,,323
"Vivienda improvisada",,,,
"Viviendas particulares (046)",57,20,13,24
"Ocupantes presentes (047)",208,82,45,81
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",15,12,3,
"Ocupantes presentes (050)",54,44,10,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",879,718,149,12
"Ocupantes presentes (056)",3835,3130,651,54
"Casa independiente",,,,
"Viviendas particulares (058)",783,651,122,10
"Ocupantes presentes (059)",3554,2915,589,50
"Departamento en edificio",,,,
"Viviendas particulares (061)",5,5,,
"Ocupantes presentes (062)",17,17,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",77,54,23,
"Ocupantes presentes (065)",216,163,53,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",9,6,2,1
"Ocupantes presentes (068)",37,29,5,3
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",1,,,1
"Vivienda improvisada",,,,
"Viviendas particulares (073)",2,1,1,
"Ocupantes presentes (074)",7,4,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,1,1,
"Ocupantes presentes (077)",3,2,1,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",14132,12355,1667,110
"Ocupantes presentes (110)",58999,51896,6663,440
"Casa independiente",,,,
"Viviendas particulares (112)",12808,11385,1356,67
"Ocupantes presentes (113)",55095,48935,5884,276
"Departamento en edificio",,,,
"Viviendas particulares (115)",100,89,11,
"Ocupantes presentes (116)",344,302,42,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",983,741,242,
"Ocupantes presentes (119)",2686,2113,573,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",167,108,40,19
"Ocupantes presentes (122)",606,418,105,83
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",59,21,14,24
"Ocupantes presentes (128)",215,86,48,81
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",15,11,4,
"Ocupantes presentes (131)",53,42,11,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",13379,11704,1573,102
"Ocupantes presentes (137)",55726,49051,6277,398
"Casa independiente",,,,
"Viviendas particulares (139)",12149,10800,1289,60
"Ocupantes presentes (140)",52100,46303,5560,237
"Departamento en edificio",,,,
"Viviendas particulares (142)",95,84,11,
"Ocupantes presentes (143)",327,285,42,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",906,687,219,
"Ocupantes presentes (146)",2470,1950,520,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",158,102,38,18
"Ocupantes presentes (149)",569,389,100,80
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",57,20,13,24
"Ocupantes presentes (155)",208,82,45,81
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",14,11,3,
"Ocupantes presentes (158)",52,42,10,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",753,651,94,8
"Ocupantes presentes (164)",3273,2845,386,42
"Casa independiente",,,,
"Viviendas particulares (166)",659,585,67,7
"Ocupantes presentes (167)",2995,2632,324,39
"Departamento en edificio",,,,
"Viviendas particulares (169)",5,5,,
"Ocupantes presentes (170)",17,17,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",77,54,23,
"Ocupantes presentes (173)",216,163,53,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",9,6,2,1
"Ocupantes presentes (176)",37,29,5,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",2,1,1,
"Ocupantes presentes (182)",7,4,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,,1,
"Ocupantes presentes (185)",1,,1,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",2243,1314,751,178
"Ocupantes presentes (218)",9977,5874,3331,772
"Casa independiente",,,,
"Viviendas particulares (220)",2165,1312,751,102
"Ocupantes presentes (221)",9649,5870,3331,448
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",76,,,76
"Ocupantes presentes (233)",324,,,324
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",2,2,,
"Ocupantes presentes (239)",4,4,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",2117,1247,696,174
"Ocupantes presentes (245)",9415,5589,3066,760
"Casa independiente",,,,
"Viviendas particulares (247)",2041,1246,696,99
"Ocupantes presentes (248)",9090,5587,3066,437
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",75,,,75
"Ocupantes presentes (260)",323,,,323
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",126,67,55,4
"Ocupantes presentes (272)",562,285,265,12
"Casa independiente",,,,
"Viviendas particulares (274)",124,66,55,3
"Ocupantes presentes (275)",559,283,265,11
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",1,,,1
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (292)",1,1,,
"Ocupantes presentes (293)",2,2,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
