"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TOCACHE (000)",30224,4894,5927,14341,731,2958,635,738
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",50,47,,,3,,,
"Profes., científicos e intelectuales (002)",1608,1492,,107,8,1,,
"Técnicos de nivel medio y trab. asimilados (003)",797,527,,230,28,12,,
"Jefes y empleados de oficina (004)",764,755,,7,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2453,438,47,1533,110,325,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",10582,6,3,10080,493,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1292,,623,601,37,31,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1638,148,562,878,29,21,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",8939,569,4550,724,10,2451,635,
"Otra (010)",730,730,,,,,,
"Ocupaciñn no especificada (011)",633,182,142,181,13,115,,
"Desocupado (012)",738,,,,,,,738
"Hombres (013)",23625,3317,5396,11877,607,1803,32,593
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",39,37,,,2,,,
"Profes., científicos e intelectuales (015)",904,822,,74,7,1,,
"Técnicos de nivel medio y trab. asimilados (016)",580,391,,165,16,8,,
"Jefes y empleados de oficina (017)",504,500,,4,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",999,230,11,638,53,67,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",9787,6,3,9322,456,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1155,,583,509,36,27,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1616,147,558,862,29,20,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",6516,431,4154,245,3,1651,32,
"Otra (023)",683,683,,,,,,
"Ocupaciñn no especificada (024)",249,70,87,58,5,29,,
"Desocupado (025)",593,,,,,,,593
"Mujeres (026)",6599,1577,531,2464,124,1155,603,145
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",11,10,,,1,,,
"Profes., científicos e intelectuales (028)",704,670,,33,1,,,
"Técnicos de nivel medio y trab. asimilados (029)",217,136,,65,12,4,,
"Jefes y empleados de oficina (030)",260,255,,3,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1454,208,36,895,57,258,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",795,,,758,37,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",137,,40,92,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (034)",22,1,4,16,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2423,138,396,479,7,800,603,
"Otra (036)",47,47,,,,,,
"Ocupaciñn no especificada (037)",384,112,55,123,8,86,,
"Desocupado (038)",145,,,,,,,145
,,,,,,,,
"URBANA (039)",15501,4308,2324,6500,384,1115,439,431
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",45,42,,,3,,,
"Profes., científicos e intelectuales (041)",1371,1266,,97,8,,,
"Técnicos de nivel medio y trab. asimilados (042)",673,430,,205,27,11,,
"Jefes y empleados de oficina (043)",703,694,,7,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2087,360,32,1301,99,295,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",3111,3,3,2934,171,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1022,,443,524,31,24,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1275,134,415,685,28,13,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",3622,523,1323,611,7,719,439,
"Otra (049)",715,715,,,,,,
"Ocupaciñn no especificada (050)",446,141,108,136,10,51,,
"Desocupado (051)",431,,,,,,,431
"Hombres (052)",10990,2928,2065,4757,290,596,23,331
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",34,32,,,2,,,
"Profes., científicos e intelectuales (054)",766,690,,69,7,,,
"Técnicos de nivel medio y trab. asimilados (055)",479,315,,142,15,7,,
"Jefes y empleados de oficina (056)",461,457,,4,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",843,176,7,550,48,62,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2790,3,3,2631,153,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",896,,407,439,30,20,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1258,133,413,671,28,13,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",2260,392,1166,202,2,475,23,
"Otra (062)",668,668,,,,,,
"Ocupaciñn no especificada (063)",204,62,69,49,5,19,,
"Desocupado (064)",331,,,,,,,331
"Mujeres (065)",4511,1380,259,1743,94,519,416,100
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",11,10,,,1,,,
"Profes., científicos e intelectuales (067)",605,576,,28,1,,,
"Técnicos de nivel medio y trab. asimilados (068)",194,115,,63,12,4,,
"Jefes y empleados de oficina (069)",242,237,,3,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1244,184,25,751,51,233,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",321,,,303,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",126,,36,85,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (073)",17,1,2,14,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1362,131,157,409,5,244,416,
"Otra (075)",47,47,,,,,,
"Ocupaciñn no especificada (076)",242,79,39,87,5,32,,
"Desocupado (077)",100,,,,,,,100
,,,,,,,,
"RURAL (078)",14723,586,3603,7841,347,1843,196,307
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,5,,,,,,
"Profes., científicos e intelectuales (080)",237,226,,10,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",124,97,,25,1,1,,
"Jefes y empleados de oficina (082)",61,61,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",366,78,15,232,11,30,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",7471,3,,7146,322,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",270,,180,77,6,7,,
"Obreros construc.,conf.,papel, fab., instr. (086)",363,14,147,193,1,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",5317,46,3227,113,3,1732,196,
"Otra (088)",15,15,,,,,,
"Ocupaciñn no especificada (089)",187,41,34,45,3,64,,
"Desocupado (090)",307,,,,,,,307
"Hombres (091)",12635,389,3331,7120,317,1207,9,262
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,5,,,,,,
"Profes., científicos e intelectuales (093)",138,132,,5,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",101,76,,23,1,1,,
"Jefes y empleados de oficina (095)",43,43,,,,,,
