"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia MARISCAL NIETO",,,,
"Viviendas particulares (001)",18317,13370,2705,2242
"Ocupantes presentes (002)",59464,44852,8508,6104
"Casa independiente",,,,
"Viviendas particulares (004)",16691,12880,2473,1338
"Ocupantes presentes (005)",55035,43399,7855,3781
"Departamento en edificio",,,,
"Viviendas particulares (007)",219,202,17,
"Ocupantes presentes (008)",684,633,51,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",58,43,15,
"Ocupantes presentes (011)",201,152,49,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",49,29,14,6
"Ocupantes presentes (014)",160,85,48,27
"Choza o cabaña",,,,
"Viviendas particulares (016)",15,,,15
"Ocupantes presentes (017)",36,,,36
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1263,198,185,880
"Ocupantes presentes (020)",3304,545,504,2255
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",22,18,1,3
"Ocupantes presentes (023)",44,38,1,5
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",17087,12864,2514,1709
"Ocupantes presentes (029)",55781,43189,7900,4692
"Casa independiente",,,,
"Viviendas particulares (031)",15600,12392,2290,918
"Ocupantes presentes (032)",51675,41777,7268,2630
"Departamento en edificio",,,,
"Viviendas particulares (034)",216,199,17,
"Ocupantes presentes (035)",677,626,51,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",55,40,15,
"Ocupantes presentes (038)",194,145,49,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",49,29,14,6
"Ocupantes presentes (041)",160,85,48,27
"Choza o cabaña",,,,
"Viviendas particulares (043)",15,,,15
"Ocupantes presentes (044)",36,,,36
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1132,187,177,768
"Ocupantes presentes (047)",2998,520,483,1995
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",20,17,1,2
"Ocupantes presentes (050)",41,36,1,4
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1230,506,191,533
"Ocupantes presentes (056)",3683,1663,608,1412
"Casa independiente",,,,
"Viviendas particulares (058)",1091,488,183,420
"Ocupantes presentes (059)",3360,1622,587,1151
"Departamento en edificio",,,,
"Viviendas particulares (061)",3,3,,
"Ocupantes presentes (062)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",3,3,,
"Ocupantes presentes (065)",7,7,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",131,11,8,112
"Ocupantes presentes (074)",306,25,21,260
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,1,,1
"Ocupantes presentes (077)",3,2,,1
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",17441,12854,2521,2066
"Ocupantes presentes (110)",56773,43285,7917,5571
"Casa independiente",,,,
"Viviendas particulares (112)",15830,12364,2289,1177
"Ocupantes presentes (113)",52380,41832,7264,3284
"Departamento en edificio",,,,
"Viviendas particulares (115)",219,202,17,
"Ocupantes presentes (116)",684,633,51,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",58,43,15,
"Ocupantes presentes (119)",201,152,49,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",49,29,14,6
"Ocupantes presentes (122)",160,85,48,27
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1263,198,185,880
"Ocupantes presentes (128)",3304,545,504,2255
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",22,18,1,3
"Ocupantes presentes (131)",44,38,1,5
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",16294,12375,2354,1565
"Ocupantes presentes (137)",53318,41695,7392,4231
"Casa independiente",,,,
"Viviendas particulares (139)",14822,11903,2130,789
"Ocupantes presentes (140)",49248,40283,6760,2205
"Departamento en edificio",,,,
"Viviendas particulares (142)",216,199,17,
"Ocupantes presentes (143)",677,626,51,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",55,40,15,
"Ocupantes presentes (146)",194,145,49,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",49,29,14,6
"Ocupantes presentes (149)",160,85,48,27
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1132,187,177,768
"Ocupantes presentes (155)",2998,520,483,1995
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",20,17,1,2
"Ocupantes presentes (158)",41,36,1,4
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",1147,479,167,501
"Ocupantes presentes (164)",3455,1590,525,1340
"Casa independiente",,,,
"Viviendas particulares (166)",1008,461,159,388
"Ocupantes presentes (167)",3132,1549,504,1079
"Departamento en edificio",,,,
"Viviendas particulares (169)",3,3,,
"Ocupantes presentes (170)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",3,3,,
"Ocupantes presentes (173)",7,7,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",131,11,8,112
"Ocupantes presentes (182)",306,25,21,260
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",2,1,,1
"Ocupantes presentes (185)",3,2,,1
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",876,516,184,176
"Ocupantes presentes (218)",2691,1567,591,533
"Casa independiente",,,,
"Viviendas particulares (220)",861,516,184,161
"Ocupantes presentes (221)",2655,1567,591,497
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",15,,,15
"Ocupantes presentes (233)",36,,,36
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",793,489,160,144
"Ocupantes presentes (245)",2463,1494,508,461
"Casa independiente",,,,
"Viviendas particulares (247)",778,489,160,129
"Ocupantes presentes (248)",2427,1494,508,425
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",15,,,15
"Ocupantes presentes (260)",36,,,36
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",83,27,24,32
"Ocupantes presentes (272)",228,73,83,72
"Casa independiente",,,,
"Viviendas particulares (274)",83,27,24,32
"Ocupantes presentes (275)",228,73,83,72
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
