"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SAN PABLO (000)",6729,679,1169,2832,24,1144,75,806
"Agric., ganadería, caza y silvicultura (001)",3967,6,827,2157,15,962,,
"Explotación de minas y canteras (003)",13,1,9,3,,,,
"Industrias manufactureras (004)",340,4,54,234,2,46,,
"Suministro de electricidad, gas y agua (005)",6,,6,,,,,
"Construcción (006)",227,6,175,24,2,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",269,17,4,213,1,34,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",17,3,4,10,,,,
"Comercio al por mayor (009)",6,1,,5,,,,
"Comercio al por menor (010)",246,13,,198,1,34,,
"Hoteles y restaurantes (011)",65,4,12,44,,5,,
"Trans., almac. y comunicaciones (012)",114,27,29,53,,5,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",38,22,4,11,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",111,84,27,,,,,
"Enseñanza (016)",471,424,,47,,,,
"Servicios sociales y de salud (017)",49,43,,6,,,,
"Otras activ. serv.comun.soc y personales (018)",46,23,3,18,,2,,
"Hogares privados con servicio doméstico (019)",75,,,,,,75,
"Actividad economica no especificada (021)",131,17,19,22,4,69,,
"Desocupado (022)",806,,,,,,,806
"Hombres (023)",5211,412,1054,2344,18,772,4,607
"Agric., ganadería, caza y silvicultura (024)",3470,6,753,1990,12,709,,
"Explotación de minas y canteras (026)",13,1,9,3,,,,
"Industrias manufactureras (027)",177,3,48,106,2,18,,
"Suministro de electricidad, gas y agua (028)",6,,6,,,,,
"Construcción (029)",222,5,171,24,2,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",131,10,4,105,1,11,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",15,2,4,9,,,,
"Comercio al por mayor (032)",4,1,,3,,,,
"Comercio al por menor (033)",112,7,,93,1,11,,
"Hoteles y restaurantes (034)",13,3,2,7,,1,,
"Trans., almac. y comunicaciones (035)",111,26,28,52,,5,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",25,13,2,10,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",91,69,22,,,,,
"Enseñanza (039)",249,227,,22,,,,
"Servicios sociales y de salud (040)",30,24,,6,,,,
"Otras activ. serv.comun.soc y personales (041)",31,20,2,9,,,,
"Hogares privados con servicio doméstico (042)",4,,,,,,4,
"Actividad economica no especificada (044)",30,4,7,10,1,8,,
"Desocupado (045)",607,,,,,,,607
"Mujeres (046)",1518,267,115,488,6,372,71,199
"Agric., ganadería, caza y silvicultura (047)",497,,74,167,3,253,,
"Industrias manufactureras (050)",163,1,6,128,,28,,
"Construcción (052)",5,1,4,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",138,7,,108,,23,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,1,,1,,,,
"Comercio al por mayor (055)",2,,,2,,,,
"Comercio al por menor (056)",134,6,,105,,23,,
"Hoteles y restaurantes (057)",52,1,10,37,,4,,
"Trans., almac. y comunicaciones (058)",3,1,1,1,,,,
"Activid.inmobil., empres. y alquileres (060)",13,9,2,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",20,15,5,,,,,
"Enseñanza (062)",222,197,,25,,,,
"Servicios sociales y de salud (063)",19,19,,,,,,
"Otras activ. serv.comun.soc y personales (064)",15,3,1,9,,2,,
"Hogares privados con servicio doméstico (065)",71,,,,,,71,
"Actividad economica no especificada (067)",101,13,12,12,3,61,,
"Desocupado (068)",199,,,,,,,199
,,,,,,,,
"URBANA (069)",1316,447,228,399,8,77,25,132
"Agric., ganadería, caza y silvicultura (070)",243,1,105,102,6,29,,
"Explotación de minas y canteras (072)",3,,3,,,,,
"Industrias manufactureras (073)",78,1,17,51,2,7,,
"Suministro de electricidad, gas y agua (074)",1,,1,,,,,
"Construcción (075)",67,1,60,4,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",177,12,3,135,,27,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",13,3,3,7,,,,
"Comercio al por mayor (078)",2,1,,1,,,,
"Comercio al por menor (079)",162,8,,127,,27,,
"Hoteles y restaurantes (080)",43,3,2,37,,1,,
"Trans., almac. y comunicaciones (081)",41,11,9,21,,,,
"Intermediación financiera (082)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (083)",29,14,4,10,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",78,63,15,,,,,
"Enseñanza (085)",303,284,,19,,,,
"Servicios sociales y de salud (086)",33,30,,3,,,,
"Otras activ. serv.comun.soc y personales (087)",33,15,2,14,,2,,
"Hogares privados con servicio doméstico (088)",25,,,,,,25,
"Actividad economica no especificada (090)",29,11,7,3,,8,,
"Desocupado (091)",132,,,,,,,132
"Hombres (092)",844,251,199,249,7,42,,96
"Agric., ganadería, caza y silvicultura (093)",209,1,91,89,5,23,,
"Explotación de minas y canteras (095)",3,,3,,,,,
"Industrias manufactureras (096)",63,1,17,38,2,5,,
"Suministro de electricidad, gas y agua (097)",1,,1,,,,,
"Construcción (098)",65,1,58,4,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",83,7,3,65,,8,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",11,2,3,6,,,,
"Comercio al por mayor (101)",2,1,,1,,,,
"Comercio al por menor (102)",70,4,,58,,8,,
"Hoteles y restaurantes (103)",8,2,1,5,,,,
"Trans., almac. y comunicaciones (104)",39,11,8,20,,,,
"Intermediación financiera (105)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (106)",18,7,2,9,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",61,51,10,,,,,
"Enseñanza (108)",141,134,,7,,,,
"Servicios sociales y de salud (109)",22,19,,3,,,,
"Otras activ. serv.comun.soc y personales (110)",22,13,1,8,,,,
"Actividad economica no especificada (113)",12,3,4,1,,4,,
"Desocupado (114)",96,,,,,,,96
"Mujeres (115)",472,196,29,150,1,35,25,36
"Agric., ganadería, caza y silvicultura (116)",34,,14,13,1,6,,
"Industrias manufactureras (119)",15,,,13,,2,,
"Construcción (121)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",94,5,,70,,19,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,1,,1,,,,
"Comercio al por menor (125)",92,4,,69,,19,,
"Hoteles y restaurantes (126)",35,1,1,32,,1,,
"Trans., almac. y comunicaciones (127)",2,,1,1,,,,
"Activid.inmobil., empres. y alquileres (129)",11,7,2,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",17,12,5,,,,,
"Enseñanza (131)",162,150,,12,,,,
"Servicios sociales y de salud (132)",11,11,,,,,,
